scenario,instance,solver,total-time,ground-time,solve-time,states
tireworld-truck,p22,fondsat-glucose,8.009018,3.6861040382646024,3.345674,12
tireworld-truck,p22,asp-opt-1,14.720000000000002,5.140000000000001,9.579999999999998,12
tireworld-truck,p22,asp-4,9.341000000000001,4.331,5.010000000000001,12
tireworld-truck,p22,asp-8,6.465,3.095,3.37,12
tireworld-truck,p22,asp-plus-opt-4,4.143000000000001,2.793,1.35,12
tireworld-truck,p66,asp-opt-8,58.29600000000001,16.756,41.54,16
tireworld-truck,p66,asp-plus-opt-1,113.10400000000001,13.063999999999997,100.03999999999999,16
tireworld-truck,p66,fondsat-minisat,158.033766,14.054889393504709,140.275495,16
tireworld-truck,p66,asp-opt-4,61.589,18.119,43.47,16
tireworld-truck,p66,asp-1,249.096,22.696000000000012,226.40000000000003,16
tireworld-truck,p66,fondsat-glucose,39.567855,14.309161758981645,22.923615,16
tireworld-truck,p66,asp-opt-1,409.37699999999995,27.446999999999985,381.93,16
tireworld-truck,p66,asp-4,105.96800000000002,17.288000000000004,88.67999999999999,16
tireworld-truck,p66,asp-8,81.322,18.241999999999997,63.07999999999999,16
tireworld-truck,p24,asp-opt-8,27.617,8.716999999999999,18.900000000000002,14
tireworld-truck,p24,asp-plus-opt-1,30.14,5.3500000000000005,24.789999999999996,14
tireworld-truck,p24,fondsat-minisat,108.635338,8.252100517507643,98.751954,14
tireworld-truck,p24,asp-opt-4,26.788999999999998,8.498999999999999,18.29,14
tireworld-truck,p24,asp-1,103.538,8.318000000000007,95.22,14
tireworld-truck,p24,fondsat-glucose,19.132733,8.091387550812215,9.842993,14
tireworld-truck,p24,asp-opt-1,69.90799999999999,8.817999999999998,61.089999999999996,14
tireworld-truck,p24,asp-4,34.342000000000006,7.302000000000001,27.04,14
tireworld-truck,p24,asp-8,28.308000000000003,5.858000000000001,22.45,14
tireworld-truck,p24,asp-plus-opt-4,12.740999999999998,5.220999999999999,7.52,14
tireworld-truck,p46,asp-opt-8,26.886999999999997,5.247,21.639999999999997,16
tireworld-truck,p46,asp-plus-opt-1,29.47,3.7700000000000005,25.700000000000003,16
tireworld-truck,p46,fondsat-minisat,653.038313,6.718047851230949,644.651183,16
tireworld-truck,p46,asp-opt-4,27.853,6.783000000000001,21.07,16
tireworld-truck,p46,asp-1,159.81900000000002,7.039000000000007,152.77999999999997,16
tireworld-truck,p46,fondsat-glucose,32.460257,6.830255486536771,23.865222,16
tireworld-truck,p46,asp-opt-1,132.29199999999997,7.752,124.54,16
tireworld-truck,p46,asp-4,63.412000000000006,5.782000000000002,57.63000000000001,16
tireworld-truck,p46,asp-8,39.204,5.433999999999999,33.77,16
tireworld-truck,p46,asp-plus-opt-4,13.863000000000001,3.5930000000000004,10.27,16
tireworld-truck,p58,asp-opt-8,3.119,1.9290000000000003,1.1900000000000002,14
tireworld-truck,p58,asp-plus-opt-1,2.194,1.244,0.9500000000000001,14
tireworld-truck,p58,fondsat-minisat,26.397286,3.108209925238043,22.524638,14
tireworld-truck,p58,asp-opt-4,4.037,2.817,1.22,14
tireworld-truck,p58,asp-1,5.872999999999999,2.6630000000000003,3.209999999999999,14
tireworld-truck,p58,fondsat-glucose,6.282349,2.5556860747747123,3.175606,14
tireworld-truck,p58,asp-opt-1,5.199,2.7190000000000003,2.48,14
tireworld-truck,p58,asp-4,3.9050000000000002,2.465,1.44,14
tireworld-truck,p58,asp-8,3.0690000000000004,1.689,1.3800000000000001,14
tireworld-truck,p50,asp-opt-8,894.6200000000001,18.850000000000016,875.7699999999999,20
tireworld-truck,p50,asp-plus-opt-1,1917.3059999999998,13.816000000000097,1903.4899999999996,20
tireworld-truck,p50,fondsat-minisat,16257.62413,18.847365173045546,16234.717924,20
tireworld-truck,p50,asp-opt-4,1206.937,20.577000000000048,1186.36,20
tireworld-truck,p50,asp-1,19498.921,21.200999999999897,19477.72,20
tireworld-truck,p50,fondsat-glucose,1621.451543,19.220714245922863,1596.709208,20
tireworld-truck,p50,asp-opt-1,13852.988999999998,32.62899999999915,13820.36,20
tireworld-truck,p50,asp-4,3257.461,19.08100000000011,3238.3799999999997,20
tireworld-truck,p50,asp-8,1297.3840000000002,21.05399999999999,1276.33,20
tireworld-truck,p50,asp-plus-opt-4,271.608,13.967999999999996,257.64000000000004,20
tireworld-truck,p55,asp-opt-8,100.13700000000001,14.887000000000004,85.25,16
tireworld-truck,p55,asp-plus-opt-1,164.444,10.474000000000004,153.97,16
tireworld-truck,p55,fondsat-minisat,644.146456,12.20212579658255,629.206508,16
tireworld-truck,p55,asp-opt-4,104.256,15.136000000000003,89.12,16
tireworld-truck,p55,asp-1,1210.697,18.597000000000044,1192.1,16
tireworld-truck,p55,fondsat-glucose,74.594683,14.469277304131538,58.054972,16
tireworld-truck,p55,asp-opt-1,570.0110000000001,21.051000000000002,548.96,16
tireworld-truck,p55,asp-4,151.805,13.584999999999997,138.22,16
tireworld-truck,p55,asp-8,218.291,16.481,201.81,16
tireworld-truck,p04,asp-opt-8,2.135,1.085,1.05,11
tireworld-truck,p04,asp-plus-opt-1,1.951,1.151,0.8,11
tireworld-truck,p04,fondsat-minisat,9.663875,1.489863601513207,7.737913,11
tireworld-truck,p04,asp-opt-4,1.7469999999999999,1.057,0.6900000000000001,11
tireworld-truck,p04,asp-1,3.248,1.3679999999999999,1.8800000000000001,11
tireworld-truck,p04,fondsat-glucose,3.150791,1.645575444214046,1.211101,11
tireworld-truck,p04,asp-opt-1,2.586,1.106,1.48,11
tireworld-truck,p04,asp-4,2.319,1.379,0.94,11
tireworld-truck,p04,asp-8,2.099,0.849,1.2500000000000002,11
tireworld-truck,p04,asp-plus-opt-4,1.094,0.7140000000000001,0.38,11
tireworld,p13,asp-opt-8,1.9080000000000001,1.828,0.08,5
tireworld,p13,asp-plus-opt-1,1.629,1.609,0.02,5
tireworld,p13,fondsat-minisat,6.510111,2.982373273000121,0.980369,5
tireworld,p13,asp-opt-4,1.6509999999999998,1.5909999999999997,0.06,5
tireworld,p13,asp-1,1.332,1.292,0.04,5
tireworld,p13,fondsat-glucose,6.002215,3.130297603085637,0.433432,5
tireworld,p13,asp-opt-1,1.932,1.892,0.04,5
tireworld,p13,asp-4,1.601,1.541,0.06,5
tireworld,p13,asp-8,1.26,1.16,0.1,5
tireworld,p05,asp-opt-8,0.508,0.488,0.02,5
tireworld,p05,asp-plus-opt-1,0.21800000000000003,0.21800000000000003,0.0,5
tireworld,p05,fondsat-minisat,0.994812,0.4577780161052942,0.229776,5
tireworld,p05,asp-opt-4,0.53,0.52,0.01,5
tireworld,p05,asp-1,0.47000000000000003,0.46,0.01,5
tireworld,p05,fondsat-glucose,1.043749,0.598342367913574,0.167271,5
tireworld,p05,asp-opt-1,0.514,0.504,0.01,5
tireworld,p05,asp-4,0.43900000000000006,0.41900000000000004,0.02,5
tireworld,p05,asp-8,0.29600000000000004,0.266,0.03,5
tireworld,p07,asp-opt-8,4.221,3.981,0.24000000000000002,9
tireworld,p07,asp-plus-opt-1,1.7,1.64,0.06,9
tireworld,p07,fondsat-minisat,5.429197,2.6404206780716777,2.17469,9
tireworld,p07,asp-opt-4,3.4470000000000005,3.227,0.22000000000000003,9
tireworld,p07,asp-1,2.359,2.239,0.12,9
tireworld,p07,fondsat-glucose,3.890225,2.8019103072583675,0.493636,9
tireworld,p07,asp-opt-1,3.112,2.9719999999999995,0.14,9
tireworld,p07,asp-4,3.362,3.082,0.28,9
tireworld,p07,asp-8,2.215,1.965,0.25,9
tireworld,p11,asp-opt-8,0.706,0.6659999999999999,0.04,5
tireworld,p11,asp-plus-opt-1,0.437,0.427,0.01,5
tireworld,p11,fondsat-minisat,1.381082,0.5585578624159098,0.361737,5
tireworld,p11,asp-opt-4,0.99,0.96,0.03,5
tireworld,p11,asp-1,0.741,0.721,0.02,5
tireworld,p11,fondsat-glucose,1.329931,0.7330516604706645,0.118784,5
tireworld,p11,asp-opt-1,0.541,0.531,0.01,5
tireworld,p11,asp-4,0.855,0.825,0.03,5
tireworld,p11,asp-8,0.595,0.545,0.05,5
tireworld,p02,asp-opt-8,0.1,0.1,0.0,3
tireworld,p02,asp-plus-opt-1,0.03,0.03,0.0,2
tireworld,p02,fondsat-minisat,0.449375,0.10044836113229394,0.082855,3
tireworld,p02,asp-opt-4,0.059,0.059,0.0,3
tireworld,p02,asp-1,0.084,0.084,0.0,3
tireworld,p02,fondsat-glucose,0.345912,0.08755519473925233,0.016835,3
tireworld,p02,asp-opt-1,0.063,0.063,0.0,3
tireworld,p02,asp-4,0.058,0.058,0.0,3
tireworld,p02,asp-8,0.089,0.079,0.01,3
tireworld,p12,asp-opt-8,0.188,0.178,0.01,3
tireworld,p12,asp-plus-opt-1,0.091,0.091,0.0,2
tireworld,p12,fondsat-minisat,1.040618,0.24744682805612683,0.096615,3
tireworld,p12,asp-opt-4,0.286,0.286,0.0,3
tireworld,p12,asp-1,0.167,0.167,0.0,3
tireworld,p12,fondsat-glucose,1.451759,0.3740371656604111,0.05162,3
tireworld,p12,asp-opt-1,0.293,0.293,0.0,3
tireworld,p12,asp-4,0.196,0.186,0.01,3
tireworld,p12,asp-8,0.137,0.127,0.01,3
tireworld,p10,asp-opt-8,0.14,0.13,0.01,3
tireworld,p10,asp-plus-opt-1,0.06,0.06,0.0,2
tireworld,p10,fondsat-minisat,0.682414,0.1456168289296329,0.091666,3
tireworld,p10,asp-opt-4,0.219,0.219,0.0,3
tireworld,p10,asp-1,0.139,0.139,0.0,3
tireworld,p10,fondsat-glucose,0.944515,0.24841823801398277,0.034209,3
tireworld,p10,asp-opt-1,0.142,0.142,0.0,3
tireworld,p10,asp-4,0.13,0.13,0.0,3
tireworld,p10,asp-8,0.111,0.101,0.01,3
tireworld,p08,asp-opt-8,3.647,3.3070000000000004,0.33999999999999997,8
tireworld,p08,asp-plus-opt-1,1.726,1.5359999999999998,0.19,8
tireworld,p08,fondsat-minisat,6.211231,2.9551257146522403,2.612173,8
tireworld,p08,asp-opt-4,3.414,3.0439999999999996,0.37,8
tireworld,p08,asp-1,2.426,2.156,0.27,8
tireworld,p08,fondsat-glucose,4.097384,2.89328973647207,0.550567,8
tireworld,p08,asp-opt-1,3.7220000000000004,3.2520000000000002,0.47,8
tireworld,p08,asp-4,3.19,2.86,0.33,8
tireworld,p08,asp-8,1.9929999999999999,1.6929999999999998,0.30000000000000004,8
tireworld,p06,asp-opt-8,0.492,0.46199999999999997,0.03,5
tireworld,p06,asp-plus-opt-1,0.246,0.246,0.0,5
tireworld,p06,fondsat-minisat,1.146829,0.5783953289501369,0.233197,5
tireworld,p06,asp-opt-4,0.495,0.475,0.02,5
tireworld,p06,asp-1,0.39,0.39,0.0,5
tireworld,p06,fondsat-glucose,1.02941,0.5790975652635098,0.089283,5
tireworld,p06,asp-opt-1,0.33599999999999997,0.33599999999999997,0.0,5
tireworld,p06,asp-4,0.51,0.49,0.02,5
tireworld,p06,asp-8,0.33299999999999996,0.303,0.03,5
tireworld,p03,asp-opt-8,0.486,0.45599999999999996,0.03,5
tireworld,p03,asp-plus-opt-1,0.193,0.193,0.0,5
tireworld,p03,fondsat-minisat,0.808027,0.3365886355750263,0.196607,5
tireworld,p03,asp-opt-4,0.44000000000000006,0.4,0.04,5
tireworld,p03,asp-1,0.376,0.376,0.0,5
tireworld,p03,fondsat-glucose,0.623942,0.33522556349635124,0.0516,5
tireworld,p03,asp-opt-1,0.295,0.295,0.0,5
tireworld,p03,asp-4,0.34400000000000003,0.324,0.02,5
tireworld,p03,asp-8,0.262,0.24200000000000002,0.02,5
tireworld,p14,asp-opt-8,45.784,14.424,31.36,11
tireworld,p14,asp-plus-opt-1,19.958,10.498000000000001,9.46,11
tireworld,p14,fondsat-minisat,93.036716,14.335946802981198,76.475045,11
tireworld,p14,asp-opt-4,32.591,15.921000000000001,16.67,11
tireworld,p14,asp-1,48.167,11.736999999999998,36.43,11
tireworld,p14,fondsat-glucose,21.209351,13.390930166002363,5.526884,11
tireworld,p14,asp-opt-1,50.778999999999996,18.909,31.87,11
tireworld,p14,asp-4,47.608000000000004,13.638,33.97,11
tireworld,p14,asp-8,59.028,10.287999999999998,48.74000000000001,11
tireworld,p04,asp-opt-8,2.051,1.8709999999999998,0.18,8
tireworld,p04,asp-plus-opt-1,1.486,1.406,0.08,8
tireworld,p04,fondsat-minisat,4.172311,2.2649035090580583,1.386877,8
tireworld,p04,asp-opt-4,3.3489999999999998,3.189,0.16000000000000003,8
tireworld,p04,asp-1,1.631,1.551,0.08,8
tireworld,p04,fondsat-glucose,3.554236,2.2979083913378417,0.539794,8
tireworld,p04,asp-opt-1,3.05,2.92,0.13,8
tireworld,p04,asp-4,2.653,2.4429999999999996,0.21000000000000002,8
tireworld,p04,asp-8,1.742,1.532,0.21,8
faults-ipc08,p09,asp-opt-8,0.873,0.6430000000000001,0.23000000000000004,9
faults-ipc08,p09,asp-plus-opt-1,0.7370000000000001,0.567,0.17,10
faults-ipc08,p09,fondsat-minisat,4.100826,1.3033744916319847,2.504661,9
faults-ipc08,p09,asp-opt-4,1.885,1.2550000000000001,0.6300000000000001,9
faults-ipc08,p09,asp-1,1.11,0.5000000000000001,0.61,9
faults-ipc08,p09,fondsat-glucose,1.641052,1.1590198599733412,0.285044,9
faults-ipc08,p09,asp-opt-1,1.595,0.835,0.76,9
faults-ipc08,p09,asp-4,0.5920000000000001,0.352,0.24,9
faults-ipc08,p09,asp-8,0.8690000000000001,0.5990000000000001,0.27,9
faults-ipc08,p40,fondsat-glucose,22914.460249,21.65871146833524,22889.994948,19
faults-ipc08,p01,asp-opt-8,0.019,0.019,0.0,4
faults-ipc08,p01,asp-plus-opt-1,0.033,0.033,0.0,5
faults-ipc08,p01,fondsat-minisat,0.294818,0.016103925183415413,0.051037,4
faults-ipc08,p01,asp-opt-4,0.055,0.035,0.02,4
faults-ipc08,p01,asp-1,0.013000000000000001,0.013000000000000001,0.0,4
faults-ipc08,p01,fondsat-glucose,0.155369,0.015891905408352613,0.012409,4
faults-ipc08,p01,asp-opt-1,0.019999999999999997,0.019999999999999997,0.0,4
faults-ipc08,p01,asp-4,0.015000000000000001,0.015000000000000001,0.0,4
faults-ipc08,p01,asp-8,0.026000000000000002,0.016,0.01,4
faults-ipc08,p13,asp-opt-8,5.4319999999999995,1.592,3.84,11
faults-ipc08,p13,asp-plus-opt-1,3.8579999999999997,1.0379999999999998,2.82,12
faults-ipc08,p13,fondsat-minisat,49.034272,3.136140245012939,45.439526,11
faults-ipc08,p13,asp-opt-4,10.916,2.1060000000000003,8.81,11
faults-ipc08,p13,asp-1,11.993,1.173000000000001,10.82,11
faults-ipc08,p13,fondsat-glucose,4.642796,2.2479992560110986,2.00268,11
faults-ipc08,p13,asp-opt-1,19.753999999999998,2.1439999999999984,17.61,11
faults-ipc08,p13,asp-4,4.472,0.7820000000000003,3.69,11
faults-ipc08,p13,asp-8,3.44,0.6800000000000002,2.76,11
faults-ipc08,p05,asp-opt-8,0.18000000000000002,0.15000000000000002,0.03,7
faults-ipc08,p05,asp-plus-opt-1,0.208,0.19799999999999998,0.01,8
faults-ipc08,p05,fondsat-minisat,0.757979,0.32025743182748556,0.300741,7
faults-ipc08,p05,asp-opt-4,0.497,0.397,0.1,7
faults-ipc08,p05,asp-1,0.183,0.17300000000000001,0.01,7
faults-ipc08,p05,fondsat-glucose,0.485915,0.24039679067209363,0.096197,7
faults-ipc08,p05,asp-opt-1,0.239,0.21899999999999997,0.02,7
faults-ipc08,p05,asp-4,0.119,0.10899999999999999,0.01,7
faults-ipc08,p05,asp-8,0.17200000000000001,0.142,0.03,7
faults-ipc08,p15,asp-opt-8,8.222,2.7019999999999995,5.5200000000000005,11
faults-ipc08,p15,asp-plus-opt-1,8.860999999999999,2.2110000000000003,6.65,12
faults-ipc08,p15,fondsat-minisat,58.769806,3.727762662805617,54.403539,11
faults-ipc08,p15,asp-opt-4,17.799,4.719000000000001,13.079999999999998,11
faults-ipc08,p15,asp-1,17.002,1.7419999999999993,15.26,11
faults-ipc08,p15,fondsat-glucose,7.595823,3.382224795874208,3.524507,11
faults-ipc08,p15,asp-opt-1,21.308,3.5279999999999996,17.78,11
faults-ipc08,p15,asp-4,6.915,1.5250000000000006,5.39,11
faults-ipc08,p15,asp-8,5.763,1.2730000000000001,4.49,11
faults-ipc08,p07,asp-opt-8,0.39200000000000007,0.28200000000000003,0.11,10
faults-ipc08,p07,asp-plus-opt-1,0.43400000000000005,0.314,0.12,11
faults-ipc08,p07,fondsat-minisat,3.379494,0.7080372516065836,2.372733,10
faults-ipc08,p07,asp-opt-4,1.1520000000000001,0.622,0.53,10
faults-ipc08,p07,asp-1,0.537,0.277,0.26,10
faults-ipc08,p07,fondsat-glucose,0.868774,0.419321458786726,0.291872,10
faults-ipc08,p07,asp-opt-1,0.9260000000000002,0.546,0.38,10
faults-ipc08,p07,asp-4,0.34500000000000003,0.22499999999999998,0.12,10
faults-ipc08,p07,asp-8,0.4610000000000001,0.29100000000000004,0.17,10
faults-ipc08,p17,asp-opt-8,31.871000000000002,2.0509999999999975,29.820000000000004,13
faults-ipc08,p17,asp-plus-opt-1,11.450999999999999,1.501,9.95,14
faults-ipc08,p17,fondsat-minisat,173.588564,3.8200013050809503,169.217515,13
faults-ipc08,p17,asp-opt-4,87.04799999999999,3.0480000000000027,83.99999999999999,13
faults-ipc08,p17,asp-1,126.45700000000004,1.2570000000000026,125.19999999999999,13
faults-ipc08,p17,fondsat-glucose,13.379582,2.940392881631851,9.929764,13
faults-ipc08,p17,asp-opt-1,152.001,3.0510000000000117,148.95,13
faults-ipc08,p17,asp-4,35.644,1.0740000000000003,34.57,13
faults-ipc08,p17,asp-8,25.043000000000003,1.0830000000000024,23.96,13
faults-ipc08,p47,fondsat-glucose,80115.264799,18.144202694296837,80094.671699,21
faults-ipc08,p33,asp-opt-8,25606.03,10.459999999999308,25595.57,17
faults-ipc08,p33,asp-plus-opt-1,2402.4280000000003,12.367999999999983,2390.0600000000004,18
faults-ipc08,p33,fondsat-minisat,61920.947396,19.31262902263552,61898.331005,17
faults-ipc08,p33,asp-opt-4,78008.65800000001,19.30800000000375,77989.35,17
faults-ipc08,p33,asp-1,78930.87500000001,8.91500000000152,78921.96,17
faults-ipc08,p33,fondsat-glucose,2461.328521,17.662463715299964,2441.566296,17
faults-ipc08,p33,asp-4,37099.367000000006,13.236999999999547,37086.130000000005,17
faults-ipc08,p33,asp-8,14376.326,7.305999999999866,14369.02,17
faults-ipc08,p44,fondsat-glucose,26629.445222,45.30606834217906,26577.738461,19
faults-ipc08,p11,asp-opt-8,1.4380000000000002,0.628,0.81,12
faults-ipc08,p11,asp-plus-opt-1,0.9770000000000002,0.557,0.42,13
faults-ipc08,p11,fondsat-minisat,18.459003,1.1798321111127734,16.845723,12
faults-ipc08,p11,asp-opt-4,3.6950000000000003,1.105,2.59,12
faults-ipc08,p11,asp-1,3.7349999999999994,0.44500000000000006,3.29,12
faults-ipc08,p11,fondsat-glucose,3.394637,1.3287728847935796,1.792442,12
faults-ipc08,p11,asp-opt-1,7.002,1.212,5.789999999999999,12
faults-ipc08,p11,asp-4,1.5169999999999997,0.42699999999999994,1.09,12
faults-ipc08,p11,asp-8,1.3130000000000002,0.42300000000000004,0.89,12
faults-ipc08,p20,asp-opt-8,92.56099999999999,3.7609999999999872,88.80000000000001,13
faults-ipc08,p20,asp-plus-opt-1,41.48099999999999,4.151000000000003,37.33,14
faults-ipc08,p20,fondsat-minisat,283.167613,8.292189876548946,273.632288,13
faults-ipc08,p20,asp-opt-4,252.92699999999996,6.507,246.42000000000004,13
faults-ipc08,p20,asp-1,342.394,3.853999999999995,338.53999999999996,13
faults-ipc08,p20,fondsat-glucose,27.742355,7.633506588637829,18.958562,13
faults-ipc08,p20,asp-opt-1,491.0,7.270000000000038,483.72999999999996,13
faults-ipc08,p20,asp-4,117.82900000000001,2.739000000000004,115.08999999999999,13
faults-ipc08,p20,asp-8,68.12400000000001,2.464000000000004,65.66,13
faults-ipc08,p02,asp-opt-8,0.06999999999999999,0.06999999999999999,0.0,6
faults-ipc08,p02,asp-plus-opt-1,0.16100000000000003,0.16100000000000003,0.0,7
faults-ipc08,p02,fondsat-minisat,0.552379,0.16150932759046555,0.196775,6
faults-ipc08,p02,asp-opt-4,0.204,0.144,0.060000000000000005,6
faults-ipc08,p02,asp-1,0.049999999999999996,0.049999999999999996,0.0,6
faults-ipc08,p02,fondsat-glucose,0.219721,0.0801682760939002,0.034616,6
faults-ipc08,p02,asp-opt-1,0.08499999999999999,0.08499999999999999,0.0,6
faults-ipc08,p02,asp-4,0.052,0.052,0.0,6
faults-ipc08,p02,asp-8,0.059000000000000004,0.059000000000000004,0.0,6
faults-ipc08,p43,fondsat-glucose,26483.831077,34.20004809089005,26443.507249,19
faults-ipc08,p12,asp-opt-8,3.0949999999999998,1.045,2.05,11
faults-ipc08,p12,asp-plus-opt-1,3.572,0.8019999999999998,2.77,12
faults-ipc08,p12,fondsat-minisat,30.283138,2.324008798226714,27.489022,11
faults-ipc08,p12,asp-opt-4,6.843999999999999,1.834,5.01,11
faults-ipc08,p12,asp-1,6.912000000000001,0.7120000000000005,6.2,11
faults-ipc08,p12,fondsat-glucose,3.881245,1.7023857389576733,1.839105,11
faults-ipc08,p12,asp-opt-1,10.046,1.1560000000000004,8.89,11
faults-ipc08,p12,asp-4,2.52,0.51,2.0100000000000002,11
faults-ipc08,p12,asp-8,2.169,0.489,1.6800000000000002,11
faults-ipc08,p32,asp-opt-8,25566.329,8.2490000000001,25558.079999999998,17
faults-ipc08,p32,asp-plus-opt-1,3055.6440000000002,9.363999999999969,3046.28,18
faults-ipc08,p32,fondsat-minisat,48662.818253,15.681637335568666,48645.469279,17
faults-ipc08,p32,asp-opt-4,68554.66500000001,15.78500000000043,68538.88,17
faults-ipc08,p32,asp-1,83728.746,10.675999999997378,83718.07,17
faults-ipc08,p32,fondsat-glucose,2064.959142,16.37489246018231,2045.524374,17
faults-ipc08,p32,asp-4,34934.172999999995,7.463000000001084,34926.71,17
faults-ipc08,p32,asp-8,12697.354000000001,6.054000000000739,12691.3,17
faults-ipc08,p45,fondsat-glucose,27058.024711,53.671494755893946,26997.124339,19
faults-ipc08,p10,asp-opt-8,1.264,0.984,0.28,9
faults-ipc08,p10,asp-plus-opt-1,1.052,0.812,0.24,10
faults-ipc08,p10,fondsat-minisat,6.984788,1.67692787386477,5.041946,9
faults-ipc08,p10,asp-opt-4,2.931,2.001,0.93,9
faults-ipc08,p10,asp-1,1.6060000000000003,0.7060000000000002,0.9,9
faults-ipc08,p10,fondsat-glucose,2.357928,1.5951562402769923,0.451938,9
faults-ipc08,p10,asp-opt-1,2.219,1.319,0.8999999999999999,9
faults-ipc08,p10,asp-4,0.7590000000000001,0.509,0.25,9
faults-ipc08,p10,asp-8,1.3690000000000002,0.919,0.45,9
faults-ipc08,p08,asp-opt-8,0.552,0.42200000000000004,0.13,9
faults-ipc08,p08,asp-plus-opt-1,0.541,0.381,0.15999999999999998,10
faults-ipc08,p08,fondsat-minisat,3.269148,0.8874640902504325,2.04699,9
faults-ipc08,p08,asp-opt-4,1.372,0.9019999999999999,0.47000000000000003,9
faults-ipc08,p08,asp-1,0.848,0.398,0.44999999999999996,9
faults-ipc08,p08,fondsat-glucose,1.127745,0.6376932309940457,0.330096,9
faults-ipc08,p08,asp-opt-1,1.099,0.649,0.45,9
faults-ipc08,p08,asp-4,0.47600000000000003,0.306,0.16999999999999998,9
faults-ipc08,p08,asp-8,0.5780000000000001,0.368,0.21000000000000002,9
faults-ipc08,p35,asp-opt-8,39546.967000000004,22.57700000000051,39524.39,17
faults-ipc08,p35,asp-plus-opt-1,11003.621999999998,18.43200000000023,10985.19,18
faults-ipc08,p35,fondsat-minisat,33442.235339,18.245411857031286,33420.772549,17
faults-ipc08,p35,asp-opt-4,56096.649000000005,18.799000000003524,56077.84999999999,17
faults-ipc08,p35,fondsat-glucose,2436.607126,30.110543022397906,2401.225905,17
faults-ipc08,p35,asp-4,46001.784999999996,10.794999999999373,45990.99000000001,17
faults-ipc08,p35,asp-8,22219.448999999993,11.378999999999289,22208.070000000003,17
faults-ipc08,p18,asp-opt-8,72.414,3.3039999999999967,69.11000000000001,13
faults-ipc08,p18,asp-plus-opt-1,23.867999999999995,2.1380000000000003,21.73,14
faults-ipc08,p18,fondsat-minisat,304.46064,4.774875910952687,298.890733,13
faults-ipc08,p18,asp-opt-4,224.93900000000002,4.729000000000007,220.21,13
faults-ipc08,p18,asp-1,237.35299999999998,2.0429999999999957,235.31,13
faults-ipc08,p18,fondsat-glucose,18.689853,4.5434478535316885,13.448728,13
faults-ipc08,p18,asp-opt-1,360.411,3.821000000000001,356.59000000000003,13
faults-ipc08,p18,asp-4,80.485,1.664999999999999,78.82,13
faults-ipc08,p18,asp-8,60.06999999999999,1.449999999999997,58.61999999999999,13
faults-ipc08,p06,asp-opt-8,0.289,0.259,0.03,7
faults-ipc08,p06,asp-plus-opt-1,0.252,0.24200000000000002,0.01,8
faults-ipc08,p06,fondsat-minisat,1.330077,0.602621978148818,0.44119,7
faults-ipc08,p06,asp-opt-4,1.015,0.825,0.19,7
faults-ipc08,p06,asp-1,0.23299999999999998,0.21299999999999997,0.02,7
faults-ipc08,p06,fondsat-glucose,0.805786,0.5254107448272407,0.100156,7
faults-ipc08,p06,asp-opt-1,0.329,0.319,0.01,7
faults-ipc08,p06,asp-4,0.18000000000000002,0.16,0.02,7
faults-ipc08,p06,asp-8,0.27,0.24,0.03,7
faults-ipc08,p39,fondsat-glucose,22679.402665,18.74249796383083,22658.646211,19
faults-ipc08,p26,asp-opt-8,1966.6499999999999,8.730000000000082,1957.92,15
faults-ipc08,p26,asp-plus-opt-1,570.7379999999999,7.017999999999989,563.72,16
faults-ipc08,p26,fondsat-minisat,3592.831473,13.731410084292293,3577.252311,15
faults-ipc08,p26,asp-opt-4,4680.572,14.572000000000164,4666.0,15
faults-ipc08,p26,asp-1,8648.029999999999,7.160000000000012,8640.869999999997,15
faults-ipc08,p26,fondsat-glucose,209.194995,13.84188722865656,193.387495,15
faults-ipc08,p26,asp-opt-1,6002.941999999999,9.412000000000013,5993.53,15
faults-ipc08,p26,asp-4,2342.8510000000006,5.380999999999897,2337.4700000000003,15
faults-ipc08,p26,asp-8,1066.3370000000002,4.37700000000005,1061.9599999999998,15
faults-ipc08,p36,asp-opt-8,43006.126000000004,28.826000000001336,42977.29999999999,17
faults-ipc08,p36,asp-plus-opt-1,11185.072000000002,22.821999999999484,11162.25,18
faults-ipc08,p36,fondsat-minisat,27547.709348,22.912607031408697,27520.599031,17
faults-ipc08,p36,asp-opt-4,71013.788,26.78799999999998,70987.0,17
faults-ipc08,p36,fondsat-glucose,2431.658957,36.50421189656481,2391.055241,17
faults-ipc08,p36,asp-4,50218.912,18.952000000004702,50199.95999999999,17
faults-ipc08,p36,asp-8,22043.246999999996,14.506999999999618,22028.739999999998,17
faults-ipc08,p21,asp-opt-8,77.71,5.56,72.14999999999999,13
faults-ipc08,p21,asp-plus-opt-1,48.574000000000005,4.784000000000002,43.79,14
faults-ipc08,p21,fondsat-minisat,374.508539,10.629628401249647,362.266003,13
faults-ipc08,p21,asp-opt-4,321.8960000000001,9.926000000000007,311.96999999999997,13
faults-ipc08,p21,asp-1,355.3090000000001,5.158999999999981,350.15,13
faults-ipc08,p21,fondsat-glucose,30.177352,8.641536942217499,19.825048,13
faults-ipc08,p21,asp-opt-1,593.0540000000001,9.10400000000002,583.9499999999999,13
faults-ipc08,p21,asp-4,116.937,3.5469999999999935,113.39000000000001,13
faults-ipc08,p21,asp-8,68.83800000000001,3.388000000000001,65.45,13
faults-ipc08,p41,fondsat-glucose,28415.861883,28.50060916179791,28383.471396,19
