,domain,instance,planner,type,solved,SAT,time,memory,timeout,memoryout,policysize
1922,islands,p18,asp2-reg-undo-4h,asp,True,True,1.69673346914351,0.9453125,False,False,6
1931,islands,p26,asp2-reg-4h,asp,True,True,1.4417856391519308,0.96875,False,False,8
1932,islands,p26,asp2-reg-undo-4h,asp,True,True,1.8386469352990389,1.2890625,False,False,8
1941,islands,p30,asp2-reg-4h,asp,True,True,2.6861800886690617,1.47265625,False,False,8
1942,islands,p30,asp2-reg-undo-4h,asp,True,True,5.242079559713602,1.18359375,False,False,8
1951,islands,p27,asp2-reg-4h,asp,True,True,1.6297836797311902,1.33984375,False,False,8
1952,islands,p27,asp2-reg-undo-4h,asp,True,True,2.357741732615977,1.22265625,False,False,8
1961,islands,p52,asp2-reg-4h,asp,True,True,19.869792852550745,1.140625,False,False,12
1962,islands,p52,asp2-reg-undo-4h,asp,True,True,31.910850283224136,247.3984375,False,False,12
1971,islands,p42,asp2-reg-4h,asp,True,True,8.365918692201376,1.0859375,False,False,10
1972,islands,p42,asp2-reg-undo-4h,asp,True,True,17.842909111175686,0.88671875,False,False,10
1981,islands,p36,asp2-reg-4h,asp,True,True,4.999519649893045,0.9765625,False,False,8
1982,islands,p36,asp2-reg-undo-4h,asp,True,True,13.743314302992076,0.75390625,False,False,8
1991,islands,p56,asp2-reg-4h,asp,True,True,41.11450020689517,301.76953125,False,False,12
1992,islands,p56,asp2-reg-undo-4h,asp,True,True,103.68231057329103,1174.8984375,False,False,12
2001,islands,p41,asp2-reg-4h,asp,True,True,6.677924220450223,1.2109375,False,False,10
2002,islands,p41,asp2-reg-undo-4h,asp,True,True,12.894927341025324,1.09765625,False,False,10
2011,islands,p49,asp2-reg-4h,asp,True,True,3.3253968376666307,0.77734375,False,False,12
2012,islands,p49,asp2-reg-undo-4h,asp,True,True,4.27739932294935,1.1171875,False,False,12
2021,islands,p57,asp2-reg-4h,asp,True,True,51.86733862943947,331.17578125,False,False,12
2022,islands,p57,asp2-reg-undo-4h,asp,True,True,137.86116118822247,824.6328125,False,False,12
2031,islands,p24,asp2-reg-4h,asp,True,True,1.6361652603372931,1.171875,False,False,6
2032,islands,p24,asp2-reg-undo-4h,asp,True,True,4.025606667157263,1.08203125,False,False,6
2041,islands,p07,asp2-reg-4h,asp,True,True,1.0321567384526134,1.5078125,False,False,5
2042,islands,p07,asp2-reg-undo-4h,asp,True,True,1.191949469037354,1.23046875,False,False,5
2051,islands,p09,asp2-reg-4h,asp,True,True,1.2264338629320264,1.0859375,False,False,5
2052,islands,p09,asp2-reg-undo-4h,asp,True,True,1.3645907351747155,1.28125,False,False,5
2061,islands,p23,asp2-reg-4h,asp,True,True,1.6491598365828395,1.47265625,False,False,6
2062,islands,p23,asp2-reg-undo-4h,asp,True,True,3.4603834240697324,1.28125,False,False,6
2071,islands,p12,asp2-reg-4h,asp,True,True,1.3502824679017067,1.04296875,False,False,5
2072,islands,p12,asp2-reg-undo-4h,asp,True,True,1.4050411889329553,1.1328125,False,False,5
2081,islands,p08,asp2-reg-4h,asp,True,True,1.0755188539624214,1.02734375,False,False,5
2082,islands,p08,asp2-reg-undo-4h,asp,True,True,1.1458541071042418,1.0546875,False,False,5
2091,islands,p15,asp2-reg-4h,asp,True,True,1.2078035110607743,0.890625,False,False,6
2092,islands,p15,asp2-reg-undo-4h,asp,True,True,1.1397104910574851,0.89453125,False,False,6
2101,islands,p47,asp2-reg-4h,asp,True,True,16.227334324270487,0.89453125,False,False,10
2102,islands,p47,asp2-reg-undo-4h,asp,True,True,50.07926857890561,151.9375,False,False,10
2111,islands,p02,asp2-reg-4h,asp,True,True,0.8966111252084374,1.0703125,False,False,5
2112,islands,p02,asp2-reg-undo-4h,asp,True,True,0.9252777840010822,0.69140625,False,False,5
2121,islands,p10,asp2-reg-4h,asp,True,True,1.0187611728906631,1.01171875,False,False,5
2122,islands,p10,asp2-reg-undo-4h,asp,True,True,1.2833236907608807,1.3046875,False,False,5
2131,islands,p38,asp2-reg-4h,asp,True,True,2.936795111745596,0.73046875,False,False,10
2132,islands,p38,asp2-reg-undo-4h,asp,True,True,4.049953852780163,1.10546875,False,False,10
2141,islands,p60,asp2-reg-4h,asp,True,True,92.59708556625992,469.85546875,False,False,12
2142,islands,p60,asp2-reg-undo-4h,asp,True,True,200.86432969430464,1495.1484375,False,False,12
2151,islands,p40,asp2-reg-4h,asp,True,True,5.748875270597637,1.2109375,False,False,10
2152,islands,p40,asp2-reg-undo-4h,asp,True,True,9.008370601106437,0.87890625,False,False,10
2161,islands,p46,asp2-reg-4h,asp,True,True,15.857805048115551,1.06640625,False,False,10
2162,islands,p46,asp2-reg-undo-4h,asp,True,True,40.75433307187632,129.52734375,False,False,10
2171,islands,p54,asp2-reg-4h,asp,True,True,29.333112913183868,0.99609375,False,False,12
2172,islands,p54,asp2-reg-undo-4h,asp,True,True,60.84841967001557,336.04296875,False,False,12
2181,islands,p32,asp2-reg-4h,asp,True,True,3.6869224943220615,0.92578125,False,False,8
2182,islands,p32,asp2-reg-undo-4h,asp,True,True,7.770663348957896,1.16796875,False,False,8
2191,islands,p05,asp2-reg-4h,asp,True,True,0.971930974163115,1.06640625,False,False,5
2192,islands,p05,asp2-reg-undo-4h,asp,True,True,1.06794941611588,0.90625,False,False,5
2201,islands,p53,asp2-reg-4h,asp,True,True,24.109814441762865,1.03125,False,False,12
2202,islands,p53,asp2-reg-undo-4h,asp,True,True,42.98701904062182,257.44140625,False,False,12
2211,islands,p59,asp2-reg-4h,asp,True,True,74.90126052871346,338.86328125,False,False,12
2212,islands,p59,asp2-reg-undo-4h,asp,True,True,173.65331559395418,1944.99609375,False,False,12
2221,islands,p34,asp2-reg-4h,asp,True,True,4.182928469032049,0.96875,False,False,8
2222,islands,p34,asp2-reg-undo-4h,asp,True,True,10.703451110981405,0.71875,False,False,8
2231,islands,p33,asp2-reg-4h,asp,True,True,4.201203431002796,1.015625,False,False,8
2232,islands,p33,asp2-reg-undo-4h,asp,True,True,9.578873082064092,0.6875,False,False,8
2241,islands,p45,asp2-reg-4h,asp,True,True,13.123643992468716,0.96875,False,False,10
2242,islands,p45,asp2-reg-undo-4h,asp,True,True,36.614647834561765,236.07421875,False,False,10
2251,islands,p28,asp2-reg-4h,asp,True,True,2.107221477665007,0.91015625,False,False,8
2252,islands,p28,asp2-reg-undo-4h,asp,True,True,2.866387637797743,1.140625,False,False,8
2261,islands,p43,asp2-reg-4h,asp,True,True,12.04035619739443,1.578125,False,False,10
2262,islands,p43,asp2-reg-undo-4h,asp,True,True,22.728287999052554,1.04296875,False,False,10
2271,islands,p39,asp2-reg-4h,asp,True,True,4.407344685867429,1.078125,False,False,10
2272,islands,p39,asp2-reg-undo-4h,asp,True,True,6.157042284030467,0.7578125,False,False,10
2281,islands,p21,asp2-reg-4h,asp,True,True,1.4283318677917125,1.07421875,False,False,6
2282,islands,p21,asp2-reg-undo-4h,asp,True,True,2.49908036692068,0.921875,False,False,6
