task,run,status,solved,cputime,walltime,memory_mb,planner_time,policy_size,domain,instance,solver
faults-ipc08_03.yml,paladinus.FOND,1,True,0.495959,0.6187799107283354,31.862784,0.087,9,faults-ipc08,03,paladinus
faults-ipc08_04.yml,paladinus.FOND,1,True,0.471301,0.5182442776858807,31.862784,0.081,11,faults-ipc08,04,paladinus
faults-ipc08_05.yml,paladinus.FOND,1,True,0.476066,0.5562639590352774,32.096256,0.089,11,faults-ipc08,05,paladinus
faults-ipc08_06.yml,paladinus.FOND,1,True,0.616279,0.6962377354502678,32.100352,0.189,17,faults-ipc08,06,paladinus
faults-ipc08_07.yml,paladinus.FOND,1,True,0.510376,0.5956498514860868,31.96928,0.094,14,faults-ipc08,07,paladinus
faults-ipc08_08.yml,paladinus.FOND,1,True,0.576929,0.6619678530842066,32.108544,0.155,14,faults-ipc08,08,paladinus
faults-ipc08_09.yml,paladinus.FOND,1,True,0.719642,0.8172957599163055,42.663936,0.274,39,faults-ipc08,09,paladinus
faults-ipc08_10.yml,paladinus.FOND,1,True,0.830447,0.9111148845404388,47.34976,0.387,33,faults-ipc08,10,paladinus
faults-ipc08_11.yml,paladinus.FOND,1,True,0.545428,0.6111571546643972,31.858688,0.153,17,faults-ipc08,11,paladinus
faults-ipc08_12.yml,paladinus.FOND,1,True,0.634404,0.7099689487367868,37.90848,0.233,17,faults-ipc08,12,paladinus
faults-ipc08_13.yml,paladinus.FOND,1,True,0.937132,1.0193520486354828,55.84896,0.516,39,faults-ipc08,13,paladinus
faults-ipc08_14.yml,paladinus.FOND,1,True,1.203031,1.3793879952281711,65.41312,0.74,70,faults-ipc08,14,paladinus
faults-ipc08_15.yml,paladinus.FOND,1,True,1.435372,1.5172098334878683,70.4512,0.964,65,faults-ipc08,15,paladinus
faults-ipc08_16.yml,paladinus.FOND,1,True,0.760103,0.8332268800586462,38.248448,0.249,20,faults-ipc08,16,paladinus
faults-ipc08_17.yml,paladinus.FOND,1,True,0.865557,0.9559778030961752,53.407744,0.424,34,faults-ipc08,17,paladinus
faults-ipc08_18.yml,paladinus.FOND,1,True,1.39024,1.4980638027191162,70.373376,0.942,34,faults-ipc08,18,paladinus
faults-ipc08_19.yml,paladinus.FOND,1,True,2.046999,2.13397965207696,100.503552,1.547,112,faults-ipc08,19,paladinus
faults-ipc08_20.yml,paladinus.FOND,1,True,3.063835,3.155836964026093,179.44576,2.54,135,faults-ipc08,20,paladinus
faults-ipc08_21.yml,paladinus.FOND,1,True,2.543569,2.678382197394967,138.1376,2.024,129,faults-ipc08,21,paladinus
faults-ipc08_22.yml,paladinus.FOND,1,True,0.695741,0.8150950651615858,46.16192,0.298,23,faults-ipc08,22,paladinus
faults-ipc08_23.yml,paladinus.FOND,1,True,1.157317,1.2885750774294138,61.534208,0.75,23,faults-ipc08,23,paladinus
faults-ipc08_24.yml,paladinus.FOND,1,True,1.666867,1.7436018772423267,96.423936,1.262,25,faults-ipc08,24,paladinus
faults-ipc08_25.yml,paladinus.FOND,1,True,3.598213,3.6655370723456144,236.302336,3.099,170,faults-ipc08,25,paladinus
faults-ipc08_26.yml,paladinus.FOND,1,True,6.081193,6.147808827459812,330.77248,5.565,268,faults-ipc08,26,paladinus
faults-ipc08_27.yml,paladinus.FOND,1,True,4.955282,5.0075678043067455,252.166144,3.967,263,faults-ipc08,27,paladinus
faults-ipc08_28.yml,paladinus.FOND,1,True,10.629008,10.710878640413284,564.998144,9.999,257,faults-ipc08,28,paladinus
faults-ipc08_29.yml,paladinus.FOND,1,True,0.923584,0.9812495410442352,56.549376,0.491,26,faults-ipc08,29,paladinus
faults-ipc08_30.yml,paladinus.FOND,1,True,2.752129,2.8595271203666925,115.085312,2.306,34,faults-ipc08,30,paladinus
faults-ipc08_31.yml,paladinus.FOND,1,True,7.654739,7.711862556636333,361.500672,7.192,48,faults-ipc08,31,paladinus
faults-ipc08_32.yml,paladinus.FOND,1,True,12.34012,12.503675827756524,793.923584,11.777,244,faults-ipc08,32,paladinus
faults-ipc08_33.yml,paladinus.FOND,1,True,19.794834,19.91566067747772,1326.194688,19.116,382,faults-ipc08,33,paladinus
faults-ipc08_34.yml,paladinus.FOND,1,True,13.764474,14.047641394659877,920.973312,12.915,518,faults-ipc08,34,paladinus
faults-ipc08_35.yml,paladinus.FOND,1,True,13.195138,13.331295885145664,893.784064,12.402,512,faults-ipc08,35,paladinus
faults-ipc08_36.yml,paladinus.FOND,1,True,22.494697,22.61082955636084,1425.911808,21.708,513,faults-ipc08,36,paladinus
faults-ipc08_37.yml,paladinus.FOND,1,True,1.214816,1.3091302663087845,69.791744,0.808,29,faults-ipc08,37,paladinus
faults-ipc08_38.yml,paladinus.FOND,1,True,2.917819,3.0634749680757523,159.154176,2.474,46,faults-ipc08,38,paladinus
faults-ipc08_39.yml,paladinus.FOND,1,True,11.729885,11.837550837546589,740.261888,11.259,43,faults-ipc08,39,paladinus
faults-ipc08_40.yml,paladinus.FOND,1,True,33.706068,33.78363375738263,2217.500672,33.029,346,faults-ipc08,40,paladinus
faults-ipc08_41.yml,paladinus.FOND,1,True,59.017137,59.11987363360822,3294.851072,50.909,647,faults-ipc08,41,paladinus
faults-ipc08_42.yml,paladinus.FOND,1,True,104.72709,104.77735850401224,3308.752896,96.288,910,faults-ipc08,42,paladinus
faults-ipc08_43.yml,paladinus.FOND,1,True,39.317008,39.398880034685135,2500.993024,37.92,1038,faults-ipc08,43,paladinus
faults-ipc08_44.yml,paladinus.FOND,1,True,42.001035,42.05644080415368,2568.323072,40.745,1035,faults-ipc08,44,paladinus
faults-ipc08_45.yml,paladinus.FOND,0,False,1191.136286,1191.2854238357395,3231.469568,-1.0,-1,faults-ipc08,45,paladinus
faults-ipc08_46.yml,paladinus.FOND,1,True,1.980584,2.110382439568639,98.680832,1.565,32,faults-ipc08,46,paladinus
faults-ipc08_47.yml,paladinus.FOND,1,True,8.142999,8.207628706470132,429.600768,7.724,45,faults-ipc08,47,paladinus
faults-ipc08_48.yml,paladinus.FOND,1,True,53.904412,53.993683801963925,2480.06656,53.299,174,faults-ipc08,48,paladinus
faults-ipc08_49.yml,paladinus.FOND,0,False,1965.579033,1965.8244119565932,3323.912192,-1.0,-1,faults-ipc08,49,paladinus
faults-ipc08_50.yml,paladinus.FOND,0,False,1061.622315,1061.7917414400729,3341.299712,-1.0,-1,faults-ipc08,50,paladinus
faults-ipc08_51.yml,paladinus.FOND,0,False,1057.573903,1057.6964319571853,3334.782976,-1.0,-1,faults-ipc08,51,paladinus
faults-ipc08_52.yml,paladinus.FOND,0,False,807.046313,807.1958250757307,3333.218304,-1.0,-1,faults-ipc08,52,paladinus
faults-ipc08_53.yml,paladinus.FOND,0,False,907.308293,907.4662250634284,3244.675072,-1.0,-1,faults-ipc08,53,paladinus
faults-ipc08_54.yml,paladinus.FOND,0,False,930.764349,930.9128177519888,3278.19264,-1.0,-1,faults-ipc08,54,paladinus
faults-ipc08_55.yml,paladinus.FOND,0,False,875.989504,876.1385729052126,3325.722624,-1.0,-1,faults-ipc08,55,paladinus
first-responders-ipc08_01.yml,paladinus.FOND,1,True,0.42788,0.5287724994122982,32.13312,0.052,3,first-responders-ipc08,01,paladinus
first-responders-ipc08_02.yml,paladinus.FOND,1,True,0.459914,0.4999778941273689,32.104448,0.072,4,first-responders-ipc08,02,paladinus
first-responders-ipc08_03.yml,paladinus.FOND,1,True,0.532156,0.593187840655446,32.038912,0.127,6,first-responders-ipc08,03,paladinus
first-responders-ipc08_04.yml,paladinus.FOND,1,True,0.689032,0.730372853577137,47.16544,0.279,7,first-responders-ipc08,04,paladinus
first-responders-ipc08_05.yml,paladinus.FOND,1,True,1.194202,1.227804847061634,61.743104,0.798,9,first-responders-ipc08,05,paladinus
first-responders-ipc08_06.yml,paladinus.FOND,1,True,2.228481,2.29557284899056,97.222656,1.803,9,first-responders-ipc08,06,paladinus
first-responders-ipc08_07.yml,paladinus.FOND,1,True,11.828416,11.877799335867168,376.180736,11.394,12,first-responders-ipc08,07,paladinus
first-responders-ipc08_08.yml,paladinus.FOND,1,True,20.083282,20.19514548778534,844.869632,19.627,11,first-responders-ipc08,08,paladinus
first-responders-ipc08_09.yml,paladinus.FOND,1,True,179.173022,179.2604551706463,3269.976064,178.561,13,first-responders-ipc08,09,paladinus
first-responders-ipc08_10.yml,paladinus.FOND,0,False,5674.528417,5675.009221466258,3358.748672,-1.0,-1,first-responders-ipc08,10,paladinus
first-responders-ipc08_100.yml,paladinus.FOND,0,False,0.463933,0.5524321086704731,36.794368,-1.0,-1,first-responders-ipc08,100,paladinus
first-responders-ipc08_101.yml,paladinus.FOND,1,True,13.809294,13.916182512417436,347.561984,13.057,3,first-responders-ipc08,101,paladinus
first-responders-ipc08_102.yml,paladinus.FOND,0,False,1952.999982,1953.213849447668,3326.70976,-1.0,-1,first-responders-ipc08,102,paladinus
first-responders-ipc08_103.yml,paladinus.FOND,0,False,1850.138536,1850.329860456288,3339.911168,-1.0,-1,first-responders-ipc08,103,paladinus
first-responders-ipc08_104.yml,paladinus.FOND,-1,False,2392.917977,14436.005835050715,3348.52096,-1.0,-1,first-responders-ipc08,104,paladinus
first-responders-ipc08_105.yml,paladinus.FOND,0,False,2059.478947,2059.67283706367,3351.298048,-1.0,-1,first-responders-ipc08,105,paladinus
first-responders-ipc08_106.yml,paladinus.FOND,0,False,0.432922,0.4605768341571092,35.71712,-1.0,-1,first-responders-ipc08,106,paladinus
first-responders-ipc08_107.yml,paladinus.FOND,0,False,1737.160474,1737.307031404227,3339.075584,-1.0,-1,first-responders-ipc08,107,paladinus
first-responders-ipc08_108.yml,paladinus.FOND,0,False,1837.706543,1838.292666401714,3283.992576,-1.0,-1,first-responders-ipc08,108,paladinus
first-responders-ipc08_109.yml,paladinus.FOND,0,False,0.42478,0.4631709530949592,34.97984,-1.0,-1,first-responders-ipc08,109,paladinus
first-responders-ipc08_11.yml,paladinus.FOND,0,False,0.441487,0.4673529975116253,32.026624,-1.0,-1,first-responders-ipc08,11,paladinus
first-responders-ipc08_110.yml,paladinus.FOND,0,False,2263.731523,2263.946051351726,3304.63232,-1.0,-1,first-responders-ipc08,110,paladinus
first-responders-ipc08_12.yml,paladinus.FOND,1,True,0.436321,0.4949249159544706,32.141312,0.088,4,first-responders-ipc08,12,paladinus
first-responders-ipc08_13.yml,paladinus.FOND,1,True,0.667457,0.7475256025791168,45.461504,0.291,13,first-responders-ipc08,13,paladinus
first-responders-ipc08_14.yml,paladinus.FOND,1,True,1.53581,1.5681541711091995,82.837504,1.121,9,first-responders-ipc08,14,paladinus
first-responders-ipc08_15.yml,paladinus.FOND,0,False,0.355153,0.3781736567616462,32.120832,-1.0,-1,first-responders-ipc08,15,paladinus
first-responders-ipc08_16.yml,paladinus.FOND,0,False,0.362547,0.4086231123656034,32.137216,-1.0,-1,first-responders-ipc08,16,paladinus
first-responders-ipc08_17.yml,paladinus.FOND,0,False,1955.436847,1955.639499584213,3355.262976,-1.0,-1,first-responders-ipc08,17,paladinus
first-responders-ipc08_18.yml,paladinus.FOND,1,True,909.226084,909.3181980717928,3347.582976,908.672,13,first-responders-ipc08,18,paladinus
first-responders-ipc08_19.yml,paladinus.FOND,0,False,0.459172,0.5054864883422852,32.210944,-1.0,-1,first-responders-ipc08,19,paladinus
first-responders-ipc08_20.yml,paladinus.FOND,0,False,0.382067,0.4390840642154217,32.100352,-1.0,-1,first-responders-ipc08,20,paladinus
first-responders-ipc08_31.yml,paladinus.FOND,1,True,0.456759,0.5021699834614992,32.21504,0.08,4,first-responders-ipc08,31,paladinus
first-responders-ipc08_32.yml,paladinus.FOND,1,True,0.618746,0.691992225125432,37.044224,0.224,11,first-responders-ipc08,32,paladinus
first-responders-ipc08_33.yml,paladinus.FOND,0,False,0.44202,0.4717623330652714,32.260096,-1.0,-1,first-responders-ipc08,33,paladinus
first-responders-ipc08_34.yml,paladinus.FOND,0,False,0.487601,0.5674398597329855,32.366592,-1.0,-1,first-responders-ipc08,34,paladinus
first-responders-ipc08_35.yml,paladinus.FOND,0,False,0.378489,0.4221580550074577,32.186368,-1.0,-1,first-responders-ipc08,35,paladinus
first-responders-ipc08_36.yml,paladinus.FOND,0,False,0.357375,0.438762541860342,32.186368,-1.0,-1,first-responders-ipc08,36,paladinus
first-responders-ipc08_37.yml,paladinus.FOND,-1,False,14401.153928,14402.148308852687,3374.91968,-1.0,-1,first-responders-ipc08,37,paladinus
first-responders-ipc08_38.yml,paladinus.FOND,0,False,3202.46449,3203.576323285699,3370.082304,-1.0,-1,first-responders-ipc08,38,paladinus
first-responders-ipc08_39.yml,paladinus.FOND,0,False,0.412101,0.4476688224822283,32.149504,-1.0,-1,first-responders-ipc08,39,paladinus
first-responders-ipc08_40.yml,paladinus.FOND,0,False,0.663556,0.7401276119053364,41.099264,-1.0,-1,first-responders-ipc08,40,paladinus
first-responders-ipc08_41.yml,paladinus.FOND,1,True,0.476653,0.4964426457881927,32.11264,0.099,4,first-responders-ipc08,41,paladinus
first-responders-ipc08_42.yml,paladinus.FOND,1,True,2.752336,2.8228847328573465,147.488768,2.273,9,first-responders-ipc08,42,paladinus
first-responders-ipc08_43.yml,paladinus.FOND,1,True,2.042471,2.0924133956432343,96.722944,1.625,13,first-responders-ipc08,43,paladinus
first-responders-ipc08_44.yml,paladinus.FOND,0,False,3024.645186,3024.855402316898,3383.775232,-1.0,-1,first-responders-ipc08,44,paladinus
first-responders-ipc08_45.yml,paladinus.FOND,0,False,0.416834,0.4752562418580055,32.342016,-1.0,-1,first-responders-ipc08,45,paladinus
first-responders-ipc08_46.yml,paladinus.FOND,1,True,11.964193,12.02142545208335,447.483904,11.502,15,first-responders-ipc08,46,paladinus
first-responders-ipc08_47.yml,paladinus.FOND,0,False,2948.793847,2949.051369523629,3359.072256,-1.0,-1,first-responders-ipc08,47,paladinus
first-responders-ipc08_48.yml,paladinus.FOND,0,False,1339.577452,1339.7284209076315,3322.986496,-1.0,-1,first-responders-ipc08,48,paladinus
first-responders-ipc08_49.yml,paladinus.FOND,0,False,1766.795095,1766.9397579729557,3350.945792,-1.0,-1,first-responders-ipc08,49,paladinus
first-responders-ipc08_50.yml,paladinus.FOND,0,False,0.405665,0.4301309566944837,32.538624,-1.0,-1,first-responders-ipc08,50,paladinus
first-responders-ipc08_51.yml,paladinus.FOND,1,True,1.014101,1.078415509313345,55.283712,0.488,4,first-responders-ipc08,51,paladinus
first-responders-ipc08_52.yml,paladinus.FOND,1,True,1.904718,1.9532177802175283,94.4128,1.443,11,first-responders-ipc08,52,paladinus
first-responders-ipc08_53.yml,paladinus.FOND,1,True,26.344868,26.40832068026066,1866.149888,25.687,11,first-responders-ipc08,53,paladinus
first-responders-ipc08_54.yml,paladinus.FOND,1,True,403.121022,403.19781785830855,2397.908992,402.586,34,first-responders-ipc08,54,paladinus
first-responders-ipc08_55.yml,paladinus.FOND,0,False,1653.989274,1654.2107705324888,3357.257728,-1.0,-1,first-responders-ipc08,55,paladinus
first-responders-ipc08_56.yml,paladinus.FOND,0,False,0.393706,0.4760142639279365,32.878592,-1.0,-1,first-responders-ipc08,56,paladinus
first-responders-ipc08_57.yml,paladinus.FOND,0,False,0.436891,0.4626061040908098,32.063488,-1.0,-1,first-responders-ipc08,57,paladinus
first-responders-ipc08_58.yml,paladinus.FOND,0,False,1257.45148,1257.583201427013,3337.715712,-1.0,-1,first-responders-ipc08,58,paladinus
first-responders-ipc08_59.yml,paladinus.FOND,0,False,1891.079084,1891.7042631916704,3342.876672,-1.0,-1,first-responders-ipc08,59,paladinus
first-responders-ipc08_60.yml,paladinus.FOND,0,False,2526.84538,2527.078126229346,3357.94176,-1.0,-1,first-responders-ipc08,60,paladinus
first-responders-ipc08_61.yml,paladinus.FOND,1,True,1.889952,1.931589739397168,89.772032,1.398,7,first-responders-ipc08,61,paladinus
first-responders-ipc08_62.yml,paladinus.FOND,1,True,1.501225,1.540008282288909,77.746176,1.021,8,first-responders-ipc08,62,paladinus
first-responders-ipc08_63.yml,paladinus.FOND,0,False,2156.692462,2156.878370700404,3401.146368,-1.0,-1,first-responders-ipc08,63,paladinus
first-responders-ipc08_64.yml,paladinus.FOND,0,False,2446.002991,2446.2491289731115,3375.988736,-1.0,-1,first-responders-ipc08,64,paladinus
first-responders-ipc08_65.yml,paladinus.FOND,0,False,1327.778781,1327.9122139345857,3320.369152,-1.0,-1,first-responders-ipc08,65,paladinus
first-responders-ipc08_66.yml,paladinus.FOND,0,False,0.564766,0.5940145701169968,36.655104,-1.0,-1,first-responders-ipc08,66,paladinus
first-responders-ipc08_67.yml,paladinus.FOND,0,False,0.441115,0.4808852914720773,33.636352,-1.0,-1,first-responders-ipc08,67,paladinus
first-responders-ipc08_68.yml,paladinus.FOND,0,False,1469.287472,1469.7813090924174,3294.26944,-1.0,-1,first-responders-ipc08,68,paladinus
first-responders-ipc08_69.yml,paladinus.FOND,0,False,1420.953008,1421.2330338917673,3334.037504,-1.0,-1,first-responders-ipc08,69,paladinus
first-responders-ipc08_70.yml,paladinus.FOND,0,False,1254.950689,1255.0724872406572,3314.64704,-1.0,-1,first-responders-ipc08,70,paladinus
first-responders-ipc08_71.yml,paladinus.FOND,1,True,1.664298,1.7127366177737713,76.75904,1.105,3,first-responders-ipc08,71,paladinus
first-responders-ipc08_72.yml,paladinus.FOND,1,True,5.536453,5.629250960424542,352.792576,5.04,9,first-responders-ipc08,72,paladinus
first-responders-ipc08_73.yml,paladinus.FOND,0,False,1583.924889,1584.1330348867923,3330.162688,-1.0,-1,first-responders-ipc08,73,paladinus
first-responders-ipc08_74.yml,paladinus.FOND,0,False,1009.924839,1010.0303297452627,3333.07904,-1.0,-1,first-responders-ipc08,74,paladinus
first-responders-ipc08_75.yml,paladinus.FOND,0,False,1580.561794,1580.7310601416975,3362.127872,-1.0,-1,first-responders-ipc08,75,paladinus
first-responders-ipc08_76.yml,paladinus.FOND,0,False,1355.370248,1355.8403647094965,3311.939584,-1.0,-1,first-responders-ipc08,76,paladinus
first-responders-ipc08_77.yml,paladinus.FOND,0,False,1717.75571,1717.9314428307116,3315.499008,-1.0,-1,first-responders-ipc08,77,paladinus
first-responders-ipc08_78.yml,paladinus.FOND,0,False,1315.935002,1316.097000369802,3354.865664,-1.0,-1,first-responders-ipc08,78,paladinus
first-responders-ipc08_79.yml,paladinus.FOND,0,False,0.908302,0.9797234758734704,53.915648,-1.0,-1,first-responders-ipc08,79,paladinus
first-responders-ipc08_80.yml,paladinus.FOND,0,False,2997.802748,2998.081531701609,3333.070848,-1.0,-1,first-responders-ipc08,80,paladinus
first-responders-ipc08_81.yml,paladinus.FOND,1,True,2.533033,2.565734077244997,84.987904,1.898,4,first-responders-ipc08,81,paladinus
first-responders-ipc08_82.yml,paladinus.FOND,1,True,13.582771,13.619601434096694,783.79008,12.936,8,first-responders-ipc08,82,paladinus
first-responders-ipc08_83.yml,paladinus.FOND,0,False,0.434114,0.4983894433826208,32.899072,-1.0,-1,first-responders-ipc08,83,paladinus
first-responders-ipc08_84.yml,paladinus.FOND,-1,False,1755.046796,14436.003712097185,3286.552576,-1.0,-1,first-responders-ipc08,84,paladinus
first-responders-ipc08_85.yml,paladinus.FOND,0,False,1217.735173,1218.174629908055,3358.523392,-1.0,-1,first-responders-ipc08,85,paladinus
first-responders-ipc08_86.yml,paladinus.FOND,0,False,1586.779981,1586.948239132762,3335.401472,-1.0,-1,first-responders-ipc08,86,paladinus
first-responders-ipc08_87.yml,paladinus.FOND,0,False,1655.634672,1655.771674597636,3332.77184,-1.0,-1,first-responders-ipc08,87,paladinus
first-responders-ipc08_88.yml,paladinus.FOND,0,False,1484.235113,1484.4351725913584,3331.751936,-1.0,-1,first-responders-ipc08,88,paladinus
first-responders-ipc08_89.yml,paladinus.FOND,0,False,1730.690427,1731.3763463366777,3329.671168,-1.0,-1,first-responders-ipc08,89,paladinus
first-responders-ipc08_90.yml,paladinus.FOND,0,False,1612.931835,1613.0772966537625,3329.449984,-1.0,-1,first-responders-ipc08,90,paladinus
first-responders-ipc08_91.yml,paladinus.FOND,-1,False,1740.783575,14436.005025628954,3342.200832,-1.0,-1,first-responders-ipc08,91,paladinus
first-responders-ipc08_92.yml,paladinus.FOND,0,False,1740.093245,1740.2537136524916,3341.000704,-1.0,-1,first-responders-ipc08,92,paladinus
first-responders-ipc08_93.yml,paladinus.FOND,0,False,1344.517271,1344.646818291396,3311.587328,-1.0,-1,first-responders-ipc08,93,paladinus
first-responders-ipc08_94.yml,paladinus.FOND,0,False,0.357038,0.4389065075665712,32.178176,-1.0,-1,first-responders-ipc08,94,paladinus
first-responders-ipc08_95.yml,paladinus.FOND,0,False,0.854956,0.8867516480386257,55.525376,-1.0,-1,first-responders-ipc08,95,paladinus
first-responders-ipc08_96.yml,paladinus.FOND,0,False,1560.581958,1561.183262810111,3300.1472,-1.0,-1,first-responders-ipc08,96,paladinus
first-responders-ipc08_97.yml,paladinus.FOND,0,False,2634.341511,2634.617378897965,3368.759296,-1.0,-1,first-responders-ipc08,97,paladinus
first-responders-ipc08_98.yml,paladinus.FOND,0,False,1531.435412,1531.6435646750033,3324.481536,-1.0,-1,first-responders-ipc08,98,paladinus
first-responders-ipc08_99.yml,paladinus.FOND,0,False,1.400538,1.4496755711734295,63.975424,-1.0,-1,first-responders-ipc08,99,paladinus
islands_01.yml,paladinus.FOND,1,True,0.438968,0.4891741722822189,32.104448,0.048,3,islands,01,paladinus
islands_02.yml,paladinus.FOND,1,True,0.47968,0.5437730085104704,32.186368,0.085,3,islands,02,paladinus
islands_03.yml,paladinus.FOND,1,True,0.560969,0.6113636419177055,32.13312,0.151,3,islands,03,paladinus
islands_04.yml,paladinus.FOND,1,True,0.609553,0.6891667377203703,32.72704,0.207,3,islands,04,paladinus
islands_05.yml,paladinus.FOND,1,True,0.652325,0.7447813935577869,38.248448,0.231,3,islands,05,paladinus
islands_06.yml,paladinus.FOND,1,True,0.756495,0.790580403059721,47.337472,0.31,3,islands,06,paladinus
islands_07.yml,paladinus.FOND,1,True,0.856635,0.9900938756763936,52.1216,0.379,3,islands,07,paladinus
islands_08.yml,paladinus.FOND,1,True,0.948508,1.000547107309103,50.827264,0.479,3,islands,08,paladinus
islands_09.yml,paladinus.FOND,1,True,1.065917,1.2099117524921894,60.203008,0.572,3,islands,09,paladinus
islands_10.yml,paladinus.FOND,1,True,1.245755,1.3323831520974636,60.022784,0.755,3,islands,10,paladinus
islands_11.yml,paladinus.FOND,1,True,1.358831,1.3945149164646864,65.216512,0.86,3,islands,11,paladinus
islands_12.yml,paladinus.FOND,1,True,1.484899,1.5114944875240326,70.73792,0.984,3,islands,12,paladinus
islands_13.yml,paladinus.FOND,1,True,0.434266,0.4595635514706373,32.260096,0.064,5,islands,13,paladinus
islands_14.yml,paladinus.FOND,1,True,0.576246,0.6179423648864031,33.01376,0.191,5,islands,14,paladinus
islands_15.yml,paladinus.FOND,1,True,0.689859,0.748211557045579,44.544,0.275,5,islands,15,paladinus
islands_16.yml,paladinus.FOND,1,True,1.004357,1.0842211749404669,52.707328,0.549,5,islands,16,paladinus
islands_17.yml,paladinus.FOND,1,True,1.584395,1.61668249219656,76.8,1.11,5,islands,17,paladinus
islands_18.yml,paladinus.FOND,1,True,3.163911,3.203373661264777,143.29856,2.602,5,islands,18,paladinus
islands_19.yml,paladinus.FOND,1,True,4.653384,4.678942635655403,182.706176,4.097,5,islands,19,paladinus
islands_20.yml,paladinus.FOND,1,True,8.064275,8.090877167880535,336.994304,7.468,5,islands,20,paladinus
islands_21.yml,paladinus.FOND,1,True,7.659927,7.75033488124609,310.931456,7.088,5,islands,21,paladinus
islands_22.yml,paladinus.FOND,1,True,11.567776,11.615939447656274,454.193152,10.936,5,islands,22,paladinus
islands_23.yml,paladinus.FOND,1,True,18.700897,18.74725347571075,759.537664,18.013,5,islands,23,paladinus
islands_24.yml,paladinus.FOND,1,True,30.709118,30.75164971500635,1189.937152,29.964,5,islands,24,paladinus
islands_25.yml,paladinus.FOND,1,True,0.497461,0.5560805611312389,32.48128,0.116,7,islands,25,paladinus
islands_26.yml,paladinus.FOND,1,True,0.711259,0.7489688545465469,41.59488,0.251,7,islands,26,paladinus
islands_27.yml,paladinus.FOND,1,True,1.074387,1.095673631876707,52.662272,0.585,7,islands,27,paladinus
islands_28.yml,paladinus.FOND,1,True,2.383865,2.457149103283882,88.866816,1.852,7,islands,28,paladinus
islands_29.yml,paladinus.FOND,1,True,7.489781,7.542174149304628,239.009792,6.855,7,islands,29,paladinus
islands_30.yml,paladinus.FOND,1,True,14.220551,14.251593990251422,467.193856,13.567,7,islands,30,paladinus
islands_31.yml,paladinus.FOND,1,True,13.603143,13.646055148914456,408.260608,12.912,7,islands,31,paladinus
islands_32.yml,paladinus.FOND,1,True,50.422417,50.456907687708735,1439.236096,49.683,7,islands,32,paladinus
islands_33.yml,paladinus.FOND,1,True,79.074374,79.11940903030336,2176.708608,78.303,7,islands,33,paladinus
islands_34.yml,paladinus.FOND,1,True,361.820171,361.8721425570548,3349.6064,360.969,7,islands,34,paladinus
islands_35.yml,paladinus.FOND,1,True,106.860672,106.91432181932032,2545.455104,106.009,7,islands,35,paladinus
islands_36.yml,paladinus.FOND,1,True,460.705845,460.7625368665904,3344.87552,459.871,7,islands,36,paladinus
islands_37.yml,paladinus.FOND,1,True,0.59661,0.6369932312518358,33.726464,0.191,9,islands,37,paladinus
islands_38.yml,paladinus.FOND,1,True,0.960275,0.9879740998148918,48.439296,0.471,9,islands,38,paladinus
islands_39.yml,paladinus.FOND,1,True,2.467687,2.4951649755239487,88.82176,1.92,9,islands,39,paladinus
islands_40.yml,paladinus.FOND,1,True,7.40425,7.443571522831917,214.007808,6.757,9,islands,40,paladinus
islands_41.yml,paladinus.FOND,1,True,23.671092,23.700913779437546,661.090304,22.921,9,islands,41,paladinus
islands_42.yml,paladinus.FOND,1,True,40.9454,40.99402931518853,1059.643392,40.198,9,islands,42,paladinus
islands_43.yml,paladinus.FOND,1,True,40.873426,40.90281825885177,874.160128,40.017,9,islands,43,paladinus
islands_44.yml,paladinus.FOND,1,True,167.931485,167.96800602972507,3257.643008,166.973,9,islands,44,paladinus
islands_45.yml,paladinus.FOND,-1,False,3721.985398,14436.007095457986,3373.387776,-1.0,-1,islands,45,paladinus
islands_46.yml,paladinus.FOND,0,False,2942.290302,2942.555793352425,3368.05888,-1.0,-1,islands,46,paladinus
islands_47.yml,paladinus.FOND,-1,False,3056.546987,14436.004193576053,3358.334976,-1.0,-1,islands,47,paladinus
islands_48.yml,paladinus.FOND,-1,False,6784.435294,14436.003614336252,3353.034752,-1.0,-1,islands,48,paladinus
islands_49.yml,paladinus.FOND,1,True,0.659206,0.7465446293354034,36.614144,0.201,11,islands,49,paladinus
islands_50.yml,paladinus.FOND,1,True,1.463655,1.4989444483071566,55.107584,0.911,11,islands,50,paladinus
islands_51.yml,paladinus.FOND,1,True,3.063364,3.1762136481702328,92.246016,2.408,11,islands,51,paladinus
islands_52.yml,paladinus.FOND,1,True,8.459876,8.517514731734991,199.835648,7.777,11,islands,52,paladinus
islands_53.yml,paladinus.FOND,1,True,51.995475,52.032162245363,1127.1168,51.26,11,islands,53,paladinus
islands_54.yml,paladinus.FOND,1,True,127.094811,127.12772957608104,2251.710464,126.225,11,islands,54,paladinus
islands_55.yml,paladinus.FOND,-1,False,3948.641093,14436.00349644199,3382.74304,-1.0,-1,islands,55,paladinus
islands_56.yml,paladinus.FOND,-1,False,4065.512212,14436.011071911082,3371.507712,-1.0,-1,islands,56,paladinus
islands_57.yml,paladinus.FOND,-1,False,3952.563195,14436.00367257744,3364.22912,-1.0,-1,islands,57,paladinus
