,domain,instance,solver,type,status,SAT,time,memory,timeout,memoryout,policysize
1370,first-responders-ipc08,p41,glucose-4h,fondsat,True,True,0.4086526073515415,1.4296875,False,False,5
1371,first-responders-ipc08,p12,minisat-4h,fondsat,True,True,0.3316321047022939,1.1484375,False,False,5
1372,first-responders-ipc08,p12,prp-4h,prp,True,True,0.1663750889711082,1.23828125,False,False,6
1375,first-responders-ipc08,p12,paladinus-4h,paladinus,True,True,0.5588606800884008,1.3125,False,False,5
1378,first-responders-ipc08,p12,glucose-4h,fondsat,True,True,0.3447572761215269,1.40625,False,False,5
1380,first-responders-ipc08,p06,minisat-4h,fondsat,True,True,1.3803600426763296,1.08203125,False,False,9
1381,first-responders-ipc08,p06,prp-4h,prp,True,True,0.1494195410050451,0.91015625,False,False,10
1385,first-responders-ipc08,p06,paladinus-4h,paladinus,True,True,2.397567583015189,116.73828125,False,False,10
1388,first-responders-ipc08,p06,glucose-4h,fondsat,True,True,0.8107847557403147,1.4296875,False,False,9
1390,first-responders-ipc08,p37,prp-4h,prp,True,True,0.23125457810238,0.86328125,False,False,25
1396,first-responders-ipc08,p37,glucose-4h,fondsat,True,True,1697.7589523750355,181.62890625,False,False,21
1398,first-responders-ipc08,p08,minisat-4h,fondsat,True,True,16.135328732896596,1.74609375,False,False,11
1399,first-responders-ipc08,p08,prp-4h,prp,True,True,0.1382570099085569,1.28515625,False,False,12
1403,first-responders-ipc08,p08,paladinus-4h,paladinus,True,True,21.911310236901045,894.51171875,False,False,12
1406,first-responders-ipc08,p08,glucose-4h,fondsat,True,True,3.2950558816082776,1.1171875,False,False,11
1407,first-responders-ipc08,p97,prp-4h,prp,True,True,0.3368427709210664,0.63671875,False,False,37
1414,first-responders-ipc08,p63,minisat-4h,fondsat,True,True,1094.2992189573124,569.83203125,False,False,16
1415,first-responders-ipc08,p63,prp-4h,prp,True,True,0.2449961600359529,0.70703125,False,False,18
1421,first-responders-ipc08,p63,glucose-4h,fondsat,True,True,91.79365724977106,62.72265625,False,False,16
1422,first-responders-ipc08,p64,minisat-4h,fondsat,True,True,12200.639338984154,2451.58984375,False,False,18
1423,first-responders-ipc08,p64,prp-4h,prp,True,True,0.3043366109486669,0.69921875,False,False,24
1429,first-responders-ipc08,p64,glucose-4h,fondsat,True,True,206.4835706120357,103.8671875,False,False,18
1431,first-responders-ipc08,p90,prp-4h,prp,True,True,0.4035935450810939,1.2890625,False,False,27
1438,first-responders-ipc08,p52,minisat-4h,fondsat,True,True,1.5121976165100932,1.06640625,False,False,8
1439,first-responders-ipc08,p52,prp-4h,prp,True,True,0.2010636110790074,0.8984375,False,False,9
1442,first-responders-ipc08,p52,paladinus-4h,paladinus,True,True,2.3177950109820813,121.2578125,False,False,12
1445,first-responders-ipc08,p52,glucose-4h,fondsat,True,True,1.5758929760195317,1.24609375,False,False,8
1447,first-responders-ipc08,p55,prp-4h,prp,True,True,0.2310163688380271,1.2265625,False,False,22
1453,first-responders-ipc08,p55,glucose-4h,fondsat,True,True,7917.44345867401,196.921875,False,False,20
1454,first-responders-ipc08,p31,minisat-4h,fondsat,True,True,0.3801045999862253,1.69140625,False,False,5
1455,first-responders-ipc08,p31,prp-4h,prp,True,True,0.1354458909481763,1.27734375,False,False,6
1458,first-responders-ipc08,p31,paladinus-4h,paladinus,True,True,0.4960023809690028,0.953125,False,False,5
1461,first-responders-ipc08,p31,glucose-4h,fondsat,True,True,0.3542933166027069,1.046875,False,False,5
1463,first-responders-ipc08,p07,minisat-4h,fondsat,True,True,2.8116535171866417,1.34765625,False,False,10
1464,first-responders-ipc08,p07,prp-4h,prp,True,True,0.1554337430279702,1.16015625,False,False,11
1468,first-responders-ipc08,p07,paladinus-4h,paladinus,True,True,13.235372074879706,460.60546875,False,False,13
1471,first-responders-ipc08,p07,glucose-4h,fondsat,True,True,1.3244182700291276,1.6484375,False,False,10
1473,first-responders-ipc08,p38,prp-4h,prp,True,True,0.1894315918907523,3.125,False,False,21
1479,first-responders-ipc08,p38,glucose-4h,fondsat,True,True,1115.8215976790525,114.7421875,False,False,19
1480,first-responders-ipc08,p54,minisat-4h,fondsat,True,True,8075.371673541143,932.74609375,False,False,18
1481,first-responders-ipc08,p54,prp-4h,prp,True,True,0.2085315522272139,1.1171875,False,False,21
1484,first-responders-ipc08,p54,paladinus-4h,paladinus,True,True,545.3565131928772,2610.6953125,False,False,35
1487,first-responders-ipc08,p54,glucose-4h,fondsat,True,True,167.38918468309566,66.6796875,False,False,18
1488,first-responders-ipc08,p98,prp-4h,prp,True,True,1.0102936499752104,1.046875,False,False,95
1495,first-responders-ipc08,p53,minisat-4h,fondsat,True,True,3.884491118602455,1.0703125,False,False,8
1496,first-responders-ipc08,p53,prp-4h,prp,True,True,0.1744990979786962,1.3359375,False,False,9
1499,first-responders-ipc08,p53,paladinus-4h,paladinus,True,True,31.94587885704823,1997.48828125,False,False,12
1502,first-responders-ipc08,p53,glucose-4h,fondsat,True,True,4.335952192079276,1.125,False,False,8
1503,first-responders-ipc08,p91,minisat-4h,fondsat,True,True,10.70709899906069,1.57421875,False,False,12
1504,first-responders-ipc08,p91,prp-4h,prp,True,True,0.2168356599286198,2.11328125,False,False,13
1510,first-responders-ipc08,p91,glucose-4h,fondsat,True,True,13.08196625020355,1.71875,False,False,12
1511,first-responders-ipc08,p65,minisat-4h,fondsat,True,True,1398.6839243890718,445.10546875,False,False,13
1512,first-responders-ipc08,p65,prp-4h,prp,True,True,0.3336680580396205,0.69140625,False,False,15
1518,first-responders-ipc08,p65,glucose-4h,fondsat,True,True,160.30377906328067,92.015625,False,False,13
1519,first-responders-ipc08,p62,minisat-4h,fondsat,True,True,1.7084805089980364,1.55078125,False,False,8
1520,first-responders-ipc08,p62,prp-4h,prp,True,True,0.2218240690417587,0.80859375,False,False,10
1523,first-responders-ipc08,p62,paladinus-4h,paladinus,True,True,2.442708688089624,94.31640625,False,False,9
1526,first-responders-ipc08,p62,glucose-4h,fondsat,True,True,2.5554070570506155,1.69140625,False,False,8
1527,first-responders-ipc08,p96,prp-4h,prp,True,True,0.7091985559090972,1.2265625,False,False,23
1535,first-responders-ipc08,p110,prp-4h,prp,True,True,1.109564347891137,17.9609375,False,False,44
1543,earth_observation,p19,prp-4h,prp,True,True,0.3433117300737649,1.12109375,False,False,131
1549,earth_observation,p26,prp-4h,prp,True,True,0.2302412190474569,1.265625,False,False,85
1555,earth_observation,p21,prp-4h,prp,True,True,0.2147100940346717,1.25,False,False,56
1557,earth_observation,p21,paladinus-4h,paladinus,True,True,4441.576649113093,125.84765625,False,False,57
1561,earth_observation,p28,prp-4h,prp,True,True,0.623490922851488,1.16015625,False,False,236
1567,earth_observation,p17,prp-4h,prp,True,True,0.3309611270669848,0.6171875,False,False,130
1573,earth_observation,p10,prp-4h,prp,True,True,0.2958572441712022,1.296875,False,False,105
1578,earth_observation,p11,minisat-4h,fondsat,True,True,0.3634765893220901,0.77734375,False,False,7
1579,earth_observation,p11,prp-4h,prp,True,True,0.1515702640172094,1.1171875,False,False,8
1581,earth_observation,p11,paladinus-4h,paladinus,True,True,0.4943880811333656,1.3046875,False,False,8
1583,earth_observation,p11,glucose-4h,fondsat,True,True,0.4085054812021553,1.16796875,False,False,7
1585,earth_observation,p29,prp-4h,prp,True,True,0.2408585140947252,1.203125,False,False,45
1589,earth_observation,p29,glucose-4h,fondsat,True,True,5602.972379859071,304.53125,False,False,36
1590,earth_observation,p16,minisat-4h,fondsat,True,True,1.9751464435830712,1.6171875,False,False,13
1591,earth_observation,p16,prp-4h,prp,True,True,0.1979930060915649,1.328125,False,False,15
1593,earth_observation,p16,paladinus-4h,paladinus,True,True,0.5876074261032045,1.30859375,False,False,14
1595,earth_observation,p16,glucose-4h,fondsat,True,True,1.7937756450846791,1.60546875,False,False,13
1597,earth_observation,p20,prp-4h,prp,True,True,0.4028354568872601,0.94140625,False,False,152
1603,earth_observation,p18,prp-4h,prp,True,True,0.2826245899777859,1.23828125,False,False,98
1609,earth_observation,p27,prp-4h,prp,True,True,0.2740020640194416,1.12109375,False,False,74
1615,earth_observation,p05,prp-4h,prp,True,True,0.2166441578883677,1.09765625,False,False,50
1620,earth_observation,p02,minisat-4h,fondsat,True,True,0.2567574917338788,1.65234375,False,False,6
1621,earth_observation,p02,prp-4h,prp,True,True,0.1316617210395634,1.12890625,False,False,7
1623,earth_observation,p02,paladinus-4h,paladinus,True,True,0.3855844959616661,0.9609375,False,False,6
1625,earth_observation,p02,glucose-4h,fondsat,True,True,0.3122708927839994,1.75,False,False,6
1627,earth_observation,p34,prp-4h,prp,True,True,0.5797765550669283,0.80859375,False,False,251
1633,earth_observation,p33,prp-4h,prp,True,True,0.5982623959425837,1.30078125,False,False,277
1639,earth_observation,p32,prp-4h,prp,True,True,1.3104716648813337,12.09765625,False,False,496
1645,earth_observation,p35,prp-4h,prp,True,True,0.9830390359275044,2.12109375,False,False,396
1651,earth_observation,p03,prp-4h,prp,True,True,0.1767445688601583,1.23046875,False,False,30
1653,earth_observation,p03,paladinus-4h,paladinus,True,True,12.79349319706671,127.16015625,False,False,39
1655,earth_observation,p03,glucose-4h,fondsat,True,True,3571.7864029798657,165.24609375,False,False,25
1657,earth_observation,p04,prp-4h,prp,True,True,0.230826883111149,1.328125,False,False,62
1663,earth_observation,p40,prp-4h,prp,True,True,2.2596495198085904,13.171875,False,False,793
1669,earth_observation,p22,prp-4h,prp,True,True,0.3400717140175402,0.69140625,False,False,121
1675,earth_observation,p25,prp-4h,prp,True,True,0.399132678983733,1.33203125,False,False,187
1681,earth_observation,p13,prp-4h,prp,True,True,0.2592466408386826,0.73046875,False,False,81
1687,earth_observation,p14,prp-4h,prp,True,True,0.2016113318968564,0.66796875,False,False,43
1693,earth_observation,p15,prp-4h,prp,True,True,0.4645799470599741,0.90234375,False,False,156
1699,earth_observation,p12,prp-4h,prp,True,True,0.2692008179146796,0.69921875,False,False,71
1705,earth_observation,p24,prp-4h,prp,True,True,0.5098742919508368,12.44140625,False,False,192
1711,earth_observation,p23,prp-4h,prp,True,True,0.4666194808669388,1.265625,False,False,180
1716,earth_observation,p01,minisat-4h,fondsat,True,True,2619.153827270028,180.03515625,False,False,20
1717,earth_observation,p01,prp-4h,prp,True,True,0.180936326039955,1.140625,False,False,22
1719,earth_observation,p01,paladinus-4h,paladinus,True,True,0.6412687890697271,1.265625,False,False,29
1721,earth_observation,p01,glucose-4h,fondsat,True,True,258.07557370327413,80.265625,False,False,20
1723,earth_observation,p06,prp-4h,prp,True,True,0.1709486460313201,1.1796875,False,False,30
1725,earth_observation,p06,paladinus-4h,paladinus,True,True,4.573613747023046,126.41796875,False,False,93
1727,earth_observation,p06,glucose-4h,fondsat,True,True,6714.617474514991,188.875,False,False,25
1729,earth_observation,p39,prp-4h,prp,True,True,0.478417782112956,2.1328125,False,False,154
1735,earth_observation,p30,prp-4h,prp,True,True,0.7402445529587567,0.92578125,False,False,316
1741,earth_observation,p37,prp-4h,prp,True,True,1.0320758728776127,0.6796875,False,False,437
1746,earth_observation,p08,minisat-4h,fondsat,True,True,0.3336688037961721,0.96484375,False,False,6
1747,earth_observation,p08,prp-4h,prp,True,True,0.1195803170558065,0.703125,False,False,7
1749,earth_observation,p08,paladinus-4h,paladinus,True,True,0.5431988970376551,1.27734375,False,False,7
1751,earth_observation,p08,glucose-4h,fondsat,True,True,0.3875088710337877,5.68359375,False,False,6
1753,earth_observation,p36,prp-4h,prp,True,True,0.3322673391085118,0.81640625,False,False,84
1759,earth_observation,p09,prp-4h,prp,True,True,0.2185947350226342,0.74609375,False,False,51
1765,earth_observation,p31,prp-4h,prp,True,True,0.2277679378166794,0.89453125,False,False,42
1767,earth_observation,p31,paladinus-4h,paladinus,True,True,68.60881293611601,128.11328125,False,False,45
1769,earth_observation,p31,glucose-4h,fondsat,True,True,6043.410634050611,314.640625,False,False,37
1770,earth_observation,p07,minisat-4h,fondsat,True,True,24.099174147006124,1.25390625,False,False,17
1771,earth_observation,p07,prp-4h,prp,True,True,0.1792440169956535,0.86328125,False,False,21
1773,earth_observation,p07,paladinus-4h,paladinus,True,True,0.5881459650117904,1.12890625,False,False,18
1775,earth_observation,p07,glucose-4h,fondsat,True,True,10.370455375872552,5.73046875,False,False,17
1777,earth_observation,p38,prp-4h,prp,True,True,0.7150988548528403,0.8984375,False,False,286
1783,chain-of-rooms,p4,prp-4h,prp,True,True,0.4493642980232835,1.31640625,False,False,119
1785,chain-of-rooms,p4,paladinus-4h,paladinus,True,True,34.141109936870635,125.29296875,False,False,118
1789,chain-of-rooms,p3,prp-4h,prp,True,True,0.354837377090007,0.79296875,False,False,89
1791,chain-of-rooms,p3,paladinus-4h,paladinus,True,True,9.71294752578251,117.09375,False,False,88
1795,chain-of-rooms,p2,prp-4h,prp,True,True,0.2666740459389984,0.8984375,False,False,59
1797,chain-of-rooms,p2,paladinus-4h,paladinus,True,True,1.068938191048801,65.78515625,False,False,58
1801,chain-of-rooms,p5,prp-4h,prp,True,True,0.5271928748115897,0.8671875,False,False,149
1803,chain-of-rooms,p5,paladinus-4h,paladinus,True,True,1582.7366698118858,130.14453125,False,False,148
1807,chain-of-rooms,p10,prp-4h,prp,True,True,1.9443098569754511,17.7734375,False,False,299
1813,chain-of-rooms,p7,prp-4h,prp,True,True,1.043547488981858,16.1171875,False,False,209
1819,chain-of-rooms,p9,prp-4h,prp,True,True,1.507494664983824,17.40234375,False,False,269
1825,chain-of-rooms,p8,prp-4h,prp,True,True,1.0699390559457242,17.32421875,False,False,239
1831,chain-of-rooms,p6,prp-4h,prp,True,True,0.7942589218728244,0.82421875,False,False,179
1833,chain-of-rooms,p6,paladinus-4h,paladinus,True,True,13093.603713007178,139.796875,False,False,178
1837,chain-of-rooms,p1,prp-4h,prp,True,True,0.1684893039055168,1.2109375,False,False,29
1839,chain-of-rooms,p1,paladinus-4h,paladinus,True,True,0.5384601689875126,0.86328125,False,False,28
1841,chain-of-rooms,p1,glucose-4h,fondsat,True,True,218.4752790019848,127.5234375,False,False,28
1843,islands,p19,minisat-4h,fondsat,True,True,6.12398098828271,1.65234375,False,False,6
1848,islands,p19,paladinus-4h,paladinus,True,True,4.786105962935835,170.54296875,False,False,6
1851,islands,p19,glucose-4h,fondsat,True,True,6.202561714220792,1.64453125,False,False,6
1853,islands,p26,minisat-4h,fondsat,True,True,1.725520060863346,0.9921875,False,False,8
1854,islands,p26,prp-4h,prp,True,True,0.2069611160550266,1.2265625,False,False,9
1858,islands,p26,paladinus-4h,paladinus,True,True,0.8387320961337537,0.89453125,False,False,8
1861,islands,p26,glucose-4h,fondsat,True,True,1.6098962458781898,0.9140625,False,False,8
1863,islands,p21,minisat-4h,fondsat,True,True,11.550296031869948,1.0703125,False,False,6
1868,islands,p21,paladinus-4h,paladinus,True,True,10.372636032989249,341.7421875,False,False,6
1871,islands,p21,glucose-4h,fondsat,True,True,11.67920992616564,0.8203125,False,False,6
1873,islands,p28,minisat-4h,fondsat,True,True,11.076742803212255,1.05859375,False,False,8
1874,islands,p28,prp-4h,prp,True,True,13.132430856116116,44.3671875,False,False,9
1878,islands,p28,paladinus-4h,paladinus,True,True,3.278560454957187,102.72265625,False,False,8
1881,islands,p28,glucose-4h,fondsat,True,True,10.790367954410613,0.99609375,False,False,8
1883,islands,p17,minisat-4h,fondsat,True,True,3.044153056107461,0.9140625,False,False,6
1884,islands,p17,prp-4h,prp,True,True,42.42345908284187,112.19140625,False,False,7
1888,islands,p17,paladinus-4h,paladinus,True,True,1.9001745898276567,68.5703125,False,False,6
1891,islands,p17,glucose-4h,fondsat,True,True,2.658589396625757,1.0859375,False,False,6
1893,islands,p10,minisat-4h,fondsat,True,True,1.09635215299204,1.44140625,False,False,4
1894,islands,p10,prp-4h,prp,True,True,0.1918903759215027,0.890625,False,False,5
1898,islands,p10,paladinus-4h,paladinus,True,True,1.4043416189961135,67.3203125,False,False,4
1901,islands,p10,glucose-4h,fondsat,True,True,0.8988203601911664,1.734375,False,False,4
1903,islands,p44,minisat-4h,fondsat,True,True,269.3713428028859,163.6015625,False,False,10
1908,islands,p44,paladinus-4h,paladinus,True,True,358.0624739790801,3180.23046875,False,False,10
1911,islands,p44,glucose-4h,fondsat,True,True,336.4667271580547,512.140625,False,False,10
1913,islands,p43,minisat-4h,fondsat,True,True,202.5506547987461,80.4609375,False,False,10
1918,islands,p43,paladinus-4h,paladinus,True,True,60.82059694919735,1101.0625,False,False,10
1921,islands,p43,glucose-4h,fondsat,True,True,291.484785777051,266.89453125,False,False,10
1923,islands,p11,minisat-4h,fondsat,True,True,1.4132356750778854,1.328125,False,False,4
1924,islands,p11,prp-4h,prp,True,True,0.1886819009669125,0.92578125,False,False,5
1928,islands,p11,paladinus-4h,paladinus,True,True,1.5692556591238829,66.390625,False,False,4
1931,islands,p11,glucose-4h,fondsat,True,True,1.1088677593506873,1.10546875,False,False,4
1933,islands,p29,minisat-4h,fondsat,True,True,16.19625114975497,1.1015625,False,False,8
1934,islands,p29,prp-4h,prp,True,True,668.7520042830147,1361.3046875,False,False,9
1938,islands,p29,paladinus-4h,paladinus,True,True,8.89532213495113,236.29296875,False,False,8
1941,islands,p29,glucose-4h,fondsat,True,True,20.45167149277404,0.85546875,False,False,8
1943,islands,p16,minisat-4h,fondsat,True,True,1.9261812991462648,1.46875,False,False,6
1944,islands,p16,prp-4h,prp,True,True,1.8317313010338687,14.89453125,False,False,7
1948,islands,p16,paladinus-4h,paladinus,True,True,1.2083254151511935,66.1171875,False,False,6
1951,islands,p16,glucose-4h,fondsat,True,True,1.6655156379565597,1.21484375,False,False,6
1953,islands,p20,minisat-4h,fondsat,True,True,7.79481531586498,1.56640625,False,False,6
1958,islands,p20,paladinus-4h,paladinus,True,True,10.508125419961289,370.265625,False,False,6
1961,islands,p20,glucose-4h,fondsat,True,True,8.603447566274554,1.51171875,False,False,6
1963,islands,p18,minisat-4h,fondsat,True,True,4.374538952019066,1.6328125,False,False,6
1964,islands,p18,prp-4h,prp,True,True,1041.068689709995,2111.484375,False,False,7
1968,islands,p18,paladinus-4h,paladinus,True,True,3.8326897099614143,136.4296875,False,False,6
1971,islands,p18,glucose-4h,fondsat,True,True,4.149139239918441,0.984375,False,False,6
1973,islands,p27,minisat-4h,fondsat,True,True,5.235029725823551,1.00390625,False,False,8
1974,islands,p27,prp-4h,prp,True,True,0.4766815358307212,1.1484375,False,False,9
1978,islands,p27,paladinus-4h,paladinus,True,True,1.4621257008984685,65.60546875,False,False,8
1981,islands,p27,glucose-4h,fondsat,True,True,4.339086197316647,0.99609375,False,False,8
1983,islands,p42,minisat-4h,fondsat,True,True,134.51244537718594,50.03125,False,False,10
1988,islands,p42,paladinus-4h,paladinus,True,True,60.13082817080431,1180.46484375,False,False,10
1991,islands,p42,glucose-4h,fondsat,True,True,226.8580759773031,312.40625,False,False,10
1993,islands,p45,minisat-4h,fondsat,True,True,350.90201170323417,198.8984375,False,False,10
2001,islands,p45,glucose-4h,fondsat,True,True,403.8532414953224,820.04296875,False,False,10
2003,islands,p58,minisat-4h,fondsat,True,True,1635.8569515021518,870.9375,False,False,12
2013,islands,p60,minisat-4h,fondsat,True,True,2805.3943298826925,1106.6484375,False,False,12
2023,islands,p56,minisat-4h,fondsat,True,True,1068.938140830025,574.234375,False,False,12
2031,islands,p56,glucose-4h,fondsat,True,True,972.8776116939262,1912.0,False,False,12
2033,islands,p51,minisat-4h,fondsat,True,True,143.80550713604316,85.7421875,False,False,12
2034,islands,p51,prp-4h,prp,True,True,6.299700995907188,20.6875,False,False,13
2038,islands,p51,paladinus-4h,paladinus,True,True,3.8373148010578007,104.25,False,False,12
2041,islands,p51,glucose-4h,fondsat,True,True,86.31011116504669,127.68359375,False,False,12
2043,islands,p05,minisat-4h,fondsat,True,True,0.4446648792363703,1.5234375,False,False,4
2044,islands,p05,prp-4h,prp,True,True,0.150173933012411,1.19921875,False,False,5
2048,islands,p05,paladinus-4h,paladinus,True,True,0.7480868850834668,0.85546875,False,False,4
2051,islands,p05,glucose-4h,fondsat,True,True,0.3540561404079199,1.4375,False,False,4
2053,islands,p02,minisat-4h,fondsat,True,True,0.2762331422418356,1.1328125,False,False,4
2054,islands,p02,prp-4h,prp,True,True,0.1634794641286134,1.29296875,False,False,5
2058,islands,p02,paladinus-4h,paladinus,True,True,0.4895769339054823,1.32421875,False,False,4
2061,islands,p02,glucose-4h,fondsat,True,True,0.2146234242245555,0.984375,False,False,4
2063,islands,p34,minisat-4h,fondsat,True,True,102.0295570162125,51.7890625,False,False,8
2071,islands,p34,glucose-4h,fondsat,True,True,167.8959510680288,329.0,False,False,8
2073,islands,p33,minisat-4h,fondsat,True,True,76.33441895991564,48.3828125,False,False,8
2078,islands,p33,paladinus-4h,paladinus,True,True,121.52323425700888,2325.71484375,False,False,8
2081,islands,p33,glucose-4h,fondsat,True,True,123.83414895413443,286.01953125,False,False,8
2083,islands,p50,minisat-4h,fondsat,True,True,58.23974115401506,40.9296875,False,False,12
2084,islands,p50,prp-4h,prp,True,True,0.2731628939509392,1.2734375,False,False,13
2088,islands,p50,paladinus-4h,paladinus,True,True,1.892174690961837,69.6953125,False,False,12
2091,islands,p50,glucose-4h,fondsat,True,True,20.84824531711638,1.671875,False,False,12
2093,islands,p57,minisat-4h,fondsat,True,True,1360.1803869269788,654.66015625,False,False,12
2101,islands,p57,glucose-4h,fondsat,True,True,1247.0433892449364,2088.55078125,False,False,12
2103,islands,p59,minisat-4h,fondsat,True,True,1990.1398487021213,950.65625,False,False,12
2113,islands,p32,minisat-4h,fondsat,True,True,60.76223426871002,45.234375,False,False,8
2118,islands,p32,paladinus-4h,paladinus,True,True,71.89700749586336,1562.91015625,False,False,8
2121,islands,p32,glucose-4h,fondsat,True,True,79.24118417687714,43.6640625,False,False,8
2123,islands,p35,minisat-4h,fondsat,True,True,120.38234343426302,56.74609375,False,False,8
2128,islands,p35,paladinus-4h,paladinus,True,True,158.1708683250472,2789.04296875,False,False,8
2131,islands,p35,glucose-4h,fondsat,True,True,213.77697687083847,334.5625,False,False,8
2133,islands,p03,minisat-4h,fondsat,True,True,0.316807241179049,1.09375,False,False,4
2134,islands,p03,prp-4h,prp,True,True,0.1431504478678107,1.28125,False,False,5
2138,islands,p03,paladinus-4h,paladinus,True,True,0.5828203340061009,1.12109375,False,False,4
2141,islands,p03,glucose-4h,fondsat,True,True,0.2520731380209327,0.8203125,False,False,4
2143,islands,p04,minisat-4h,fondsat,True,True,0.3122168751433491,1.37890625,False,False,4
2144,islands,p04,prp-4h,prp,True,True,0.1661665760912001,1.296875,False,False,5
2148,islands,p04,paladinus-4h,paladinus,True,True,0.6469417170155793,1.19140625,False,False,4
2151,islands,p04,glucose-4h,fondsat,True,True,0.3084007683210075,0.90625,False,False,4
2153,islands,p40,minisat-4h,fondsat,True,True,49.98544868594036,55.70703125,False,False,10
2154,islands,p40,prp-4h,prp,True,True,162.18959877407178,251.66015625,False,False,11
2158,islands,p40,paladinus-4h,paladinus,True,True,10.15904273907654,235.64453125,False,False,10
2161,islands,p40,glucose-4h,fondsat,True,True,66.96167268278077,152.5234375,False,False,10
2163,islands,p47,minisat-4h,fondsat,True,True,598.8822250030935,331.20703125,False,False,10
2171,islands,p47,glucose-4h,fondsat,True,True,628.6279600569978,1061.2421875,False,False,10
2173,islands,p49,minisat-4h,fondsat,True,True,4.918139779008925,1.12890625,False,False,12
2174,islands,p49,prp-4h,prp,True,True,0.2239361100364476,3.49609375,False,False,13
2178,islands,p49,paladinus-4h,paladinus,True,True,0.8551948009990156,2.109375,False,False,12
2181,islands,p49,glucose-4h,fondsat,True,True,6.0033417898230255,5.72265625,False,False,12
2183,islands,p22,minisat-4h,fondsat,True,True,14.639906885102391,0.9375,False,False,6
2188,islands,p22,paladinus-4h,paladinus,True,True,12.766782057937236,469.3984375,False,False,6
2191,islands,p22,glucose-4h,fondsat,True,True,15.356770129874349,1.05859375,False,False,6
2193,islands,p25,minisat-4h,fondsat,True,True,0.9402946173213422,1.44140625,False,False,8
2194,islands,p25,prp-4h,prp,True,True,0.1737137199379503,1.09765625,False,False,9
2198,islands,p25,paladinus-4h,paladinus,True,True,0.5937812379561365,0.27734375,False,False,8
2201,islands,p25,glucose-4h,fondsat,True,True,0.8039018847048283,1.04296875,False,False,8
2203,islands,p13,minisat-4h,fondsat,True,True,0.3767667878419161,0.796875,False,False,6
2204,islands,p13,prp-4h,prp,True,True,0.1524894768372178,1.30078125,False,False,7
2208,islands,p13,paladinus-4h,paladinus,True,True,0.473281528102234,1.22265625,False,False,6
2211,islands,p13,glucose-4h,fondsat,True,True,0.3062895662151277,1.484375,False,False,6
2213,islands,p14,minisat-4h,fondsat,True,True,0.6086023338139057,1.203125,False,False,6
2214,islands,p14,prp-4h,prp,True,True,0.16996442200616,0.92578125,False,False,7
2218,islands,p14,paladinus-4h,paladinus,True,True,0.6198620200157166,1.26953125,False,False,6
2221,islands,p14,glucose-4h,fondsat,True,True,0.4478498720563948,1.1015625,False,False,6
2223,islands,p48,minisat-4h,fondsat,True,True,720.2625856138766,495.59375,False,False,10
2231,islands,p48,glucose-4h,fondsat,True,True,752.6899623158388,1702.1953125,False,False,10
2233,islands,p46,minisat-4h,fondsat,True,True,474.5870845853351,438.02734375,False,False,10
2241,islands,p46,glucose-4h,fondsat,True,True,554.288451008033,1016.453125,False,False,10
2243,islands,p41,minisat-4h,fondsat,True,True,82.04789961781353,43.71875,False,False,10
2248,islands,p41,paladinus-4h,paladinus,True,True,34.18930325610563,746.66015625,False,False,10
2251,islands,p41,glucose-4h,fondsat,True,True,146.1017872481607,182.66796875,False,False,10
2253,islands,p15,minisat-4h,fondsat,True,True,1.0823099338449538,1.0234375,False,False,6
2254,islands,p15,prp-4h,prp,True,True,0.2204667320474982,0.9140625,False,False,7
2258,islands,p15,paladinus-4h,paladinus,True,True,0.7883090348914266,1.32421875,False,False,6
2261,islands,p15,glucose-4h,fondsat,True,True,0.8616634439677,1.515625,False,False,6
2263,islands,p12,minisat-4h,fondsat,True,True,1.560207535978407,1.23046875,False,False,4
2264,islands,p12,prp-4h,prp,True,True,0.2700436150189489,0.703125,False,False,5
2268,islands,p12,paladinus-4h,paladinus,True,True,1.799670391017571,68.375,False,False,4
2271,islands,p12,glucose-4h,fondsat,True,True,1.3399572419002652,1.0390625,False,False,4
2273,islands,p24,minisat-4h,fondsat,True,True,21.392140839248896,1.62890625,False,False,6
2278,islands,p24,paladinus-4h,paladinus,True,True,37.98213722510263,1192.3515625,False,False,6
2281,islands,p24,glucose-4h,fondsat,True,True,25.82934444816783,0.9765625,False,False,6
2283,islands,p23,minisat-4h,fondsat,True,True,18.15677381400019,1.09765625,False,False,6
2288,islands,p23,paladinus-4h,paladinus,True,True,22.15765459300019,758.7421875,False,False,6
2291,islands,p23,glucose-4h,fondsat,True,True,20.13525709975511,1.02734375,False,False,6
2293,islands,p01,minisat-4h,fondsat,True,True,0.1957488870248198,1.62109375,False,False,4
2294,islands,p01,prp-4h,prp,True,True,0.1256427799817174,1.078125,False,False,5
2298,islands,p01,paladinus-4h,paladinus,True,True,0.4302070641424507,1.2890625,False,False,4
2301,islands,p01,glucose-4h,fondsat,True,True,0.2067767609842121,0.890625,False,False,4
2303,islands,p06,minisat-4h,fondsat,True,True,0.5170753961429,1.6640625,False,False,4
2304,islands,p06,prp-4h,prp,True,True,0.126193047966808,0.9140625,False,False,5
2308,islands,p06,paladinus-4h,paladinus,True,True,0.7639938199426979,0.84765625,False,False,4
2311,islands,p06,glucose-4h,fondsat,True,True,0.4273728625848889,1.0859375,False,False,4
2313,islands,p39,minisat-4h,fondsat,True,True,20.93193763494492,1.01171875,False,False,10
2314,islands,p39,prp-4h,prp,True,True,2.742310486035421,14.25,False,False,11
