tool	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 	CFondASP 
run set	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-fsat.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp1-reg.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-fsat.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND	cfondasp2-reg.FOND
/home/nitin/cfond-asp-private/experiments/benchexec/tasks/	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size	status	cputime (s)	walltime (s)	memory (MB)	planner_time	policy_size
elevators_10.yml	TIMEOUT (false)	14400.14213	14400.733628559858	243.785728	14400.181448999792	-1	TIMEOUT (false)	14400.060829	14400.751148425043	132.009984	14400.175438906997	-1	false	0.417102	0.42383458092808723	38.965248	-1	-1	false	0.466843	0.47587645053863525	39.002112	-1	-1
elevators_11.yml	TIMEOUT (false)	14400.085621	14400.75334114395	410.038272	14400.18995150365	-1	TIMEOUT (false)	14400.09275	14400.76163880527	163.041280	14400.18453817442	-1	false	0.425412	0.4325452260673046	38.969344	-1	-1	false	0.452157	0.4608635473996401	38.969344	-1	-1
elevators_12.yml	false	14396.503539	14400.704264350235	360.083456	14400.181349478662	-1	false	14396.663696	14400.755942195654	163.762176	14400.185257166624	-1	false	0.44013	0.4482493884861469	38.899712	-1	-1	false	0.453492	0.46024870313704014	38.961152	-1	-1
elevators_13.yml	TIMEOUT (false)	14400.041998	14400.71599547565	413.691904	14400.18943956308	-1	TIMEOUT (false)	14400.153725	14400.752773659304	182.362112	14400.187293048948	-1	false	0.431491	0.45115410909056664	38.985728	-1	-1	false	0.446015	0.45306634716689587	38.965248	-1	-1
elevators_14.yml	TIMEOUT (false)	14400.082812	14400.7180127725	359.292928	14400.181041736156	-1	TIMEOUT (false)	14400.13561	14400.767514472827	163.708928	14400.188578216359	-1	false	0.423919	0.4473933856934309	38.993920	-1	-1	false	0.449604	0.4586677849292755	38.985728	-1	-1
elevators_15.yml	TIMEOUT (false)	14400.166403	14400.7280419413	408.129536	14400.1860077288	-1	false	14399.883758	14400.738508369774	162.988032	14400.185091188177	-1	false	0.457746	0.4649617075920105	38.948864	-1	-1	false	0.455765	0.4650714583694935	38.969344	-1	-1
faults-ipc08_01.yml	true	0.534748	0.5460708122700453	46.813184	0.09584525972604752	5	true	0.518928	0.528892308473587	46.841856	0.08827891200780869	5	false	0.443014	0.4507536292076111	39.014400	-1	-1	false	0.456011	0.46645279973745346	38.993920	-1	-1
faults-ipc08_02.yml	true	0.573353	0.5820308122783899	46.813184	0.13519648276269436	7	true	0.534381	0.5438862107694149	46.825472	0.11496807634830475	7	false	0.453228	0.460348891094327	38.985728	-1	-1	false	0.434096	0.441248070448637	39.010304	-1	-1
faults-ipc08_03.yml	true	0.581711	0.5900238715112209	46.800896	0.14574161544442177	6	true	0.532738	0.5412758588790894	46.813184	0.11560758203268051	6	false	0.439931	0.4511136617511511	39.030784	-1	-1	false	0.48156	0.4881689306348562	38.998016	-1	-1
faults-ipc08_04.yml	true	0.645011	0.6532225515693426	46.829568	0.21433150209486485	9	true	0.588872	0.5975894220173359	46.829568	0.16970284283161163	9	false	0.426927	0.43415837176144123	39.018496	-1	-1	false	0.452507	0.46138703264296055	39.010304	-1	-1
faults-ipc08_05.yml	true	0.713962	0.7230452504009008	46.956544	0.25525192730128765	8	true	0.602571	0.6115000247955322	46.821376	0.17835373245179653	8	false	0.422984	0.4308464489877224	38.998016	-1	-1	false	0.463005	0.47197774797677994	38.977536	-1	-1
faults-ipc08_06.yml	true	0.773859	0.7834044359624386	49.803264	0.3192572630941868	8	true	0.618254	0.6268248129636049	46.854144	0.2050250619649887	8	false	0.443775	0.4515666291117668	38.973440	-1	-1	false	0.445648	0.4528982434421778	38.993920	-1	-1
faults-ipc08_07.yml	true	0.832273	0.8408698551356792	49.594368	0.3816177677363157	11	true	0.713296	0.7219942528754473	46.854144	0.290335051715374	11	false	0.434185	0.440914636477828	38.985728	-1	-1	false	0.43492	0.45215240493416786	38.998016	-1	-1
faults-ipc08_08.yml	true	1.021546	1.0303111411631107	53.063680	0.5502710118889809	10	true	0.7806	0.7940690200775862	46.829568	0.3590887915343046	10	false	0.444063	0.46149159222841263	39.157760	-1	-1	false	0.45628	0.4626739714294672	39.002112	-1	-1
faults-ipc08_09.yml	true	1.175089	1.1856722217053175	57.520128	0.7245504856109619	10	true	0.837615	0.8459163885563612	47.071232	0.41412871330976486	10	false	0.440843	0.45015326142311096	39.153664	-1	-1	false	0.430595	0.4444468915462494	39.010304	-1	-1
faults-ipc08_10.yml	true	1.239736	1.2500504478812218	63.328256	0.8209141958504915	10	true	0.916119	0.9260304551571608	48.132096	0.4880864843726158	10	false	0.44258	0.45096226781606674	38.981632	-1	-1	false	0.438369	0.44596195966005325	38.993920	-1	-1
faults-ipc08_11.yml	true	1.256779	1.2673371136188507	55.365632	0.8010641317814589	13	true	1.184114	1.1931520234793425	46.821376	0.7631026487797499	13	false	0.418113	0.426167955622077	38.985728	-1	-1	false	0.437492	0.4456072822213173	38.998016	-1	-1
faults-ipc08_12.yml	true	2.050939	2.060113398358226	61.812736	1.5847644656896591	12	true	2.277083	2.2860024198889732	48.062464	1.8647608440369368	12	false	0.418365	0.4280589558184147	38.973440	-1	-1	false	0.461105	0.469863910228014	38.993920	-1	-1
faults-ipc08_13.yml	true	2.644856	2.6577301137149334	69.767168	2.214571161195636	12	true	3.355734	3.3661604803055525	50.274304	2.896293031051755	12	false	0.443721	0.4513822589069605	38.998016	-1	-1	false	0.444762	0.4521008115261793	38.998016	-1	-1
faults-ipc08_14.yml	true	2.869219	2.879807762801647	76.976128	2.4469765182584524	12	true	3.226886	3.2375332079827785	52.654080	2.7698292024433613	12	false	0.444661	0.4516945667564869	38.973440	-1	-1	false	0.454543	0.4658241644501686	38.989824	-1	-1
faults-ipc08_15.yml	true	3.52862	3.5414059460163116	86.958080	3.121993239969015	12	true	3.737122	3.7480825558304787	55.156736	3.292978648096323	12	false	0.46147	0.4678592924028635	39.006208	-1	-1	false	0.429295	0.44400354474782944	39.161856	-1	-1
faults-ipc08_16.yml	true	2.290613	2.30008096806705	63.356928	1.8432938884943724	15	true	3.108677	3.117712313309312	49.430528	2.6471043564379215	15	false	0.443078	0.4524974599480629	39.006208	-1	-1	false	0.435261	0.44302900321781635	39.010304	-1	-1
faults-ipc08_17.yml	true	7.886072	7.896197618916631	74.436608	7.449571497738361	14	true	14.666871	14.676406053826213	51.929088	14.244395414367318	14	false	0.447738	0.45444284193217754	38.998016	-1	-1	false	0.434748	0.4427602645009756	39.010304	-1	-1
faults-ipc08_18.yml	true	10.675908	10.684878820553422	87.298048	10.269525114446878	14	true	24.170036	24.184059772640467	55.410688	23.721539894118905	14	false	0.437737	0.4463698361068964	39.149568	-1	-1	false	0.454519	0.5216109864413738	39.034880	-1	-1
faults-ipc08_19.yml	true	12.784082	12.79509449750185	98.660352	12.355114547535777	14	true	26.327426	26.34032012708485	59.039744	25.890483882278204	14	false	0.441865	0.4511364232748747	38.998016	-1	-1	false	0.432881	0.43986022286117077	39.018496	-1	-1
faults-ipc08_20.yml	true	25.567236	25.580588473007083	109.174784	25.1188034825027	14	true	22.586601	22.598924105986953	62.255104	22.132454995065928	14	false	0.423606	0.43146954849362373	39.022592	-1	-1	false	0.465372	0.4738494548946619	39.153664	-1	-1
faults-ipc08_21.yml	true	24.696933	24.723728839308023	127.160320	24.295096423476934	14	true	36.260364	36.2744667455554	65.462272	35.82236127369106	14	false	0.458825	0.4694392289966345	38.993920	-1	-1	false	0.453319	0.46795106306672096	39.149568	-1	-1
faults-ipc08_22.yml	true	7.560791	7.5753743797540665	73.990144	7.155219489708543	17	true	27.780186	27.79178241454065	53.198848	27.363597314804792	17	false	0.44255	0.489603478461504	38.989824	-1	-1	false	0.451339	0.4606965631246567	39.010304	-1	-1
faults-ipc08_23.yml	true	45.887777	45.900936264544725	91.537408	45.4732109028846	16	true	47.977462	47.992570308968425	56.795136	47.54444200359285	16	false	0.491409	0.5332434754818678	39.149568	-1	-1	false	0.453835	0.46047817170619965	38.985728	-1	-1
faults-ipc08_24.yml	true	64.980598	64.99339355155826	109.056000	64.5755790900439	16	true	205.697897	205.7201310042292	64.409600	205.28417414985597	16	false	0.485451	0.4964056573808193	39.010304	-1	-1	false	0.457885	0.4652341138571501	39.161856	-1	-1
faults-ipc08_25.yml	true	153.079383	153.09811286255717	126.935040	152.6280966885388	16	true	261.564113	261.59372563287616	71.725056	261.156526427716	16	false	0.513403	0.5233161710202694	38.998016	-1	-1	false	0.447101	0.4544685147702694	39.043072	-1	-1
faults-ipc08_26.yml	true	113.675493	113.69201084412634	142.934016	113.26368205621839	16	true	136.296646	136.31155470386147	71.925760	135.8802366759628	16	false	0.448161	0.4630215931683779	39.006208	-1	-1	false	0.444714	0.49722159281373024	38.993920	-1	-1
faults-ipc08_27.yml	true	114.434928	114.45242211408913	160.468992	114.01631753891706	16	true	266.391432	266.41372738033533	76.886016	265.93059693463147	16	false	0.496968	0.5073141995817423	39.145472	-1	-1	false	0.434856	0.44375760294497013	38.977536	-1	-1
faults-ipc08_28.yml	true	125.437392	125.45560453087091	184.262656	125.02812583558261	16	true	289.956382	289.98258530534804	82.026496	289.52918537147343	16	false	0.504413	0.5141122955828905	38.998016	-1	-1	false	0.446049	0.462628573179245	39.022592	-1	-1
faults-ipc08_29.yml	true	43.468098	43.47997244074941	87.175168	43.062487088143826	19	true	115.635346	115.65371478907764	58.527744	115.14765391685069	19	false	0.45725	0.4654719550162554	38.989824	-1	-1	false	0.433773	0.4440426006913185	38.985728	-1	-1
faults-ipc08_30.yml	true	328.91056	328.9355854000896	111.915008	328.5074490457773	18	true	485.337674	485.37845203094184	69.058560	484.883212197572	18	false	0.443271	0.4543368276208639	38.981632	-1	-1	false	0.451092	0.4605225995182991	38.998016	-1	-1
faults-ipc08_31.yml	true	595.134348	595.1680595632643	138.928128	594.7311641685665	18	true	2136.221883	2136.330107016489	91.234304	2135.872865887359	18	false	0.443422	0.4514271318912506	38.961152	-1	-1	false	0.443601	0.45755101554095745	39.104512	-1	-1
faults-ipc08_32.yml	true	1818.24456	1818.3400216083974	162.193408	1817.8779856488109	18	true	1685.18951	1685.2994537875056	86.577152	1684.8223735280335	18	false	0.481061	0.48827547766268253	38.977536	-1	-1	false	0.475998	0.511719511821866	39.174144	-1	-1
faults-ipc08_33.yml	true	2242.322521	2242.427462887019	185.896960	2241.998809620738	18	true	2598.932195	2599.0537465866655	101.203968	2598.6054695509374	18	false	0.504017	0.5108783394098282	39.129088	-1	-1	false	0.442784	0.4753756020218134	38.912000	-1	-1
faults-ipc08_34.yml	true	1807.384261	1807.4718975238502	213.229568	1807.014214495197	18	true	1930.901252	1930.9971555620432	97.083392	1930.5253339409828	18	false	0.463162	0.47137510776519775	38.973440	-1	-1	false	0.4443	0.45544618740677834	38.993920	-1	-1
faults-ipc08_35.yml	true	1642.220019	1642.3021738789976	236.924928	1641.8158312290907	18	true	3663.286289	3663.473250322044	118.661120	3663.04331436567	18	false	0.428764	0.4362677466124296	38.998016	-1	-1	false	0.446064	0.4554871693253517	38.989824	-1	-1
faults-ipc08_36.yml	true	2028.536945	2028.6313442010432	272.175104	2028.1134628560394	18	true	4959.876743	4960.175769099966	132.861952	4959.728211553767	18	false	0.420744	0.45340182818472385	38.993920	-1	-1	false	0.426069	0.4363274350762367	39.006208	-1	-1
faults-ipc08_37.yml	true	1015.596497	1015.6461615748703	104.038400	1015.2205230463296	21	true	2388.729055	2388.88657961227	84.709376	2388.4055104106665	21	false	0.44212	0.4504470322281122	38.989824	-1	-1	false	0.430713	0.4383690468966961	38.977536	-1	-1
faults-ipc08_38.yml	true	5571.212918	5572.913965905085	139.595776	5572.460762221366	20	true	11364.575222	11365.08970457688	117.518336	11364.621223982424	20	false	0.444608	0.4538715723901987	39.006208	-1	-1	false	0.467616	0.47493623569607735	39.002112	-1	-1
faults-ipc08_39.yml	TIMEOUT (false)	14400.143181	14400.726415604353	161.677312	14400.185327237472	-1	false	14396.820068	14400.75663850829	138.407936	14400.182965509593	-1	false	0.439239	0.44682199507951736	38.989824	-1	-1	false	0.433983	0.4417229499667883	38.985728	-1	-1
faults-ipc08_40.yml	TIMEOUT (false)	14400.116836	14400.693725561723	190.984192	14400.187175920233	-1	false	14399.83944	14400.749480696395	151.576576	14400.190823495388	-1	false	0.433975	0.442137036472559	39.067648	-1	-1	false	0.443412	0.45070056803524494	38.981632	-1	-1
faults-ipc08_41.yml	TIMEOUT (false)	14400.17051	14400.727888209745	222.683136	14400.195558521897	-1	TIMEOUT (false)	14400.038204	14400.742548802868	145.305600	14400.196418812498	-1	false	0.437173	0.445347398519516	39.010304	-1	-1	false	0.435575	0.44300826266407967	38.985728	-1	-1
faults-ipc08_42.yml	TIMEOUT (false)	14400.120663	14400.708295639604	252.399616	14400.204165477306	-1	TIMEOUT (false)	14400.040614	14400.739968424663	163.790848	14400.200718719512	-1	false	0.515872	0.5303474329411983	38.998016	-1	-1	false	0.457972	0.4862564951181412	38.989824	-1	-1
faults-ipc08_43.yml	TIMEOUT (false)	14400.216734	14400.7589998357	281.825280	14400.220341064036	-1	TIMEOUT (false)	14400.071246	14400.748734241351	153.731072	14400.214374434203	-1	false	0.443145	0.4501441903412342	38.993920	-1	-1	false	0.449115	0.49479532428085804	39.006208	-1	-1
faults-ipc08_44.yml	false	14396.42339	14400.778820496053	310.501376	14400.227512486279	-1	TIMEOUT (false)	14400.052156	14400.765394959599	162.373632	14400.225730132312	-1	false	0.430453	0.48569168895483017	38.965248	-1	-1	false	0.429843	0.43750535883009434	38.998016	-1	-1
faults-ipc08_45.yml	false	14399.959294	14400.840998537838	364.531712	14400.24220379442	-1	TIMEOUT (false)	14400.173635	14400.790793320164	165.777408	14400.237484535202	-1	false	0.436686	0.44454770535230637	39.002112	-1	-1	false	0.446437	0.45525339990854263	38.993920	-1	-1
faults-ipc08_46.yml	true	10749.802153	10750.271700287238	122.667008	10749.80365280807	23	TIMEOUT (false)	14400.037868	14400.75692438148	123.191296	14400.166214367375	-1	false	0.44476	0.45154670253396034	38.993920	-1	-1	false	0.450136	0.46022816747426987	38.998016	-1	-1
faults-ipc08_47.yml	TIMEOUT (false)	14400.204649	14400.765314284712	148.525056	14400.176580842584	-1	false	14396.501249	14400.724531564862	122.302464	14400.173009524122	-1	false	0.415437	0.4236372895538807	38.989824	-1	-1	false	0.453201	0.462545670568943	38.977536	-1	-1
faults-ipc08_48.yml	TIMEOUT (false)	14400.14551	14400.74432532303	173.547520	14400.188219431788	-1	TIMEOUT (false)	14400.032624	14400.721435548738	139.915264	14400.187272479758	-1	false	0.45179	0.45944787189364433	38.985728	-1	-1	false	0.432875	0.46211129426956177	39.006208	-1	-1
faults-ipc08_49.yml	false	14399.816025	14400.7467278447	208.818176	14400.197022344917	-1	TIMEOUT (false)	14400.029655	14400.716640969738	150.650880	14400.194314947352	-1	false	0.451234	0.45798140205442905	38.993920	-1	-1	false	0.453638	0.465715603902936	39.129088	-1	-1
faults-ipc08_50.yml	TIMEOUT (false)	14400.169307	14400.768193349242	239.300608	14400.206304283813	-1	TIMEOUT (false)	14400.035373	14400.72587068379	147.136512	14400.19856495224	-1	false	0.441706	0.4522449877113104	38.977536	-1	-1	false	0.453703	0.46131957694888115	38.989824	-1	-1
faults-ipc08_51.yml	TIMEOUT (false)	14400.101279	14400.741792596877	273.113088	14400.211594965309	-1	TIMEOUT (false)	14400.079653	14400.728818196803	158.502912	14400.212018078193	-1	false	0.448397	0.4791696909815073	38.989824	-1	-1	false	0.430061	0.44946562871336937	39.022592	-1	-1
faults-ipc08_52.yml	TIMEOUT (false)	14400.164967	14400.779425954446	304.648192	14400.223795220256	-1	TIMEOUT (false)	14400.070435	14400.75752216205	173.428736	14400.222251249477	-1	false	0.450292	0.48755384236574173	38.981632	-1	-1	false	0.460816	0.4687716197222471	38.989824	-1	-1
faults-ipc08_53.yml	false	14396.465773	14400.80194126442	339.251200	14400.233269760385	-1	TIMEOUT (false)	14400.096847	14400.786032296717	171.208704	14400.234760904685	-1	false	0.433979	0.4417985901236534	38.998016	-1	-1	false	0.447156	0.4569425117224455	38.993920	-1	-1
faults-ipc08_54.yml	TIMEOUT (false)	14400.255001	14400.82455830276	376.958976	14400.249369015917	-1	TIMEOUT (false)	14400.123682	14400.812193688005	172.503040	14400.24903050065	-1	false	0.446754	0.4529457036405802	39.002112	-1	-1	false	0.447776	0.45681169629096985	38.985728	-1	-1
faults-ipc08_55.yml	TIMEOUT (false)	14400.260918	14400.84766772762	428.302336	14400.263833936304	-1	false	14396.474025	14400.740279052407	187.027456	14400.189543865621	-1	false	0.425141	0.4309878349304199	39.010304	-1	-1	false	0.45912	0.4663266148418188	39.018496	-1	-1
first-responders-ipc08_01.yml	true	0.571483	0.5792517643421888	47.095808	0.09554235450923443	4	true	0.559027	0.5677896849811077	47.099904	0.09127005189657211	4	false	0.459701	0.46688950061798096	38.985728	-1	-1	false	0.433356	0.47856628336012363	38.989824	-1	-1
first-responders-ipc08_02.yml	true	0.550674	0.5603193137794733	47.104000	0.10699860006570816	5	true	0.602216	0.6103891003876925	47.108096	0.11310185492038727	5	false	0.458858	0.46711173839867115	38.989824	-1	-1	false	0.471768	0.4913131445646286	39.002112	-1	-1
first-responders-ipc08_03.yml	true	0.579531	0.5876839961856604	47.120384	0.13822368904948235	6	true	0.565797	0.5744223073124886	47.075328	0.11709720827639103	6	false	0.444997	0.45229243487119675	38.993920	-1	-1	false	0.457008	0.4819403924047947	39.018496	-1	-1
first-responders-ipc08_04.yml	true	0.626203	0.635383378714323	47.112192	0.18200357258319855	7	true	0.630086	0.6386283598840237	47.104000	0.16754636727273464	7	false	0.4284	0.43512457609176636	38.993920	-1	-1	false	0.476394	0.4849229175597429	38.998016	-1	-1
first-responders-ipc08_05.yml	true	0.691465	0.6998648997396231	47.087616	0.24317383021116257	8	true	0.735676	0.7444408982992172	47.083520	0.2699640803039074	8	false	0.433359	0.4415898136794567	38.973440	-1	-1	false	0.440247	0.4472768325358629	39.022592	-1	-1
first-responders-ipc08_06.yml	true	1.039097	1.0486232228577137	48.402432	0.591067673638463	9	true	1.326343	1.3359711486846209	47.087616	0.8674930762499571	9	false	0.434313	0.44257347099483013	38.989824	-1	-1	false	0.456418	0.46443688310682774	38.961152	-1	-1
first-responders-ipc08_07.yml	true	1.580598	1.590252896770835	50.761728	1.1357849705964327	10	true	3.386264	3.3954682629555464	47.071232	2.941716378554702	10	false	0.426396	0.4342911131680012	38.989824	-1	-1	false	0.461874	0.4697596989572048	38.961152	-1	-1
first-responders-ipc08_08.yml	true	3.634675	3.645005499944091	54.407168	3.19595162011683	11	true	15.964337	15.974919497966766	47.394816	15.505674555897713	11	false	0.435175	0.44189858064055443	38.973440	-1	-1	false	0.439996	0.4474967662245035	38.969344	-1	-1
first-responders-ipc08_09.yml	true	18.284597	18.295080805197358	59.117568	17.870810970664024	12	true	110.906606	110.92608135566115	52.568064	110.4660129416734	12	false	0.446594	0.4528704546391964	39.018496	-1	-1	false	0.47105	0.4849984720349312	39.010304	-1	-1
first-responders-ipc08_10.yml	true	64.855742	64.86930970102549	64.532480	64.4235030207783	13	true	687.579678	687.6255653612316	61.177856	687.1638668105006	13	false	0.436562	0.44487694650888443	38.985728	-1	-1	false	0.434725	0.4433286152780056	38.973440	-1	-1
first-responders-ipc08_100.yml	false	1.177415	1.1915798168629408	52.207616	0.758915588259697	-1	false	1.33412	1.350759545341134	52.187136	0.8728546593338251	-1	false	0.444541	0.45363957434892654	39.014400	-1	-1	false	0.459304	0.46754192002117634	38.989824	-1	-1
first-responders-ipc08_101.yml	true	1.249192	1.2578213475644588	71.819264	0.7937393952161074	4	true	1.025895	1.0354955848306417	58.208256	0.5674320440739393	4	false	0.445574	0.4540419206023216	38.993920	-1	-1	false	0.443326	0.46592313796281815	39.014400	-1	-1
first-responders-ipc08_102.yml	true	3.491627	3.500959388911724	100.315136	3.0364782512187958	7	true	2.839931	2.8495610114187	66.404352	2.3633241541683674	7	false	0.430522	0.44094725511968136	39.014400	-1	-1	false	0.443228	0.45251869782805443	39.137280	-1	-1
first-responders-ipc08_103.yml	true	11170.535116	11171.044660599902	431.808512	11170.574570115656	14	true	11839.319078	11840.014698836952	217.698304	11839.538573088124	14	false	0.43264	0.4416744038462639	38.998016	-1	-1	false	0.448391	0.4557290393859148	38.961152	-1	-1
first-responders-ipc08_104.yml	TIMEOUT (false)	14400.316754	14400.884846698493	400.044032	14400.378166249022	-1	TIMEOUT (false)	14400.302062	14400.924604332075	230.236160	14400.390719899908	-1	false	0.459167	0.5084029473364353	38.985728	-1	-1	false	0.438961	0.4480449743568897	38.985728	-1	-1
first-responders-ipc08_105.yml	TIMEOUT (false)	14400.248083	14400.831285035238	381.718528	14400.321452809498	-1	TIMEOUT (false)	14400.155537	14400.81662754342	181.129216	14400.317696033046	-1	false	0.432071	0.4394326340407133	38.985728	-1	-1	false	0.452688	0.45977203361690044	38.965248	-1	-1
first-responders-ipc08_106.yml	false	1.154648	1.1702636685222387	51.138560	0.7264942042529583	-1	false	1.062482	1.07774069160223	51.175424	0.6532582845538855	-1	false	0.430738	0.4383293781429529	39.026688	-1	-1	false	0.450498	0.4642441626638174	38.977536	-1	-1
first-responders-ipc08_107.yml	TIMEOUT (false)	14400.399589	14400.928936213255	609.558528	14400.407944304869	-1	TIMEOUT (false)	14400.271663	14400.904936594889	251.379712	14400.391083834693	-1	false	0.450176	0.45732309110462666	38.977536	-1	-1	false	0.446279	0.45426888205111027	38.993920	-1	-1
first-responders-ipc08_108.yml	TIMEOUT (false)	14400.512868	14401.003400940448	743.211008	-1	-1	TIMEOUT (false)	14400.396583	14401.003340927884	400.551936	-1	-1	false	0.453908	0.4605247639119625	38.998016	-1	-1	false	0.446686	0.45470806397497654	38.993920	-1	-1
first-responders-ipc08_109.yml	false	1.330325	1.3458873312920332	50.102272	0.8765838127583265	-1	false	1.318483	1.334269192069769	50.098176	0.8501862473785877	-1	false	0.44776	0.45558580197393894	39.018496	-1	-1	false	0.42393	0.4310937598347664	38.998016	-1	-1
first-responders-ipc08_11.yml	false	1.294914	1.3093030508607626	47.095808	0.8509121723473072	-1	false	1.256212	1.2709691356867552	47.112192	0.7898358721286058	-1	false	0.432467	0.43954775854945183	38.998016	-1	-1	false	0.426037	0.43337843753397465	39.153664	-1	-1
first-responders-ipc08_110.yml	false	14396.97216	14401.33724693209	886.558720	14400.809305962175	-1	TIMEOUT (false)	14400.402193	14401.003444815055	400.736256	-1	-1	false	0.435515	0.44380759075284004	38.977536	-1	-1	false	0.439572	0.45239788852632046	38.993920	-1	-1
first-responders-ipc08_12.yml	true	0.571807	0.5809394549578428	47.104000	0.12022838741540909	5	true	0.578162	0.5857378300279379	47.099904	0.10989451222121716	5	false	0.435779	0.4424566254019737	38.977536	-1	-1	false	0.44436	0.451690761372447	39.002112	-1	-1
first-responders-ipc08_13.yml	true	1.036767	1.0457548461854458	53.858304	0.5750702954828739	12	true	1.077729	1.085808066651225	47.095808	0.617813466116786	12	false	0.43592	0.467009948566556	39.006208	-1	-1	false	0.423144	0.44740945659577847	39.014400	-1	-1
first-responders-ipc08_14.yml	true	1.434269	1.4442845527082682	55.230464	0.9995207581669092	9	true	1.777925	1.7865977957844734	47.120384	1.3130849953740835	9	false	0.460998	0.46851472929120064	39.006208	-1	-1	false	0.458125	0.4664159044623375	38.969344	-1	-1
first-responders-ipc08_15.yml	false	1.298435	1.3155007790774107	47.120384	0.8515663500875235	-1	false	1.280934	1.296781525015831	47.087616	0.8288428876549006	-1	false	0.467944	0.4992529172450304	38.985728	-1	-1	false	0.454106	0.4634106494486332	39.006208	-1	-1
first-responders-ipc08_16.yml	false	1.344676	1.3620559498667717	47.112192	0.8772883582860231	-1	false	1.275647	1.2919215820729733	47.079424	0.8154883291572332	-1	false	0.44304	0.4494710639119148	39.014400	-1	-1	false	0.455134	0.46351504139602184	38.993920	-1	-1
first-responders-ipc08_17.yml	true	2327.805022	2327.898868283257	112.021504	2327.426822129637	17	true	4703.661383	4703.946878114715	87.502848	4703.482239376754	17	false	0.445993	0.4571679960936308	39.010304	-1	-1	false	0.416866	0.42711215652525425	39.006208	-1	-1
first-responders-ipc08_18.yml	true	116.835177	116.85008087567985	86.278144	116.38666676171124	13	true	624.596726	624.6345945391804	63.508480	624.2119922488928	13	false	0.427524	0.4383727367967367	38.969344	-1	-1	false	0.415257	0.42151852510869503	38.989824	-1	-1
first-responders-ipc08_19.yml	false	6027.421495	6027.894257811829	1873.874944	6027.417736200616	-1	TIMEOUT (false)	14400.019824	14400.584961626679	466.092032	14400.080372136086	-1	false	0.450893	0.45904991403222084	39.002112	-1	-1	false	0.446487	0.45395845361053944	38.973440	-1	-1
first-responders-ipc08_20.yml	false	1.307548	1.3232447020709515	47.108096	0.8501631785184145	-1	false	1.258243	1.2764366064220667	47.112192	0.8035316541790962	-1	false	0.42965	0.43820409663021564	38.989824	-1	-1	false	0.424939	0.43308450281620026	38.981632	-1	-1
first-responders-ipc08_31.yml	true	0.553576	0.5619765371084213	47.124480	0.1286789160221815	5	true	0.587987	0.5981159843504429	47.124480	0.125731335952878	5	false	0.459065	0.46887065283954144	38.977536	-1	-1	false	0.448022	0.45533587224781513	38.973440	-1	-1
first-responders-ipc08_32.yml	true	1.027027	1.0365719981491566	56.373248	0.6137373447418213	11	true	0.9309	0.9400714058429003	47.374336	0.4777926132082939	11	false	0.449044	0.45911218598484993	38.989824	-1	-1	false	0.442367	0.45028022304177284	39.010304	-1	-1
first-responders-ipc08_33.yml	false	8312.980338	8313.498168842867	1070.776320	8313.06702202931	-1	false	14396.14005	14400.711972344667	304.353280	14400.17243229039	-1	false	0.487491	0.49414206109941006	38.961152	-1	-1	false	0.440921	0.4481334052979946	38.985728	-1	-1
first-responders-ipc08_34.yml	TIMEOUT (false)	14400.233237	14400.755140081048	1758.666752	14400.192414086312	-1	TIMEOUT (false)	14400.071873	14400.706377552822	385.802240	14400.188712598756	-1	false	0.447973	0.46403051167726517	38.977536	-1	-1	false	0.432749	0.4411557521671057	38.998016	-1	-1
first-responders-ipc08_35.yml	false	1.340248	1.3592512793838978	47.095808	0.8823957145214081	-1	false	1.049347	1.0631247088313103	47.108096	0.6296956781297922	-1	false	0.432855	0.44761165603995323	39.010304	-1	-1	false	0.445532	0.4528118893504143	38.981632	-1	-1
first-responders-ipc08_36.yml	false	1.316693	1.3323494736105204	47.091712	0.859073443338275	-1	false	1.248679	1.2642374280840158	47.095808	0.7848917711526155	-1	false	0.420574	0.42760496214032173	38.985728	-1	-1	false	0.442742	0.4502850454300642	38.977536	-1	-1
