instance,sim,num_states,num_threads,cpu_time,time,solve_time,choices,conflicts,restarts,variables,constraints
3,21,9,1,3.884,3.884,2.88,9306,5450,29,76110,307683
1,7,9,6,5.076,1.533,0.73,40049,3589,17,48290,292269
4,68,13,4,2.552,1.208,0.46,12232,2176,11,64635,281998
4,97,13,8,2.618,0.971,0.28,12161,1282,5,64635,281998
2,40,30,10,61.211,9.142,8.47,275710,55438,89,67907,352896
1,28,8,4,2.409,1.092,0.45,5159,1871,10,38592,228936
4,87,13,1,1.981,1.983,1.15,41437,3744,18,65381,285370
3,18,10,10,21.546,3.84,2.84,109811,16859,41,91963,368948
2,13,30,2,64.4,32.61,31.87,831608,126435,348,67907,352896
4,85,14,8,4.792,1.391,0.6,37503,3190,13,74042,325498
3,54,9,10,10.655,2.198,1.39,21462,6649,25,75987,301424
2,72,31,6,40.818,7.588,6.79,608301,53524,129,72417,379534
4,94,14,10,5.266,1.434,0.64,53637,2558,8,74042,325498
4,43,14,8,3.975,1.263,0.47,51041,3150,14,74042,325498
2,34,30,4,39.636,10.478,9.73,217509,56087,95,67907,352896
3,7,9,4,8.247,2.743,1.85,22326,5654,20,75987,301424
4,93,14,4,2.494,1.288,0.42,26701,2413,12,74042,325498
1,59,8,10,3.353,1.002,0.41,7052,1710,6,38592,228936
4,6,13,2,1.633,1.192,0.46,13730,2933,14,64635,281998
3,63,9,8,11.054,2.285,1.48,79500,6651,26,75987,301424
2,87,30,4,45.758,12.013,11.27,238251,66429,120,67907,352896
2,54,31,2,56.408,28.626,27.85,878402,114911,336,72417,379534
3,55,9,8,10.487,2.211,1.4,24205,6196,22,75987,301424
4,16,14,4,2.97,1.394,0.54,41480,2611,12,74042,325498
4,1,14,6,3.841,1.308,0.52,52509,3276,15,74042,325498
4,80,13,4,2.112,1.107,0.35,7400,1482,6,64635,281998
2,27,31,2,27.179,14.023,13.23,535697,58750,198,72417,379534
2,14,30,4,40.02,10.589,9.85,179876,58061,93,67907,352896
4,41,13,4,2.376,1.164,0.42,29619,2047,10,64635,281998
2,94,30,4,53.567,13.949,13.22,286325,68431,118,67907,352896
3,81,9,10,16.258,2.981,2.17,146094,8323,25,75987,301424
3,35,9,8,9.347,2.03,1.22,90334,6490,24,75987,301424
4,75,13,4,1.876,1.032,0.3,12119,1631,8,64635,281998
1,1,8,1,1.373,1.373,0.61,2428,1294,11,38692,229592
1,14,9,8,3.635,1.164,0.42,11730,1827,8,48290,292269
2,85,30,8,37.906,5.969,5.3,355473,33555,79,67907,352896
1,42,9,10,4.156,1.214,0.48,7632,1909,10,48290,292269
4,92,13,1,2.037,2.038,1.17,41437,3744,18,65381,285370
2,48,31,6,28.585,5.489,4.71,605602,39779,109,72417,379534
1,73,9,6,4.003,1.362,0.55,8944,2446,13,48290,292269
1,52,9,10,5.518,1.437,0.68,29831,2596,9,48290,292269
3,13,10,1,9.108,9.108,7.91,33761,13471,62,92122,376763
3,81,9,8,9.734,2.11,1.31,25016,7003,25,75987,301424
1,94,9,6,3.372,1.252,0.44,11045,2112,10,48290,292269
2,3,31,1,47.672,47.929,47.03,840718,108940,317,72399,379593
3,58,10,10,20.325,3.701,2.71,36853,11469,36,91963,368948
4,37,14,2,1.894,1.382,0.53,41441,4096,21,74042,325498
4,97,13,6,2.676,1.038,0.34,20491,1394,7,64635,281998
2,18,31,6,63.636,11.461,10.67,519305,78989,176,72417,379534
3,50,9,2,3.602,2.256,1.38,8825,4932,14,75987,301424
2,42,31,10,81.324,12.063,11.33,576960,64969,132,72417,379534
1,21,8,4,2.281,1.063,0.42,4468,1725,9,38592,228936
3,25,9,4,10.473,3.28,2.42,24478,7444,22,75987,301424
4,44,14,6,3.181,1.202,0.41,39775,2743,13,74042,325498
4,93,14,6,3.383,1.23,0.44,39547,3212,13,74042,325498
3,33,9,2,3.626,2.307,1.44,38932,5512,23,75987,301424
2,75,30,4,49.329,12.915,12.15,227882,65979,117,67907,352896
3,1,10,4,12.231,3.864,2.81,27409,11880,28,91963,368948
2,59,31,4,42.71,11.281,10.49,205831,57742,100,72417,379534
1,56,9,4,1.607,1.013,0.21,2889,801,4,48290,292269
2,69,30,8,40.955,6.389,5.72,446637,34893,84,67907,352896
2,69,31,4,45.145,11.89,11.1,276812,64261,113,72417,379534
4,12,14,1,1.931,1.931,0.97,6875,2910,16,74857,329151
4,11,13,6,2.918,1.066,0.38,32153,2537,12,64635,281998
1,77,8,6,2.76,1.017,0.36,8033,1702,7,38592,228936
1,52,8,2,1.705,1.205,0.52,2330,1122,6,38592,228936
3,22,9,1,3.876,3.876,2.9,9306,5450,29,76110,307683
3,14,9,8,7.642,1.784,0.98,17910,4711,20,75987,301424
4,26,14,1,1.891,1.892,0.93,6875,2910,16,74857,329151
4,8,13,4,2.301,1.14,0.4,21141,1852,11,64635,281998
2,81,30,10,52.64,8.055,7.38,213758,48813,93,67907,352896
2,44,31,8,42.809,6.761,6.03,433057,37315,96,72417,379534
4,91,14,2,2.882,1.894,1.01,58718,4300,21,74042,325498
1,74,9,6,4.322,1.417,0.6,14218,2605,12,48290,292269
2,8,30,6,59.386,10.682,9.94,481566,77291,166,67907,352896
2,20,30,10,42.839,6.956,6.17,362594,35291,63,67907,352896
2,63,31,6,45.397,8.348,7.56,451932,56664,125,72417,379534
3,76,9,8,11.373,2.29,1.47,44012,9251,35,75987,301424
2,16,30,2,70.139,35.446,34.71,903192,139410,363,67907,352896
3,24,10,6,20.76,4.296,3.31,93005,18004,43,91963,368948
2,5,30,10,74.446,10.987,10.32,286612,61905,112,67907,352896
3,1,9,2,5.449,3.189,2.3,851669,6528,27,75987,301424
2,51,30,10,47.072,7.198,6.53,357773,43735,97,67907,352896
2,48,30,2,42.413,21.594,20.84,677973,93776,245,67907,352896
4,44,13,4,2.665,1.238,0.49,9378,1896,10,64635,281998
4,14,13,8,3.022,1.037,0.34,14498,1633,8,64635,281998
2,81,30,6,58.523,10.528,9.79,464199,75536,157,67907,352896
4,44,14,2,1.886,1.385,0.53,17937,2643,10,74042,325498
3,76,9,4,8.178,2.718,1.83,36257,5719,19,75987,301424
2,97,30,6,51.701,9.374,8.63,402538,65806,146,67907,352896
3,8,10,6,24.079,4.839,3.86,76846,14939,45,91963,368948
4,15,14,10,6.159,1.553,0.76,38084,2799,10,74042,325498
2,33,31,10,39.03,6.026,5.3,359589,33649,82,72417,379534
2,37,31,6,34.427,6.494,5.71,470623,45319,117,72417,379534
1,61,9,10,6.655,1.571,0.83,32862,3382,14,48290,292269
1,56,9,8,3.859,1.195,0.46,8742,1912,10,48290,292269
1,87,9,8,4.255,1.267,0.51,33590,2363,10,48290,292269
1,72,9,10,5.521,1.443,0.7,8668,2620,11,48290,292269
4,81,13,8,3.388,1.086,0.41,23203,1632,6,64635,281998
2,12,30,6,54.898,9.955,9.19,469723,71390,165,67907,352896
3,0,9,10,9.492,2.045,1.24,16850,7150,22,75987,301424
2,26,30,10,43.017,6.509,5.84,228318,38217,78,67907,352896
1,88,9,8,3.392,1.124,0.38,10768,1746,8,48290,292269
3,98,10,2,9.084,5.079,4.03,50513,13667,41,91963,368948
4,54,13,1,2.015,2.016,1.17,41437,3744,18,65381,285370
4,75,14,1,1.954,1.954,0.94,6875,2910,16,74857,329151
2,5,31,6,56.571,10.268,9.48,602082,76630,172,72417,379534
4,41,14,8,4.32,1.329,0.51,47004,3074,13,74042,325498
4,90,14,6,3.733,1.297,0.5,100040,3758,21,74042,325498
3,30,9,2,3.554,2.235,1.34,8803,4424,15,75987,301424
3,95,9,10,11.736,2.356,1.55,78693,7499,25,75987,301424
2,32,31,8,66.563,10.245,9.51,799655,54821,117,72417,379534
4,60,13,10,3.387,1.083,0.39,23405,2067,8,64635,281998
2,93,30,4,43.007,11.32,10.58,213494,60527,108,67907,352896
2,99,30,6,59.686,10.836,10.08,517647,73058,159,67907,352896
2,41,31,10,70.417,10.403,9.67,633024,56987,114,72417,379534
2,66,30,4,47.753,12.493,11.77,272082,67919,115,67907,352896
1,29,8,10,4.034,1.072,0.48,32665,1976,7,38592,228936
4,19,13,1,2.003,2.003,1.16,41437,3744,18,65381,285370
1,61,8,1,1.36,1.36,0.61,2428,1294,11,38692,229592
4,87,13,4,2.628,1.223,0.48,9215,2130,10,64635,281998
1,55,9,6,2.216,1.058,0.24,10831,1164,5,48290,292269
3,76,10,2,9.832,5.478,4.42,46283,15078,45,91963,368948
3,77,9,1,3.89,3.89,2.88,9306,5450,29,76110,307683
3,35,9,4,9.548,3.07,2.19,18549,5376,19,75987,301424
1,15,8,6,2.691,1.018,0.36,5895,1648,7,38592,228936
3,57,10,8,31.192,5.353,4.37,69625,16002,41,91963,368948
3,51,9,8,10.652,2.238,1.43,21530,6632,25,75987,301424
2,48,31,10,37.214,5.869,5.14,171003,29900,71,72417,379534
2,0,30,1,63.71,63.709,62.85,926909,142955,430,67889,352953
3,27,10,2,7.962,4.537,3.48,17977,11000,31,91963,368948
2,60,30,2,35.087,17.935,17.18,565782,73353,192,67907,352896
2,20,30,6,54.988,9.951,9.22,468469,67892,145,67907,352896
2,74,30,4,44.311,11.665,10.9,222651,63275,105,67907,352896
1,11,8,1,1.536,1.55,0.82,2428,1294,11,38692,229592
3,48,9,10,12.164,2.456,1.65,25956,7698,26,75987,301424
3,13,9,8,7.97,1.855,1.03,24958,5455,22,75987,301424
4,68,14,4,3.338,1.496,0.63,45890,4346,21,74042,325498
3,41,10,10,29.02,4.967,3.98,268732,17933,51,91963,368948
3,86,9,6,8.019,2.072,1.21,49824,6310,22,75987,301424
3,26,10,8,19.838,3.645,2.66,39910,12362,38,91963,368948
1,48,9,2,2.44,1.652,0.8,3848,1552,6,48290,292269
3,40,9,8,15.058,2.89,2.08,237406,6579,22,75987,301424
3,16,10,6,19.655,4.105,3.13,69677,17860,50,91963,368948
3,11,9,8,8.348,1.911,1.11,16769,5717,22,75987,301424
2,48,30,10,52.086,8.007,7.33,310460,48502,91,67907,352896
2,24,30,6,50.168,9.128,8.39,433455,61416,137,67907,352896
1,3,9,10,6.14,1.518,0.77,29012,3428,14,48290,292269
1,88,9,1,1.328,1.328,0.39,1864,850,5,48410,293019
2,27,31,4,29.126,7.874,7.1,294311,43324,99,72417,379534
2,0,31,2,23.318,12.063,11.27,499319,51121,153,72417,379534
3,51,10,4,20.223,5.877,4.82,53514,15105,37,91963,368948
4,23,13,6,4.114,1.271,0.58,94040,1914,11,64635,281998
3,32,9,4,7.046,2.434,1.55,18595,6371,21,75987,301424
4,55,13,8,4.169,1.188,0.5,13387,1938,9,64635,281998
3,55,9,4,10.41,3.275,2.39,19230,6656,19,75987,301424
1,36,9,6,4.994,1.515,0.71,20641,3315,17,48290,292269
1,27,8,10,3.235,0.98,0.39,5086,1608,6,38592,228936
1,13,9,6,4.21,1.4,0.58,10470,2754,12,48290,292269
4,52,14,8,4.451,1.331,0.54,63522,3311,19,74042,325498
1,16,8,2,1.708,1.203,0.52,2490,1217,5,38592,228936
3,75,10,6,21.022,4.333,3.36,69246,16405,50,91963,368948
2,8,31,2,27.697,14.249,13.47,494882,56013,172,72417,379534
1,77,8,8,2.982,0.95,0.34,6753,1752,9,38592,228936
1,66,8,1,1.354,1.363,0.62,2428,1294,11,38692,229592
4,7,14,8,5.797,1.503,0.71,66482,2962,11,74042,325498
3,14,10,10,26.431,4.593,3.6,47584,15293,51,91963,368948
4,71,14,10,6.493,1.612,0.82,59833,4165,16,74042,325498
4,36,13,10,3.302,1.071,0.39,8388,1861,8,64635,281998
4,36,13,2,1.237,0.997,0.26,3428,1170,6,64635,281998
1,90,9,2,1.945,1.403,0.55,2860,1205,5,48290,292269
1,86,9,2,2.223,1.543,0.69,3634,1609,6,48290,292269
4,48,13,6,3.006,1.087,0.4,40364,2776,14,64635,281998
1,31,9,6,4.731,1.506,0.67,23547,3242,14,48290,292269
1,66,9,2,1.518,1.199,0.34,1913,726,3,48290,292269
4,35,14,6,4.459,1.423,0.62,59128,3512,17,74042,325498
2,52,30,10,49.76,7.5,6.83,217360,43601,85,67907,352896
2,17,30,10,78.649,11.726,11.05,609599,66014,131,67907,352896
1,28,9,8,3.762,1.183,0.44,9650,1756,9,48290,292269
4,71,14,1,1.904,1.904,0.94,6875,2910,16,74857,329151
1,89,8,1,1.412,1.412,0.63,2428,1294,11,38692,229592
3,49,10,2,7.518,4.32,3.25,53285,10031,39,91963,368948
1,79,8,10,3.302,1.009,0.41,8581,1965,9,38592,228936
2,67,31,6,97.402,17.139,16.34,1047066,118163,237,72417,379534
4,46,14,1,1.928,1.928,0.97,6875,2910,16,74857,329151
2,3,30,8,35.348,5.732,5.05,321376,30040,77,67907,352896
3,95,10,4,12.709,3.985,2.94,53820,11364,28,91963,368948
2,46,31,10,72.05,10.676,9.95,558102,55327,117,72417,379534
4,23,14,2,2.06,1.467,0.61,46900,4274,22,74042,325498
2,87,31,8,38.346,6.115,5.38,547526,35350,103,72417,379534
3,45,9,1,3.826,3.826,2.86,9306,5450,29,76110,307683
4,27,14,10,6.506,1.583,0.8,79186,3349,12,74042,325498
1,50,9,1,1.309,1.309,0.39,1864,850,5,48410,293019
2,92,31,1,48.268,48.267,47.37,840718,108940,317,72399,379593
3,48,10,10,21.29,3.872,2.89,47497,14050,41,91963,368948
4,23,13,1,2.074,2.074,1.19,41437,3744,18,65381,285370
2,40,30,2,43.124,21.97,21.22,631334,81615,210,67907,352896
1,55,8,6,2.893,1.032,0.39,12112,1831,7,38592,228936
1,9,8,10,3.659,1.027,0.44,6390,1790,7,38592,228936
3,41,9,1,3.884,3.884,2.89,9306,5450,29,76110,307683
4,29,14,1,1.914,1.914,0.95,6875,2910,16,74857,329151
3,44,9,6,8.426,2.148,1.28,18958,7233,22,75987,301424
2,57,31,10,52.823,8.052,7.32,232265,44880,87,72417,379534
4,25,13,4,2.448,1.172,0.44,35382,1948,12,64635,281998
1,27,8,6,2.841,1.031,0.37,8527,1680,8,38592,228936
2,48,31,4,34.752,9.31,8.52,225384,49907,97,72417,379534
4,11,13,1,2.02,2.02,1.17,41437,3744,18,65381,285370
4,75,13,2,1.262,1.013,0.27,5169,1615,6,64635,281998
2,90,31,1,47.586,47.585,46.66,840718,108940,317,72399,379593
1,99,8,4,2.373,1.089,0.44,5207,1818,9,38592,228936
2,40,31,4,35.455,9.478,8.7,248693,50877,101,72417,379534
2,38,31,2,18.825,9.817,9.03,433356,44757,147,72417,379534
3,76,9,10,9.441,2.005,1.21,26215,6054,21,75987,301424
3,44,10,10,21.52,3.911,2.91,37787,12160,35,91963,368948
4,91,13,2,1.913,1.338,0.6,16852,3697,16,64635,281998
4,66,13,6,2.667,1.036,0.34,15243,1957,9,64635,281998
3,21,9,4,8.646,2.841,1.96,24661,6690,23,75987,301424
3,13,9,1,3.903,3.903,2.92,9306,5450,29,76110,307683
3,36,10,4,12.875,4.021,2.97,29476,12108,30,91963,368948
3,64,10,4,20.185,5.877,4.81,239348,14977,44,91963,368948
4,44,14,1,1.929,1.929,0.94,6875,2910,16,74857,329151
4,41,14,2,1.915,1.395,0.54,31966,3080,10,74042,325498
4,6,14,6,3.67,1.277,0.49,49619,3073,15,74042,325498
4,15,13,10,3.855,1.141,0.45,8003,2072,8,64635,281998
3,13,10,8,20.386,3.766,2.78,50878,14030,46,91963,368948
1,46,9,6,3.389,1.255,0.44,20145,1945,9,48290,292269
1,24,8,1,1.436,1.44,0.65,2428,1294,11,38692,229592
1,28,8,6,2.423,0.965,0.31,7124,1439,8,38592,228936
1,66,9,6,4.897,1.523,0.7,17305,2626,13,48290,292269
2,23,31,2,57.327,29.114,28.34,809448,109149,319,72417,379534
1,58,9,2,3.215,2.047,1.19,4767,2642,9,48290,292269
2,25,31,1,47.123,47.197,46.28,840718,108940,317,72399,379593
4,60,13,1,2.034,2.034,1.16,41437,3744,18,65381,285370
1,30,8,8,3.067,0.962,0.36,22184,1588,7,38592,228936
1,93,8,6,2.843,1.041,0.39,13544,1653,8,38592,228936
2,45,30,8,61.241,9.374,8.7,493259,55065,123,67907,352896
2,83,31,8,55.732,8.522,7.8,438094,43240,92,72417,379534
1,95,9,2,2.762,1.799,0.99,6205,3100,12,48290,292269
1,29,9,2,1.97,1.421,0.57,2857,1225,6,48290,292269
2,76,31,1,47.451,47.452,46.56,840718,108940,317,72399,379593
1,49,8,2,1.617,1.16,0.47,2339,1096,5,38592,228936
2,85,30,10,58.943,8.789,8.12,217183,52662,93,67907,352896
4,62,14,8,4.002,1.257,0.46,45176,2549,12,74042,325498
1,41,8,4,2.392,1.109,0.44,5021,1658,8,38592,228936
2,65,31,2,16.624,8.72,7.92,414809,39396,122,72417,379534
4,72,13,1,2.007,2.007,1.17,41437,3744,18,65381,285370
1,1,8,6,2.533,0.975,0.33,5900,1404,8,38592,228936
4,48,13,10,4.499,1.247,0.56,29404,2053,7,64635,281998
2,64,30,2,47.815,24.357,23.62,624432,94305,230,67907,352896
4,57,14,10,5.829,1.505,0.72,26809,2846,11,74042,325498
4,79,14,2,2.068,1.477,0.62,25706,3353,17,74042,325498
4,31,14,8,3.426,1.185,0.39,46327,2184,11,74042,325498
3,9,9,1,3.892,3.899,2.87,9306,5450,29,76110,307683
1,35,9,8,3.207,1.102,0.36,14960,1552,10,48290,292269
4,7,13,6,2.58,1.017,0.33,20800,1953,10,64635,281998
3,69,10,6,21.124,4.364,3.38,93407,15237,44,91963,368948
1,18,9,8,4.279,1.25,0.51,9296,1658,8,48290,292269
3,52,9,1,3.862,3.863,2.9,9306,5450,29,76110,307683
4,17,14,2,2.175,1.528,0.66,32405,3229,15,74042,325498
2,33,30,1,64.339,64.34,63.5,926909,142955,430,67889,352953
2,65,31,6,40.877,7.603,6.8,591692,56448,131,72417,379534
4,37,14,1,1.919,1.919,0.94,6875,2910,16,74857,329151
3,11,9,4,7.176,2.448,1.59,16115,7716,21,75987,301424
1,90,9,4,3.396,1.454,0.66,6947,2576,11,48290,292269
2,79,31,1,47.975,47.975,47.03,840718,108940,317,72399,379593
2,86,31,4,31.099,8.367,7.59,274936,48612,94,72417,379534
1,93,8,8,2.49,0.863,0.27,5370,1420,6,38592,228936
1,81,8,4,2.342,1.077,0.43,3865,1429,7,38592,228936
4,28,14,4,2.739,1.369,0.47,16638,2580,12,74042,325498
2,78,31,6,80.558,14.321,13.53,667959,93735,194,72417,379534
3,4,10,6,19.287,4.044,3.07,57358,12778,41,91963,368948
4,46,14,8,4.11,1.281,0.48,42857,2653,10,74042,325498
3,41,10,1,9.043,9.045,7.85,33761,13471,62,92122,376763
2,33,31,4,1.112,0.888,0.09,5313,245,0,72417,379534
1,22,8,10,3.145,0.975,0.37,6263,1600,6,38592,228936
4,1,13,10,4.168,1.194,0.51,17978,2025,6,64635,281998
2,46,30,10,67.41,10.16,9.49,337391,57408,102,67907,352896
1,51,9,1,1.331,1.331,0.39,1864,850,5,48410,293019
1,17,8,4,2.074,1.01,0.37,3990,1466,7,38592,228936
2,88,30,8,49.04,7.481,6.8,239701,39936,84,67907,352896
1,18,9,4,2.632,1.268,0.46,5217,1627,8,48290,292269
3,33,10,1,9.071,9.071,7.86,33761,13471,62,92122,376763
3,15,10,2,10.395,5.755,4.7,85415,16610,40,91963,368948
3,82,9,8,9.839,2.114,1.31,48203,6887,27,75987,301424
4,3,14,8,4.975,1.41,0.6,63676,4467,20,74042,325498
4,75,13,1,1.992,1.992,1.16,41437,3744,18,65381,285370
2,20,30,8,65.629,9.974,9.31,585812,55541,109,67907,352896
2,24,31,6,64.789,11.631,10.84,787911,87495,187,72417,379534
4,98,14,8,3.826,1.235,0.43,46748,2383,12,74042,325498
1,25,9,8,5.794,1.477,0.74,14314,3440,16,48290,292269
1,17,9,6,3.343,1.246,0.43,8627,2004,9,48290,292269
1,85,9,1,1.339,1.339,0.39,1864,850,5,48410,293019
3,22,10,2,10.057,5.574,4.53,71898,14760,49,91963,368948
3,64,9,10,10.946,2.235,1.43,17290,6749,22,75987,301424
3,2,10,2,9.752,5.424,4.36,55862,14891,42,91963,368948
2,74,31,8,47.32,7.403,6.68,518528,43002,117,72417,379534
2,23,31,6,2.51,1.084,0.3,39301,2208,8,72417,379534
4,38,13,1,2.03,2.031,1.18,41437,3744,18,65381,285370
1,66,8,10,3.463,1.031,0.44,7665,1474,6,38592,228936
3,97,10,10,24.28,4.321,3.33,64661,14115,46,91963,368948
4,2,13,2,1.418,1.086,0.35,11292,2184,10,64635,281998
1,52,8,1,1.383,1.383,0.62,2428,1294,11,38692,229592
2,29,30,8,45.075,6.947,6.28,317791,39245,96,67907,352896
1,64,9,8,4.012,1.212,0.48,11017,2100,10,48290,292269
2,12,31,10,73.784,10.942,10.18,413527,55844,104,72417,379534
4,58,14,6,4.703,1.453,0.66,106115,4126,21,74042,325498
3,35,10,2,8.353,4.718,3.68,42138,11079,31,91963,368948
1,0,8,6,2.794,1.022,0.37,6674,1689,7,38592,228936
3,50,9,10,10.425,2.221,1.41,22048,5790,20,75987,301424
2,51,30,2,51.755,26.295,25.55,721612,105569,260,67907,352896
2,56,30,6,45.368,8.309,7.55,454804,59467,140,67907,352896
2,53,31,10,43.431,6.662,5.93,425449,36785,77,72417,379534
1,35,9,2,3.387,2.127,1.27,7332,2812,11,48290,292269
2,95,30,8,44.28,6.996,6.31,310964,37368,86,67907,352896
2,99,31,2,81.495,41.208,40.42,1147075,155640,375,72417,379534
2,7,30,1,63.75,63.751,62.88,926909,142955,430,67889,352953
3,24,10,1,9.088,9.088,7.89,33761,13471,62,92122,376763
1,80,8,4,2.536,1.131,0.48,4626,1605,9,38592,228936
1,74,8,4,2.108,1.024,0.37,3803,1469,9,38592,228936
2,58,30,2,46.598,23.723,22.98,599447,93953,268,67907,352896
3,70,10,10,24.448,4.246,3.25,41164,13291,37,91963,368948
1,79,8,1,1.381,1.39,0.63,2428,1294,11,38692,229592
2,4,30,2,37.374,19.086,18.35,602011,80659,218,67907,352896
2,56,31,1,47.308,47.308,46.42,840718,108940,317,72399,379593
2,5,30,4,45.565,11.991,11.24,227718,62204,105,67907,352896
2,52,31,1,47.22,47.22,46.31,840718,108940,317,72399,379593
1,96,8,8,3.183,0.98,0.39,5484,1658,8,38592,228936
4,34,14,6,3.556,1.256,0.47,54677,3352,16,74042,325498
3,11,10,10,17.008,3.2,2.22,33042,10687,31,91963,368948
3,44,9,4,5.936,2.151,1.28,20632,5060,17,75987,301424
4,90,14,10,4.784,1.37,0.56,32115,3102,15,74042,325498
3,41,9,10,10.722,2.217,1.42,27654,6956,24,75987,301424
3,41,10,2,9.894,5.507,4.44,346675,13271,36,91963,368948
3,5,10,4,14.925,4.55,3.48,42341,12853,30,91963,368948
4,78,14,4,3.921,1.64,0.78,48963,4289,23,74042,325498
2,62,31,10,61.685,9.207,8.46,456379,51990,114,72417,379534
2,72,30,6,52.574,9.529,8.78,446189,68285,140,67907,352896
4,5,14,8,4.484,1.334,0.54,73716,3770,19,74042,325498
1,56,9,6,4.962,1.52,0.72,47548,3053,16,48290,292269
4,4,14,10,5.804,1.502,0.7,53452,2826,11,74042,325498
1,4,9,1,1.306,1.306,0.39,1864,850,5,48410,293019
1,92,9,10,4.296,1.245,0.51,20718,2033,7,48290,292269
2,65,30,6,53.869,9.742,9,499435,65055,141,67907,352896
4,17,13,10,3.026,1.039,0.35,9598,1643,7,64635,281998
3,61,9,1,3.83,3.83,2.87,9306,5450,29,76110,307683
3,7,9,8,8.65,1.939,1.14,18530,5634,21,75987,301424
3,76,10,10,34.4,5.767,4.79,222910,17952,62,91963,368948
4,45,13,10,2.953,1.028,0.34,12777,1390,4,64635,281998
4,28,14,8,5.092,1.413,0.63,34714,2809,13,74042,325498
2,38,30,2,42.343,21.592,20.86,571768,84281,177,67907,352896
1,8,9,6,4.294,1.406,0.6,27054,2500,12,48290,292269
3,4,10,8,17.505,3.339,2.36,134804,14418,43,91963,368948
1,42,8,4,2.287,1.069,0.42,4436,1653,10,38592,228936
4,39,13,1,1.991,1.991,1.16,41437,3744,18,65381,285370
1,75,9,10,3.054,1.073,0.33,9539,1347,5,48290,292269
3,54,9,2,3.716,2.302,1.44,9374,5231,15,75987,301424
3,6,10,2,8.979,5.038,3.99,35799,13796,39,91963,368948
3,7,10,2,11.152,6.117,5.06,88323,16574,51,91963,368948
1,5,9,6,5.48,1.601,0.8,23848,3568,18,48290,292269
1,15,8,2,1.615,1.158,0.47,2676,1165,5,38592,228936
2,63,30,2,60.59,30.748,30,727656,120921,321,67907,352896
1,38,9,1,1.312,1.312,0.39,1864,850,5,48410,293019
2,13,30,1,63.171,63.172,62.34,926909,142955,430,67889,352953
2,11,30,6,56.384,10.219,9.45,545714,69802,154,67907,352896
3,92,10,10,34.668,5.77,4.79,56922,16808,46,91963,368948
2,3,31,2,12.269,6.536,5.75,378872,28007,96,72417,379534
4,51,14,1,1.943,1.943,0.98,6875,2910,16,74857,329151
3,17,10,1,9.026,9.026,7.81,33761,13471,62,92122,376763
2,66,30,1,63.529,63.531,62.69,926909,142955,430,67889,352953
1,18,8,2,1.628,1.159,0.48,2628,1192,6,38592,228936
4,13,13,2,1.694,1.222,0.49,6338,2678,8,64635,281998
1,17,9,10,4.191,1.245,0.5,19744,1833,6,48290,292269
1,69,9,8,4.133,1.228,0.48,19273,2576,12,48290,292269
3,65,9,8,9.136,2.012,1.2,18826,5766,22,75987,301424
1,26,8,10,3.338,1.001,0.41,24106,2229,10,38592,228936
1,63,8,4,2.192,1.048,0.39,3994,1577,8,38592,228936
3,1,10,1,9.122,9.123,7.88,33761,13471,62,92122,376763
1,83,9,2,2.213,1.546,0.68,3484,1511,5,48290,292269
1,41,8,2,1.623,1.168,0.47,2476,1166,5,38592,228936
3,12,9,4,6.597,2.31,1.44,23448,5236,16,75987,301424
1,54,8,6,2.776,1.031,0.38,6631,1675,8,38592,228936
4,84,14,8,4.764,1.377,0.58,34838,3113,14,74042,325498
1,20,9,6,3.195,1.218,0.41,21603,1632,7,48290,292269
3,21,9,6,16.038,3.445,2.57,110120,8423,32,75987,301424
4,41,14,1,1.926,1.927,0.97,6875,2910,16,74857,329151
4,4,13,8,3.452,1.086,0.41,14142,1872,7,64635,281998
3,89,9,10,11.645,2.338,1.54,26205,7234,26,75987,301424
4,72,13,2,1.495,1.13,0.38,7033,1829,6,64635,281998
1,74,8,10,3.211,0.983,0.39,6702,1628,5,38592,228936
4,18,14,4,4.446,1.766,0.91,72086,4576,19,74042,325498
1,26,8,6,2.648,0.994,0.34,17170,1743,8,38592,228936
1,92,8,8,3.153,0.982,0.37,13287,1648,8,38592,228936
2,41,31,1,47.401,47.402,46.48,840718,108940,317,72399,379593
1,45,8,8,2.935,0.933,0.34,21526,1486,8,38592,228936
1,65,9,2,1.626,1.256,0.39,2265,897,3,48290,292269
2,35,30,8,44.018,6.82,6.15,469035,36661,86,67907,352896
1,13,9,2,1.834,1.341,0.51,3272,1217,5,48290,292269
2,67,30,6,56.347,10.145,9.41,436956,76303,141,67907,352896
4,39,13,2,1.595,1.185,0.43,16425,2552,11,64635,281998
1,99,9,4,3.038,1.367,0.57,6968,1827,10,48290,292269
1,31,8,4,2.556,1.123,0.48,4684,1537,8,38592,228936
1,13,8,1,1.399,1.399,0.66,2428,1294,11,38692,229592
