scenario,instance,solver,total-time,ground-time,solve-time,iteration
first-responders-ipc08,p66,fondsat-minisat,1448.716829,11.076051,1437.640778,46
first-responders-ipc08,p66,fondsat-minisat,848.3263820000001,12.808656,835.517726,47
first-responders-ipc08,p66,fondsat-minisat,1845.971414,11.981516,1833.989898,48
first-responders-ipc08,p66,fondsat-minisat,837.442318,13.395233,824.047085,49
first-responders-ipc08,p66,fondsat-minisat,1149.5037519999998,13.633261,1135.870491,50
first-responders-ipc08,p66,fondsat-minisat,2011.2245229999999,14.632872,1996.591651,51
first-responders-ipc08,p66,fondsat-minisat,928.483807,15.04923,913.434577,52
first-responders-ipc08,p66,fondsat-minisat,3479.639484,21.156917,3458.482567,53
first-responders-ipc08,p66,fondsat-minisat,2730.8511630000003,21.926397,2708.924766,54
first-responders-ipc08,p66,fondsat-minisat,1745.1500540000002,24.000782,1721.149272,55
first-responders-ipc08,p66,fondsat-minisat,3799.059459,19.408689,3779.65077,56
first-responders-ipc08,p66,fondsat-minisat,5545.899015,27.963603,5517.935412,57
first-responders-ipc08,p66,fondsat-minisat,3325.338453,30.910539,3294.427914,58
first-responders-ipc08,p66,fondsat-minisat,1348.134176,44.125391,1304.008785,59
first-responders-ipc08,p66,fondsat-minisat,2201.042939,32.216775,2168.826164,60
first-responders-ipc08,p66,fondsat-minisat,4579.187096,34.872713,4544.314383,61
first-responders-ipc08,p66,fondsat-minisat,5394.359541999999,37.819656,5356.539886,62
first-responders-ipc08,p66,fondsat-minisat,2990.1250560000003,33.788875,2956.336181,63
first-responders-ipc08,p66,fondsat-minisat,6850.87757,36.790843,6814.086727,64
first-responders-ipc08,p66,fondsat-minisat,4252.163487,32.445036,4219.718451,65
first-responders-ipc08,p66,fondsat-minisat,5256.325514,38.208475,5218.117039,66
first-responders-ipc08,p66,fondsat-minisat,7526.624176,31.440654,7495.183522,67
first-responders-ipc08,p66,asp-opt-4,26.605,12.125,14.48,30
first-responders-ipc08,p66,asp-opt-4,23.642,10.532,13.11,28
first-responders-ipc08,p66,asp-opt-4,20.441,6.850999999999999,13.59,26
first-responders-ipc08,p66,asp-opt-4,476.849,81.59899999999999,395.25,96
first-responders-ipc08,p66,asp-opt-4,878.707,95.61699999999996,783.09,97
first-responders-ipc08,p66,asp-opt-4,469.808,67.428,402.38,76
first-responders-ipc08,p66,asp-opt-4,0.143,0.143,0.0,2
first-responders-ipc08,p66,asp-opt-4,37.033,12.233,24.8,38
first-responders-ipc08,p66,asp-opt-4,279.863,44.733000000000004,235.13,67
first-responders-ipc08,p66,asp-opt-4,11.971,7.461,4.51,24
first-responders-ipc08,p66,asp-opt-4,682.522,90.3420000000001,592.18,88
first-responders-ipc08,p66,asp-opt-4,122.665,31.17500000000001,91.49,47
first-responders-ipc08,p66,asp-opt-4,285.456,52.48600000000002,232.97,69
first-responders-ipc08,p66,asp-opt-4,62.399,20.779000000000003,41.62,43
first-responders-ipc08,p66,asp-opt-4,1.805,1.4449999999999998,0.36,10
first-responders-ipc08,p66,asp-opt-4,40.266,14.866,25.4,36
first-responders-ipc08,p66,asp-opt-4,5.027,3.917,1.11,17
first-responders-ipc08,p66,asp-opt-4,293.69,41.829999999999984,251.86,64
first-responders-ipc08,p66,asp-opt-4,941.434,81.394,860.04,99
first-responders-ipc08,p66,asp-opt-4,442.193,66.90299999999996,375.29,75
first-responders-ipc08,p66,asp-opt-4,421.892,62.65199999999999,359.24,77
first-responders-ipc08,p66,asp-opt-4,2.208,1.7680000000000002,0.44,11
first-responders-ipc08,p66,asp-opt-4,2.617,2.037,0.58,12
first-responders-ipc08,p66,asp-opt-4,4.474,3.454,1.02,16
first-responders-ipc08,p66,asp-opt-4,242.1,34.91,207.19,60
first-responders-ipc08,p66,asp-opt-4,0.039,0.039,0.0,0
first-responders-ipc08,p66,asp-opt-4,0.346,0.33599999999999997,0.01,4
first-responders-ipc08,p66,asp-opt-4,762.285,77.69499999999994,684.59,81
first-responders-ipc08,p66,asp-opt-4,5.889,4.399,1.49,19
first-responders-ipc08,p66,asp-opt-4,496.468,74.08800000000002,422.38,80
first-responders-ipc08,p66,asp-opt-4,435.828,55.18799999999999,380.64,73
first-responders-ipc08,p66,asp-opt-4,109.464,34.42399999999999,75.04,58
first-responders-ipc08,p66,asp-opt-4,83.708,29.117999999999995,54.59,46
first-responders-ipc08,p66,asp-opt-4,673.788,73.30799999999999,600.48,86
first-responders-ipc08,p66,asp-opt-4,63.133,15.503,47.63,34
first-responders-ipc08,p66,asp-opt-4,52.372,21.122,31.25,39
first-responders-ipc08,p66,asp-opt-4,421.157,51.40699999999998,369.75,70
first-responders-ipc08,p66,asp-opt-4,182.491,37.521000000000015,144.97,59
first-responders-ipc08,p66,asp-opt-4,0.894,0.8240000000000001,0.07,7
first-responders-ipc08,p66,asp-opt-4,61.99,24.15,37.84,44
first-responders-ipc08,p66,asp-opt-4,78.278,28.79800000000001,49.48,45
first-responders-ipc08,p66,asp-opt-4,571.21,90.14000000000004,481.07,89
first-responders-ipc08,p66,asp-opt-4,165.538,40.668000000000006,124.87,61
first-responders-ipc08,p66,asp-opt-4,27.25,9.05,18.2,27
first-responders-ipc08,p66,asp-opt-4,31.607,13.497,18.11,33
first-responders-ipc08,p66,asp-opt-4,851.967,81.93700000000001,770.03,94
first-responders-ipc08,p66,asp-opt-4,128.1,32.61999999999999,95.48,51
first-responders-ipc08,p66,asp-opt-4,1.33,1.24,0.09,9
first-responders-ipc08,p66,asp-opt-4,115.247,27.376999999999995,87.87,49
first-responders-ipc08,p66,asp-opt-4,454.881,68.61099999999999,386.27,83
first-responders-ipc08,p66,asp-opt-4,271.482,48.442000000000036,223.04,66
first-responders-ipc08,p66,asp-opt-4,530.787,61.797000000000025,468.99,72
first-responders-ipc08,p66,asp-opt-4,9.943,6.872999999999999,3.07,22
first-responders-ipc08,p66,asp-opt-4,3.209,2.619,0.59,14
first-responders-ipc08,p66,asp-opt-4,707.166,84.83600000000001,622.33,98
first-responders-ipc08,p66,asp-opt-4,48.799,21.989,26.81,42
first-responders-ipc08,p66,asp-opt-4,0.501,0.481,0.02,5
first-responders-ipc08,p66,asp-opt-4,3.906,3.116,0.79,15
first-responders-ipc08,p66,asp-opt-4,608.399,79.83900000000006,528.56,95
first-responders-ipc08,p66,asp-opt-4,620.481,64.11099999999999,556.37,84
first-responders-ipc08,p66,asp-opt-4,345.114,45.92399999999998,299.19,68
first-responders-ipc08,p66,asp-opt-4,0.073,0.073,0.0,1
first-responders-ipc08,p66,asp-opt-4,845.418,77.77800000000002,767.64,93
first-responders-ipc08,p66,asp-opt-4,739.995,81.57500000000005,658.42,85
first-responders-ipc08,p66,asp-opt-4,120.338,32.818,87.52,48
first-responders-ipc08,p66,asp-opt-4,34.795,9.965000000000003,24.83,32
first-responders-ipc08,p66,asp-opt-4,0.667,0.627,0.04,6
first-responders-ipc08,p66,asp-opt-4,41.073,15.283000000000001,25.79,35
first-responders-ipc08,p66,asp-opt-4,54.744,18.064,36.68,41
first-responders-ipc08,p66,asp-opt-4,4.75,3.3600000000000003,1.39,18
first-responders-ipc08,p66,asp-opt-4,20.205,9.104999999999999,11.1,29
first-responders-ipc08,p66,asp-opt-4,919.359,81.279,838.08,91
first-responders-ipc08,p66,asp-opt-4,111.867,26.84700000000001,85.02,50
first-responders-ipc08,p66,asp-opt-4,202.622,46.21200000000002,156.41,62
first-responders-ipc08,p66,asp-opt-4,126.123,37.153000000000006,88.97,53
first-responders-ipc08,p66,asp-opt-4,8.565,5.114999999999999,3.45,20
first-responders-ipc08,p66,asp-opt-4,322.571,38.071000000000026,284.5,63
first-responders-ipc08,p66,asp-opt-4,11.505,5.385000000000001,6.12,21
first-responders-ipc08,p66,asp-opt-4,57.188,19.478,37.71,37
first-responders-ipc08,p66,asp-opt-4,0.231,0.221,0.01,3
first-responders-ipc08,p66,asp-opt-4,159.942,32.122000000000014,127.82,55
first-responders-ipc08,p66,asp-opt-4,238.725,47.375,191.35,65
first-responders-ipc08,p66,asp-opt-4,77.831,19.401000000000003,58.43,40
first-responders-ipc08,p66,asp-opt-4,581.401,94.51099999999997,486.89,92
first-responders-ipc08,p66,asp-opt-4,12.651,7.301,5.35,23
first-responders-ipc08,p66,asp-opt-4,304.402,55.44199999999998,248.96,71
first-responders-ipc08,p66,asp-opt-4,160.23,32.52999999999999,127.7,57
first-responders-ipc08,p66,asp-opt-4,810.119,87.75900000000001,722.36,87
first-responders-ipc08,p66,asp-opt-4,482.793,71.27300000000002,411.52,78
first-responders-ipc08,p66,asp-opt-4,17.716,8.206000000000001,9.51,25
first-responders-ipc08,p66,asp-opt-4,1.076,1.006,0.07,8
first-responders-ipc08,p66,asp-opt-4,27.16,12.13,15.03,31
first-responders-ipc08,p66,asp-opt-4,355.801,65.08099999999996,290.72,74
first-responders-ipc08,p66,asp-opt-4,123.678,42.038,81.64,54
first-responders-ipc08,p66,asp-opt-4,380.948,66.668,314.28,79
first-responders-ipc08,p66,asp-opt-4,457.475,62.785000000000025,394.69,82
first-responders-ipc08,p66,asp-opt-4,142.495,29.805000000000007,112.69,56
first-responders-ipc08,p66,asp-opt-4,3.277,2.337,0.94,13
first-responders-ipc08,p66,asp-opt-4,710.39,83.00999999999999,627.38,90
first-responders-ipc08,p66,asp-opt-4,148.089,39.669,108.42,52
first-responders-ipc08,p66,asp-1,35.915,5.594999999999999,30.32,30
first-responders-ipc08,p66,asp-1,21.9,5.18,16.72,28
first-responders-ipc08,p66,asp-1,32.105,4.264999999999997,27.84,26
first-responders-ipc08,p66,asp-1,1224.08,62.00999999999999,1162.07,96
first-responders-ipc08,p66,asp-1,2191.397,98.77700000000004,2092.62,97
first-responders-ipc08,p66,asp-1,639.61,39.539999999999964,600.07,76
first-responders-ipc08,p66,asp-1,0.084,0.084,0.0,2
first-responders-ipc08,p66,asp-1,57.437,9.616999999999997,47.82,38
first-responders-ipc08,p66,asp-1,460.024,31.103999999999985,428.92,67
first-responders-ipc08,p66,asp-1,17.789,3.649000000000001,14.14,24
first-responders-ipc08,p66,asp-1,1125.358,52.05799999999999,1073.3,88
first-responders-ipc08,p66,asp-1,193.935,14.835000000000008,179.1,47
first-responders-ipc08,p66,asp-1,624.401,32.69099999999992,591.71,69
first-responders-ipc08,p66,asp-1,144.85,12.329999999999984,132.52,43
first-responders-ipc08,p66,asp-1,0.969,0.759,0.21,10
first-responders-ipc08,p66,asp-1,70.539,8.629000000000005,61.91,36
first-responders-ipc08,p66,asp-1,5.628,1.9380000000000002,3.69,17
first-responders-ipc08,p66,asp-1,536.814,27.97399999999999,508.84,64
first-responders-ipc08,p66,asp-1,1946.608,104.55799999999999,1842.05,99
first-responders-ipc08,p66,asp-1,700.446,36.115999999999985,664.33,75
first-responders-ipc08,p66,asp-1,489.819,40.10900000000004,449.71,77
first-responders-ipc08,p66,asp-1,1.031,0.7509999999999999,0.28,11
first-responders-ipc08,p66,asp-1,1.524,1.104,0.42,12
first-responders-ipc08,p66,asp-1,3.247,1.6769999999999998,1.57,16
first-responders-ipc08,p66,asp-1,474.778,25.248000000000047,449.53,60
first-responders-ipc08,p66,asp-1,0.037,0.037,0.0,0
first-responders-ipc08,p66,asp-1,0.193,0.183,0.01,4
first-responders-ipc08,p66,asp-1,856.21,46.17000000000007,810.04,81
first-responders-ipc08,p66,asp-1,7.395,2.5949999999999998,4.8,19
first-responders-ipc08,p66,asp-1,927.553,43.81299999999999,883.74,80
first-responders-ipc08,p66,asp-1,544.244,37.23400000000004,507.01,73
first-responders-ipc08,p66,asp-1,415.194,22.29400000000004,392.9,58
first-responders-ipc08,p66,asp-1,182.568,13.75800000000001,168.81,46
first-responders-ipc08,p66,asp-1,933.848,52.678,881.17,86
first-responders-ipc08,p66,asp-1,97.112,7.461999999999989,89.65,34
first-responders-ipc08,p66,asp-1,144.131,9.751000000000005,134.38,39
first-responders-ipc08,p66,asp-1,628.422,34.73199999999997,593.69,70
first-responders-ipc08,p66,asp-1,395.925,23.014999999999986,372.91,59
first-responders-ipc08,p66,asp-1,0.467,0.40700000000000003,0.06,7
first-responders-ipc08,p66,asp-1,90.999,12.138999999999996,78.86,44
first-responders-ipc08,p66,asp-1,305.839,13.618999999999971,292.22,45
first-responders-ipc08,p66,asp-1,1304.867,55.037000000000035,1249.83,89
first-responders-ipc08,p66,asp-1,477.589,25.238999999999976,452.35,61
first-responders-ipc08,p66,asp-1,25.355,4.754999999999999,20.6,27
first-responders-ipc08,p66,asp-1,57.094,7.194000000000003,49.9,33
first-responders-ipc08,p66,asp-1,1218.16,61.680000000000064,1156.48,94
first-responders-ipc08,p66,asp-1,163.52,16.900000000000006,146.62,51
first-responders-ipc08,p66,asp-1,0.776,0.5960000000000001,0.18,9
first-responders-ipc08,p66,asp-1,184.619,15.369,169.25,49
first-responders-ipc08,p66,asp-1,1024.26,47.950000000000045,976.31,83
first-responders-ipc08,p66,asp-1,558.136,29.355999999999995,528.78,66
first-responders-ipc08,p66,asp-1,650.917,35.99700000000007,614.92,72
first-responders-ipc08,p66,asp-1,11.684,3.0839999999999996,8.6,22
first-responders-ipc08,p66,asp-1,2.274,1.3439999999999999,0.93,14
first-responders-ipc08,p66,asp-1,2066.049,97.21900000000005,1968.83,98
first-responders-ipc08,p66,asp-1,118.944,11.384,107.56,42
first-responders-ipc08,p66,asp-1,0.219,0.209,0.01,5
first-responders-ipc08,p66,asp-1,2.589,1.619,0.97,15
first-responders-ipc08,p66,asp-1,1546.741,61.600999999999885,1485.14,95
first-responders-ipc08,p66,asp-1,503.817,48.507000000000005,455.31,84
first-responders-ipc08,p66,asp-1,828.41,32.00999999999999,796.4,68
first-responders-ipc08,p66,asp-1,0.07,0.07,0.0,1
first-responders-ipc08,p66,asp-1,906.435,58.434999999999945,848.0,93
first-responders-ipc08,p66,asp-1,875.26,52.450000000000045,822.81,85
first-responders-ipc08,p66,asp-1,304.038,15.638000000000034,288.4,48
first-responders-ipc08,p66,asp-1,49.426,6.376000000000005,43.05,32
first-responders-ipc08,p66,asp-1,0.307,0.287,0.02,6
first-responders-ipc08,p66,asp-1,102.29,7.590000000000003,94.7,35
first-responders-ipc08,p66,asp-1,114.634,11.203999999999994,103.43,41
first-responders-ipc08,p66,asp-1,7.145,2.0249999999999995,5.12,18
first-responders-ipc08,p66,asp-1,32.698,5.498000000000001,27.2,29
first-responders-ipc08,p66,asp-1,1187.048,55.60799999999995,1131.44,91
first-responders-ipc08,p66,asp-1,196.396,16.095999999999975,180.3,50
first-responders-ipc08,p66,asp-1,311.29,25.810000000000002,285.48,62
first-responders-ipc08,p66,asp-1,309.119,18.299000000000035,290.82,53
first-responders-ipc08,p66,asp-1,6.065,2.5050000000000003,3.56,20
first-responders-ipc08,p66,asp-1,423.518,28.337999999999965,395.18,63
first-responders-ipc08,p66,asp-1,20.017,2.8569999999999993,17.16,21
first-responders-ipc08,p66,asp-1,54.362,9.102000000000004,45.26,37
first-responders-ipc08,p66,asp-1,0.182,0.182,0.0,3
first-responders-ipc08,p66,asp-1,288.589,20.09899999999999,268.49,55
first-responders-ipc08,p66,asp-1,508.063,28.983000000000004,479.08,65
first-responders-ipc08,p66,asp-1,229.9,10.800000000000011,219.1,40
first-responders-ipc08,p66,asp-1,932.001,56.21100000000001,875.79,92
first-responders-ipc08,p66,asp-1,13.588,3.2879999999999985,10.3,23
first-responders-ipc08,p66,asp-1,414.452,34.97199999999998,379.48,71
first-responders-ipc08,p66,asp-1,299.648,22.128000000000043,277.52,57
first-responders-ipc08,p66,asp-1,785.323,49.513000000000034,735.81,87
first-responders-ipc08,p66,asp-1,683.165,40.80499999999995,642.36,78
first-responders-ipc08,p66,asp-1,30.826,4.065999999999999,26.76,25
first-responders-ipc08,p66,asp-1,0.75,0.64,0.11,8
first-responders-ipc08,p66,asp-1,37.873,6.052999999999997,31.82,31
first-responders-ipc08,p66,asp-1,525.926,36.136000000000024,489.79,74
first-responders-ipc08,p66,asp-1,331.326,19.126000000000033,312.2,54
first-responders-ipc08,p66,asp-1,931.955,41.69500000000005,890.26,79
first-responders-ipc08,p66,asp-1,761.76,46.139999999999986,715.62,82
first-responders-ipc08,p66,asp-1,222.764,20.653999999999996,202.11,56
first-responders-ipc08,p66,asp-1,1.806,1.186,0.62,13
first-responders-ipc08,p66,asp-1,1063.158,56.35799999999995,1006.8,90
first-responders-ipc08,p66,asp-1,288.899,17.678999999999974,271.22,52
first-responders-ipc08,p66,fondsat-glucose,0.111568,0.101805,0.009763,1
first-responders-ipc08,p66,fondsat-glucose,0.187029,0.163673,0.023356,2
first-responders-ipc08,p66,fondsat-glucose,0.273569,0.238262,0.035307,3
first-responders-ipc08,p66,fondsat-glucose,0.269609,0.231189,0.03842,4
first-responders-ipc08,p66,fondsat-glucose,0.28500400000000004,0.2348,0.050204,5
first-responders-ipc08,p66,fondsat-glucose,0.377068,0.303846,0.073222,6
first-responders-ipc08,p66,fondsat-glucose,0.463203,0.364544,0.098659,7
first-responders-ipc08,p66,fondsat-glucose,0.678759,0.461367,0.217392,8
first-responders-ipc08,p66,fondsat-glucose,0.81618,0.539323,0.276857,9
first-responders-ipc08,p66,fondsat-glucose,1.125149,0.646395,0.478754,10
first-responders-ipc08,p66,fondsat-glucose,1.241863,0.787909,0.453954,11
first-responders-ipc08,p66,fondsat-glucose,1.716504,0.912099,0.804405,12
first-responders-ipc08,p66,fondsat-glucose,2.201548,1.090193,1.111355,13
first-responders-ipc08,p66,fondsat-glucose,4.004186,1.248027,2.756159,14
first-responders-ipc08,p66,fondsat-glucose,4.837535,1.319059,3.518476,15
first-responders-ipc08,p66,fondsat-glucose,6.672393,1.615828,5.056565,16
first-responders-ipc08,p66,fondsat-glucose,6.603917,1.741002,4.862915,17
first-responders-ipc08,p66,fondsat-glucose,8.670024999999999,1.914918,6.755107,18
first-responders-ipc08,p66,fondsat-glucose,16.336496,1.978752,14.357744,19
first-responders-ipc08,p66,fondsat-glucose,25.081819,2.29109,22.790729,20
first-responders-ipc08,p66,fondsat-glucose,9.264956,2.591812,6.673144,21
first-responders-ipc08,p66,fondsat-glucose,35.10307,2.811653,32.291417,22
first-responders-ipc08,p66,fondsat-glucose,17.93849,3.030202,14.908288,23
first-responders-ipc08,p66,fondsat-glucose,35.493608,3.397021,32.096587,24
first-responders-ipc08,p66,fondsat-glucose,29.73508,4.740633,24.994447,25
first-responders-ipc08,p66,fondsat-glucose,45.928258,4.080208,41.84805,26
first-responders-ipc08,p66,fondsat-glucose,81.22638500000001,4.409721,76.816664,27
first-responders-ipc08,p66,fondsat-glucose,65.079972,4.535728,60.544244,28
first-responders-ipc08,p66,fondsat-glucose,43.363125,4.999629,38.363496,29
first-responders-ipc08,p66,fondsat-glucose,62.704824,5.222602,57.482222,30
first-responders-ipc08,p66,fondsat-glucose,208.36679,8.647109,199.719681,31
first-responders-ipc08,p66,fondsat-glucose,95.25110900000001,6.263078,88.988031,32
first-responders-ipc08,p66,fondsat-glucose,51.29183,11.635613,39.656217,33
first-responders-ipc08,p66,fondsat-glucose,50.075483,7.177059,42.898424,34
first-responders-ipc08,p66,fondsat-glucose,62.292458,7.64513,54.647328,35
first-responders-ipc08,p66,fondsat-glucose,88.40867499999999,7.859141,80.549534,36
first-responders-ipc08,p66,fondsat-glucose,186.551804,8.489223,178.062581,37
first-responders-ipc08,p66,fondsat-glucose,106.409424,9.056679,97.352745,38
first-responders-ipc08,p66,fondsat-glucose,65.296559,9.435811,55.860748,39
first-responders-ipc08,p66,fondsat-glucose,188.885913,10.159764,178.726149,40
first-responders-ipc08,p66,fondsat-glucose,83.582053,10.997356,72.584697,41
first-responders-ipc08,p66,fondsat-glucose,232.314854,11.664771,220.650083,42
first-responders-ipc08,p66,fondsat-glucose,140.738427,12.097065,128.641362,43
first-responders-ipc08,p66,fondsat-glucose,208.28593999999998,12.651277,195.634663,44
first-responders-ipc08,p66,fondsat-glucose,130.378663,13.774448,116.604215,45
first-responders-ipc08,p66,fondsat-glucose,190.840107,14.167856,176.672251,46
first-responders-ipc08,p66,fondsat-glucose,509.776708,14.74892,495.027788,47
first-responders-ipc08,p66,fondsat-glucose,176.352392,15.779984,160.572408,48
first-responders-ipc08,p66,fondsat-glucose,104.17241800000001,16.210824,87.961594,49
first-responders-ipc08,p66,fondsat-glucose,1076.890877,16.907652,1059.983225,50
first-responders-ipc08,p66,fondsat-glucose,244.488871,17.93113,226.557741,51
first-responders-ipc08,p66,fondsat-glucose,421.945526,18.830605,403.114921,52
first-responders-ipc08,p66,fondsat-glucose,336.00472299999996,19.672334,316.332389,53
first-responders-ipc08,p66,fondsat-glucose,565.079601,21.015543,544.064058,54
first-responders-ipc08,p66,fondsat-glucose,178.26523,21.496446,156.768784,55
first-responders-ipc08,p66,fondsat-glucose,827.3770000000001,21.901832,805.475168,56
first-responders-ipc08,p66,fondsat-glucose,2111.200135,26.227062,2084.973073,57
first-responders-ipc08,p66,fondsat-glucose,496.734818,25.865852,470.868966,58
first-responders-ipc08,p66,fondsat-glucose,839.061715,25.475858,813.585857,59
first-responders-ipc08,p66,fondsat-glucose,467.449987,26.84688,440.603107,60
first-responders-ipc08,p66,fondsat-glucose,1302.072493,27.72543,1274.347063,61
first-responders-ipc08,p66,fondsat-glucose,382.80513499999995,29.097564,353.707571,62
first-responders-ipc08,p66,fondsat-glucose,391.511736,29.959636,361.5521,63
first-responders-ipc08,p66,fondsat-glucose,701.781323,31.317626,670.463697,64
first-responders-ipc08,p66,fondsat-glucose,411.321311,32.399684,378.921627,65
first-responders-ipc08,p66,fondsat-glucose,773.210018,33.80063,739.409388,66
first-responders-ipc08,p66,fondsat-glucose,805.718031,38.15981,767.558221,67
first-responders-ipc08,p66,fondsat-glucose,1195.25421,36.634202,1158.620008,68
first-responders-ipc08,p66,fondsat-glucose,2104.860952,37.582997,2067.277955,69
first-responders-ipc08,p66,fondsat-glucose,1330.5124500000002,37.876048,1292.636402,70
first-responders-ipc08,p66,fondsat-glucose,1378.5243369999998,39.991893,1338.532444,71
first-responders-ipc08,p66,fondsat-glucose,863.032684,43.045376,819.987308,72
first-responders-ipc08,p66,fondsat-glucose,1559.176312,43.08454,1516.091772,73
first-responders-ipc08,p66,fondsat-glucose,2230.376059,43.828155,2186.547904,74
first-responders-ipc08,p66,fondsat-glucose,2386.467631,48.463167,2338.004464,75
first-responders-ipc08,p66,fondsat-glucose,1569.459218,47.517544,1521.941674,76
first-responders-ipc08,p66,fondsat-glucose,1216.046315,48.822128,1167.224187,77
first-responders-ipc08,p66,fondsat-glucose,2728.483108,51.101354,2677.381754,78
first-responders-ipc08,p66,fondsat-glucose,1317.6865010000001,51.587676,1266.098825,79
first-responders-ipc08,p66,fondsat-glucose,1880.2888659999999,56.771916,1823.51695,80
first-responders-ipc08,p66,fondsat-glucose,1145.680263,56.49358,1089.186683,81
first-responders-ipc08,p66,fondsat-glucose,2292.9331169999996,56.667584,2236.265533,82
first-responders-ipc08,p66,fondsat-glucose,1905.302602,59.748433,1845.554169,83
first-responders-ipc08,p66,fondsat-glucose,3170.4820999999997,62.444008,3108.038092,84
first-responders-ipc08,p66,fondsat-glucose,4826.509701999999,64.820368,4761.689334,85
first-responders-ipc08,p66,fondsat-glucose,1256.8273,66.290025,1190.537275,86
first-responders-ipc08,p66,fondsat-glucose,1722.0422440000002,69.601139,1652.441105,87
first-responders-ipc08,p66,fondsat-glucose,2236.119149,68.356871,2167.762278,88
first-responders-ipc08,p66,fondsat-glucose,3329.928809,72.783163,3257.145646,89
first-responders-ipc08,p66,fondsat-glucose,1279.9848829999999,80.647542,1199.337341,90
first-responders-ipc08,p66,fondsat-glucose,2370.4884589999997,77.475998,2293.012461,91
first-responders-ipc08,p66,fondsat-glucose,3275.913509,84.090985,3191.822524,92
first-responders-ipc08,p66,fondsat-glucose,9162.061833,79.72019,9082.341643,93
first-responders-ipc08,p66,fondsat-glucose,5877.396562,82.860816,5794.535746,94
first-responders-ipc08,p66,fondsat-glucose,4894.288097000001,91.956855,4802.331242,95
first-responders-ipc08,p66,asp-opt-1,79.877,16.546999999999997,63.33,30
first-responders-ipc08,p66,asp-opt-1,54.675,11.864999999999995,42.81,28
first-responders-ipc08,p66,asp-opt-1,60.858,12.267999999999994,48.59,26
first-responders-ipc08,p66,asp-opt-1,4117.024,116.28400000000056,4000.74,96
first-responders-ipc08,p66,asp-opt-1,1783.969,63.889000000000124,1720.08,76
first-responders-ipc08,p66,asp-opt-1,0.22,0.22,0.0,2
first-responders-ipc08,p66,asp-opt-1,254.169,25.308999999999997,228.86,38
first-responders-ipc08,p66,asp-opt-1,1539.634,56.84400000000005,1482.79,67
first-responders-ipc08,p66,asp-opt-1,41.484,10.524000000000001,30.96,24
first-responders-ipc08,p66,asp-opt-1,2683.802,84.71199999999999,2599.09,88
first-responders-ipc08,p66,asp-opt-1,466.423,29.613,436.81,47
first-responders-ipc08,p66,asp-opt-1,953.082,52.53200000000004,900.55,69
first-responders-ipc08,p66,asp-opt-1,327.959,28.449000000000012,299.51,43
first-responders-ipc08,p66,asp-opt-1,2.897,1.9169999999999998,0.98,10
first-responders-ipc08,p66,asp-opt-1,194.506,18.395999999999987,176.11,36
first-responders-ipc08,p66,asp-opt-1,12.807,4.617000000000001,8.19,17
first-responders-ipc08,p66,asp-opt-1,1336.573,51.473000000000184,1285.1,64
first-responders-ipc08,p66,asp-opt-1,1716.111,70.74100000000021,1645.37,75
first-responders-ipc08,p66,asp-opt-1,1429.293,67.40299999999979,1361.89,77
first-responders-ipc08,p66,asp-opt-1,4.404,2.314,2.09,11
first-responders-ipc08,p66,asp-opt-1,3.209,2.359,0.85,12
first-responders-ipc08,p66,asp-opt-1,6.91,3.19,3.72,16
first-responders-ipc08,p66,asp-opt-1,783.919,36.938999999999965,746.98,60
first-responders-ipc08,p66,asp-opt-1,0.041,0.041,0.0,0
first-responders-ipc08,p66,asp-opt-1,0.49,0.48,0.01,4
first-responders-ipc08,p66,asp-opt-1,2267.621,79.41100000000006,2188.21,81
first-responders-ipc08,p66,asp-opt-1,16.169,5.069000000000001,11.1,19
first-responders-ipc08,p66,asp-opt-1,2508.051,70.14100000000008,2437.91,80
first-responders-ipc08,p66,asp-opt-1,1622.227,59.64700000000016,1562.58,73
first-responders-ipc08,p66,asp-opt-1,709.242,40.31200000000001,668.93,58
first-responders-ipc08,p66,asp-opt-1,377.536,37.70600000000002,339.83,46
first-responders-ipc08,p66,asp-opt-1,1937.296,83.76600000000008,1853.53,86
first-responders-ipc08,p66,asp-opt-1,68.998,15.088000000000008,53.91,34
first-responders-ipc08,p66,asp-opt-1,272.167,22.266999999999967,249.9,39
first-responders-ipc08,p66,asp-opt-1,716.509,54.089000000000055,662.42,70
first-responders-ipc08,p66,asp-opt-1,1275.859,37.218999999999824,1238.64,59
first-responders-ipc08,p66,asp-opt-1,1.025,0.9649999999999999,0.06,7
first-responders-ipc08,p66,asp-opt-1,308.091,30.980999999999995,277.11,44
first-responders-ipc08,p66,asp-opt-1,362.372,28.432000000000016,333.94,45
first-responders-ipc08,p66,asp-opt-1,2737.593,89.87300000000005,2647.72,89
first-responders-ipc08,p66,asp-opt-1,1064.786,41.70600000000002,1023.08,61
first-responders-ipc08,p66,asp-opt-1,73.222,11.791999999999994,61.43,27
first-responders-ipc08,p66,asp-opt-1,173.026,14.716000000000008,158.31,33
first-responders-ipc08,p66,asp-opt-1,3437.839,99.85899999999992,3337.98,94
first-responders-ipc08,p66,asp-opt-1,620.894,52.78399999999999,568.11,51
first-responders-ipc08,p66,asp-opt-1,1.915,1.635,0.28,9
first-responders-ipc08,p66,asp-opt-1,331.85,33.710000000000036,298.14,49
first-responders-ipc08,p66,asp-opt-1,1736.743,79.45299999999997,1657.29,83
