scenario,instance,solver,total-time,ground-time,solve-time,iteration
faults-ipc08,p24,asp-8,0.385,0.135,0.25,6
faults-ipc08,p24,asp-8,0.059,0.048999999999999995,0.01,3
faults-ipc08,p24,asp-8,2.379,0.21899999999999986,2.16,8
faults-ipc08,p24,asp-8,4.807,0.45700000000000074,4.35,13
faults-ipc08,p04,asp-opt-8,0.016,0.016,0.0,2
faults-ipc08,p04,asp-opt-8,0.006,0.006,0.0,0
faults-ipc08,p04,asp-opt-8,0.028,0.018000000000000002,0.01,4
faults-ipc08,p04,asp-opt-8,0.03,0.019999999999999997,0.01,5
faults-ipc08,p04,asp-opt-8,0.01,0.01,0.0,1
faults-ipc08,p04,asp-opt-8,0.032,0.032,0.0,6
faults-ipc08,p04,asp-opt-8,0.019,0.019,0.0,3
faults-ipc08,p04,asp-plus-opt-1,0.019,0.019,0.0,-1
faults-ipc08,p04,asp-plus-opt-1,0.009,0.009,0.0,2
faults-ipc08,p04,asp-plus-opt-1,0.004,0.004,0.0,0
faults-ipc08,p04,asp-plus-opt-1,0.029,0.029,0.0,4
faults-ipc08,p04,asp-plus-opt-1,0.086,0.086,0.0,7
faults-ipc08,p04,asp-plus-opt-1,0.022,0.022,0.0,5
faults-ipc08,p04,asp-plus-opt-1,0.006,0.006,0.0,1
faults-ipc08,p04,asp-plus-opt-1,0.061,0.051,0.01,6
faults-ipc08,p04,asp-plus-opt-1,0.061,0.061,0.0,3
faults-ipc08,p04,fondsat-minisat,0.02315584197640419,0.013021263293921947,0.010134578682482243,1
faults-ipc08,p04,fondsat-minisat,0.02834361419081688,0.012647361494600773,0.015696252696216106,2
faults-ipc08,p04,fondsat-minisat,0.04299723356962204,0.019437412731349468,0.02355982083827257,3
faults-ipc08,p04,fondsat-minisat,0.08666953910142183,0.03197265602648258,0.05469688307493925,4
faults-ipc08,p04,fondsat-minisat,0.11490516737103462,0.049411291256546974,0.06549387611448765,5
faults-ipc08,p04,fondsat-minisat,0.11544400826096535,0.0509221525862813,0.06452185567468405,6
faults-ipc08,p04,asp-opt-4,0.022,0.022,0.0,2
faults-ipc08,p04,asp-opt-4,0.021,0.021,0.0,0
faults-ipc08,p04,asp-opt-4,0.087,0.087,0.0,4
faults-ipc08,p04,asp-opt-4,0.072,0.06199999999999999,0.01,5
faults-ipc08,p04,asp-opt-4,0.016,0.016,0.0,1
faults-ipc08,p04,asp-opt-4,0.072,0.06199999999999999,0.01,6
faults-ipc08,p04,asp-opt-4,0.03,0.03,0.0,3
faults-ipc08,p04,asp-1,0.013,0.013,0.0,2
faults-ipc08,p04,asp-1,0.005,0.005,0.0,0
faults-ipc08,p04,asp-1,0.018,0.018,0.0,4
faults-ipc08,p04,asp-1,0.032,0.022,0.01,5
faults-ipc08,p04,asp-1,0.007,0.007,0.0,1
faults-ipc08,p04,asp-1,0.042,0.042,0.0,6
faults-ipc08,p04,asp-1,0.017,0.017,0.0,3
faults-ipc08,p04,fondsat-glucose,0.022417924366891384,0.016997590195387602,0.005420334171503782,1
faults-ipc08,p04,fondsat-glucose,0.04408311005681753,0.03418956696987152,0.00989354308694601,2
faults-ipc08,p04,fondsat-glucose,0.04108393704518676,0.03066522115841508,0.010418715886771679,3
faults-ipc08,p04,fondsat-glucose,0.05884831305593252,0.04496028320863843,0.013888029847294092,4
faults-ipc08,p04,fondsat-glucose,0.08101851679384708,0.06188508775085211,0.019133429042994976,5
faults-ipc08,p04,fondsat-glucose,0.10134044382721186,0.08216822100803256,0.019172222819179296,6
faults-ipc08,p04,asp-opt-1,0.02,0.02,0.0,2
faults-ipc08,p04,asp-opt-1,0.025,0.025,0.0,4
faults-ipc08,p04,asp-opt-1,0.135,0.10500000000000001,0.03,5
faults-ipc08,p04,asp-opt-1,0.014,0.014,0.0,1
faults-ipc08,p04,asp-opt-1,0.044,0.033999999999999996,0.01,6
faults-ipc08,p04,asp-opt-1,0.027,0.027,0.0,3
faults-ipc08,p04,asp-4,0.013,0.002999999999999999,0.01,2
faults-ipc08,p04,asp-4,0.004,0.004,0.0,0
faults-ipc08,p04,asp-4,0.016,0.016,0.0,4
faults-ipc08,p04,asp-4,0.025,0.015000000000000001,0.01,5
faults-ipc08,p04,asp-4,0.007,0.007,0.0,1
faults-ipc08,p04,asp-4,0.027,0.027,0.0,6
faults-ipc08,p04,asp-4,0.02,0.02,0.0,3
faults-ipc08,p04,asp-8,0.013,0.013,0.0,2
faults-ipc08,p04,asp-8,0.005,0.005,0.0,0
faults-ipc08,p04,asp-8,0.028,0.018000000000000002,0.01,4
faults-ipc08,p04,asp-8,0.028,0.018000000000000002,0.01,5
faults-ipc08,p04,asp-8,0.008,0.008,0.0,1
faults-ipc08,p04,asp-8,0.03,0.019999999999999997,0.01,6
faults-ipc08,p04,asp-8,0.023,0.013,0.01,3
miner,p09,asp-opt-8,0.963,0.9329999999999999,0.03,2
miner,p09,asp-opt-8,8.173,7.393,0.78,10
miner,p09,asp-opt-8,33.205,20.714999999999996,12.49,17
miner,p09,asp-opt-8,10.464,9.454,1.01,11
miner,p09,asp-opt-8,12.769,10.099,2.67,12
miner,p09,asp-opt-8,24.416,17.636,6.78,16
miner,p09,asp-opt-8,1.676,1.5959999999999999,0.08,4
miner,p09,asp-opt-8,4.316,4.016,0.3,7
miner,p09,asp-opt-8,6.952,6.462,0.49,9
miner,p09,asp-opt-8,16.102,13.252,2.85,14
miner,p09,asp-opt-8,2.415,2.285,0.13,5
miner,p09,asp-opt-8,22.532,16.772,5.76,15
miner,p09,asp-opt-8,0.352,0.352,0.0,1
miner,p09,asp-opt-8,3.273,3.073,0.2,6
miner,p09,asp-opt-8,1.161,1.101,0.06,3
miner,p09,asp-opt-8,5.086,4.766,0.32,8
miner,p09,asp-opt-8,14.548,12.448,2.1,13
miner,p09,asp-plus-opt-1,0.058,0.058,0.0,-1
miner,p09,asp-plus-opt-1,0.592,0.582,0.01,2
miner,p09,asp-plus-opt-1,153.604,6.614000000000004,146.99,10
miner,p09,asp-plus-opt-1,44.367,17.996999999999996,26.37,17
miner,p09,asp-plus-opt-1,9.462,7.882,1.58,11
miner,p09,asp-plus-opt-1,15.245,9.014999999999999,6.23,12
miner,p09,asp-plus-opt-1,128.555,15.875,112.68,16
miner,p09,asp-plus-opt-1,0.15,0.15,0.0,0
miner,p09,asp-plus-opt-1,1.442,1.402,0.04,4
miner,p09,asp-plus-opt-1,3.602,3.3419999999999996,0.26,7
miner,p09,asp-plus-opt-1,7.972,5.3420000000000005,2.63,9
miner,p09,asp-plus-opt-1,27.331,11.631,15.7,14
miner,p09,asp-plus-opt-1,2.055,1.965,0.09,5
miner,p09,asp-plus-opt-1,51.123,13.793,37.33,15
miner,p09,asp-plus-opt-1,0.294,0.294,0.0,1
miner,p09,asp-plus-opt-1,2.819,2.559,0.26,6
miner,p09,asp-plus-opt-1,0.951,0.941,0.01,3
miner,p09,asp-plus-opt-1,4.684,4.234,0.45,8
miner,p09,asp-plus-opt-1,16.28,10.510000000000002,5.77,13
miner,p09,fondsat-minisat,0.8231248403899372,0.5916655091568828,0.2314593312330544,1
miner,p09,fondsat-minisat,1.449431026354432,0.9524759743362665,0.4969550520181656,2
miner,p09,fondsat-minisat,2.7109886407852173,2.134565589018166,0.5764230517670512,3
miner,p09,fondsat-minisat,3.678954418282956,2.6533826803788543,1.0255717379041016,4
miner,p09,fondsat-minisat,3.7202778183855116,2.37533310521394,1.3449447131715715,5
miner,p09,fondsat-minisat,4.045831131748855,2.710392123553902,1.3354390081949532,6
miner,p09,fondsat-minisat,7.933054065331817,5.100138226058334,2.8329158392734826,7
miner,p09,fondsat-minisat,9.109614506363869,5.302741121035069,3.8068733853287995,8
miner,p09,fondsat-minisat,11.510588551405817,6.2411510441452265,5.269437507260591,9
miner,p09,fondsat-minisat,16.194779426790774,7.463343316689134,8.73143611010164,10
miner,p09,fondsat-minisat,12.151742164045572,5.249892737716436,6.901849426329136,11
miner,p09,fondsat-minisat,14.842919733840972,9.21917034080252,5.623749393038452,12
miner,p09,fondsat-minisat,14.596302980091423,6.49028871813789,8.106014261953533,13
miner,p09,fondsat-minisat,23.2554063629359,8.19725534785539,15.058151015080512,14
miner,p09,fondsat-minisat,25.63037790544331,12.015531916171312,13.614845989271998,15
miner,p09,fondsat-minisat,33.949687073007226,9.46939871320501,24.480288359802216,16
miner,p09,fondsat-minisat,34.76958764297888,12.012899355962873,22.756688287016004,17
miner,p09,asp-opt-4,1.088,1.058,0.03,2
miner,p09,asp-opt-4,11.183,9.293,1.89,10
miner,p09,asp-opt-4,45.403,29.003,16.4,17
miner,p09,asp-opt-4,14.844,11.664,3.18,11
miner,p09,asp-opt-4,16.629,12.859000000000002,3.77,12
miner,p09,asp-opt-4,39.096,24.955999999999996,14.14,16
miner,p09,asp-opt-4,2.128,2.028,0.1,4
miner,p09,asp-opt-4,5.884,5.594,0.29,7
miner,p09,asp-opt-4,11.516,10.756,0.76,9
miner,p09,asp-opt-4,28.535,21.925,6.61,14
miner,p09,asp-opt-4,2.955,2.805,0.15,5
miner,p09,asp-opt-4,30.608,19.318,11.29,15
miner,p09,asp-opt-4,0.448,0.448,0.0,1
miner,p09,asp-opt-4,4.718,4.4879999999999995,0.23,6
miner,p09,asp-opt-4,1.473,1.423,0.05,3
miner,p09,asp-opt-4,9.02,8.24,0.78,8
miner,p09,asp-opt-4,23.859,20.289,3.57,13
miner,p09,asp-1,1.173,1.163,0.01,2
miner,p09,asp-1,12.204,7.5440000000000005,4.66,10
miner,p09,asp-1,210.703,23.40299999999999,187.3,17
miner,p09,asp-1,13.317,8.777000000000001,4.54,11
miner,p09,asp-1,21.768,11.378,10.39,12
miner,p09,asp-1,170.423,16.543000000000006,153.88,16
miner,p09,asp-1,3.047,2.907,0.14,4
miner,p09,asp-1,4.919,3.6889999999999996,1.23,7
miner,p09,asp-1,8.231,6.301,1.93,9
miner,p09,asp-1,91.429,12.058999999999997,79.37,14
miner,p09,asp-1,3.295,2.985,0.31,5
miner,p09,asp-1,88.568,16.02799999999999,72.54,15
miner,p09,asp-1,0.53,0.53,0.0,1
miner,p09,asp-1,4.367,3.807,0.56,6
miner,p09,asp-1,2.073,2.013,0.06,3
miner,p09,asp-1,4.659,4.069,0.59,8
miner,p09,asp-1,51.227,15.136999999999993,36.09,13
miner,p09,fondsat-glucose,0.6891678157262504,0.6541755748912692,0.0349922408349812,1
miner,p09,fondsat-glucose,1.222815332468599,1.039797651115805,0.18301768135279417,2
miner,p09,fondsat-glucose,2.4263939559459686,2.145483002997935,0.2809109529480338,3
miner,p09,fondsat-glucose,3.018713884986937,2.768829280976206,0.24988460401073098,4
miner,p09,fondsat-glucose,3.6700802170671523,3.245212994981557,0.42486722208559513,5
miner,p09,fondsat-glucose,3.1916506490670145,2.4616423812694848,0.7300082677975297,6
miner,p09,fondsat-glucose,3.608885654248297,3.065403786022216,0.5434818682260811,7
miner,p09,fondsat-glucose,5.78869587322697,4.908781114965677,0.8799147582612932,8
miner,p09,fondsat-glucose,5.56663257535547,4.023654859978706,1.5429777153767645,9
miner,p09,fondsat-glucose,9.987824321724474,7.859787650872022,2.1280366708524525,10
miner,p09,fondsat-glucose,10.11042012879625,8.486304110847414,1.624116017948836,11
miner,p09,fondsat-glucose,13.80665676202625,9.76185972429812,4.044797037728131,12
miner,p09,fondsat-glucose,15.01587405288592,11.353313377127051,3.6625606757588685,13
miner,p09,fondsat-glucose,11.628008130937815,7.374753698706627,4.253254432231188,14
miner,p09,fondsat-glucose,15.850238665938377,12.184792613610625,3.665446052327752,15
miner,p09,fondsat-glucose,17.304704084061086,11.253991534002125,6.050712550058961,16
miner,p09,fondsat-glucose,23.292601137887686,16.766894578933716,6.525706558953971,17
miner,p09,asp-opt-1,1.587,1.557,0.03,2
miner,p09,asp-opt-1,10.799,8.979,1.82,10
miner,p09,asp-opt-1,140.159,27.528999999999996,112.63,17
miner,p09,asp-opt-1,30.132,13.502000000000002,16.63,11
miner,p09,asp-opt-1,20.399,11.069,9.33,12
miner,p09,asp-opt-1,171.431,21.211000000000013,150.22,16
miner,p09,asp-opt-1,2.376,2.286,0.09,4
miner,p09,asp-opt-1,6.084,5.504,0.58,7
miner,p09,asp-opt-1,10.974,8.994,1.98,9
miner,p09,asp-opt-1,59.857,14.796999999999997,45.06,14
miner,p09,asp-opt-1,2.857,2.7070000000000003,0.15,5
miner,p09,asp-opt-1,38.475,19.935000000000002,18.54,15
miner,p09,asp-opt-1,0.577,0.577,0.0,1
miner,p09,asp-opt-1,3.404,3.1639999999999997,0.24,6
miner,p09,asp-opt-1,1.492,1.472,0.02,3
miner,p09,asp-opt-1,9.336,7.756,1.58,8
miner,p09,asp-opt-1,19.315,13.825000000000001,5.49,13
miner,p09,asp-4,0.627,0.597,0.03,2
miner,p09,asp-4,7.664,6.103999999999999,1.56,10
miner,p09,asp-4,43.192,14.542000000000002,28.65,17
miner,p09,asp-4,9.99,7.62,2.37,11
miner,p09,asp-4,11.518,7.728000000000001,3.79,12
miner,p09,asp-4,32.589,16.349,16.24,16
miner,p09,asp-4,1.609,1.4989999999999999,0.11,4
miner,p09,asp-4,3.326,2.866,0.46,7
miner,p09,asp-4,5.49,4.4,1.09,9
miner,p09,asp-4,18.463,9.843000000000002,8.62,14
miner,p09,asp-4,2.127,1.8969999999999998,0.23,5
miner,p09,asp-4,20.886,11.585999999999999,9.3,15
miner,p09,asp-4,0.603,0.603,0.0,1
miner,p09,asp-4,2.723,2.393,0.33,6
miner,p09,asp-4,1.457,1.387,0.07,3
miner,p09,asp-4,4.775,3.9650000000000003,0.81,8
miner,p09,asp-4,17.116,10.276,6.84,13
miner,p09,asp-8,1.1,0.93,0.17,2
miner,p09,asp-8,9.317,7.537,1.78,10
miner,p09,asp-8,43.412,20.881999999999998,22.53,17
miner,p09,asp-8,11.379,8.709,2.67,11
miner,p09,asp-8,13.763,9.083,4.68,12
miner,p09,asp-8,35.907,17.996999999999996,17.91,16
miner,p09,asp-8,1.653,1.413,0.24,4
miner,p09,asp-8,4.429,3.5890000000000004,0.84,7
miner,p09,asp-8,7.314,5.704,1.61,9
miner,p09,asp-8,28.868,14.037999999999998,14.83,14
miner,p09,asp-8,3.362,2.8520000000000003,0.51,5
miner,p09,asp-8,30.023,17.413,12.61,15
miner,p09,asp-8,0.524,0.524,0.0,1
miner,p09,asp-8,3.115,2.6550000000000002,0.46,6
miner,p09,asp-8,1.751,1.561,0.19,3
miner,p09,asp-8,5.763,4.702999999999999,1.06,8
miner,p09,asp-8,17.337,12.536999999999999,4.8,13
miner,p40,asp-opt-8,3.333,3.2230000000000003,0.11,2
miner,p40,asp-opt-8,26.622,22.252,4.37,10
miner,p40,asp-opt-8,73.293,36.68300000000001,36.61,17
miner,p40,asp-opt-8,29.293,25.793,3.5,11
miner,p40,asp-opt-8,33.804,28.774,5.03,12
miner,p40,asp-opt-8,82.184,48.513999999999996,33.67,16
miner,p40,asp-opt-8,4.511,4.191,0.32,4
miner,p40,asp-opt-8,137.166,46.525999999999996,90.64,19
miner,p40,asp-opt-8,12.671,11.591,1.08,7
miner,p40,asp-opt-8,19.876,17.926000000000002,1.95,9
miner,p40,asp-opt-8,50.42,36.800000000000004,13.62,14
miner,p40,asp-opt-8,6.562,6.182,0.38,5
miner,p40,asp-opt-8,64.46,47.769999999999996,16.69,15
miner,p40,asp-opt-8,0.884,0.884,0.0,1
miner,p40,asp-opt-8,8.791,7.981,0.81,6
miner,p40,asp-opt-8,103.864,41.044000000000004,62.82,18
miner,p40,asp-opt-8,219.837,65.50699999999998,154.33,20
miner,p40,asp-opt-8,325.365,55.065,270.3,21
miner,p40,asp-opt-8,3.224,3.0740000000000003,0.15,3
miner,p40,asp-opt-8,14.618,13.488,1.13,8
miner,p40,asp-opt-8,46.412,34.432,11.98,13
miner,p40,fondsat-minisat,4.639309026300907,3.7355571361258626,0.9037518901750445,1
miner,p40,fondsat-minisat,7.393920144066215,6.181851426139474,1.2120687179267406,2
miner,p40,fondsat-minisat,8.265604830812663,6.56926258187741,1.6963422489352524,3
miner,p40,fondsat-minisat,8.563389929011464,6.395866922102869,2.1675230069085956,4
miner,p40,fondsat-minisat,10.888503668829799,7.111256191041321,3.777247477788478,5
miner,p40,fondsat-minisat,15.525025020819157,8.99637860013172,6.528646420687437,6
miner,p40,fondsat-minisat,20.758766958024353,10.80002724379301,9.958739714231342,7
miner,p40,fondsat-minisat,32.57106822216883,16.330486873164773,16.24058134900406,8
miner,p40,fondsat-minisat,29.408027237281203,17.359134810976684,12.04889242630452,9
miner,p40,fondsat-minisat,30.49398118397221,18.924734672065824,11.569246511906385,10
miner,p40,fondsat-minisat,41.98440355621278,20.079061807133257,21.905341749079525,11
miner,p40,fondsat-minisat,81.48253448680043,19.90913291182369,61.57340157497674,12
miner,p40,fondsat-minisat,111.00157863367349,34.613926542922854,76.38765209075063,13
miner,p40,fondsat-minisat,44.67442116281018,27.70637711370364,16.96804404910654,14
miner,p40,fondsat-minisat,60.996490511111915,30.72636371711269,30.270126793999225,15
miner,p40,fondsat-minisat,66.2721012760885,33.91255446989089,32.35954680619761,16
miner,p40,fondsat-minisat,103.29111310699955,40.47623776411638,62.81487534288317,17
miner,p40,fondsat-minisat,239.02369907405227,36.524824793916196,202.49887428013608,18
miner,p40,fondsat-minisat,94.8536765044555,56.733514989726245,38.12016151472926,19
miner,p40,fondsat-minisat,130.10679938877,47.4394476627931,82.66735172597691,20
miner,p40,fondsat-minisat,140.08068897621706,43.44999881507829,96.63069016113877,21
miner,p40,asp-opt-4,6.081,5.971,0.11,2
miner,p40,asp-opt-4,30.744,26.724,4.02,10
miner,p40,asp-opt-4,142.759,54.40899999999999,88.35,17
miner,p40,asp-opt-4,40.648,36.088,4.56,11
miner,p40,asp-opt-4,40.233,32.922999999999995,7.31,12
miner,p40,asp-opt-4,102.272,59.672000000000004,42.6,16
miner,p40,asp-opt-4,6.007,5.856999999999999,0.15,4
miner,p40,asp-opt-4,193.712,56.891999999999996,136.82,19
miner,p40,asp-opt-4,14.386,13.745999999999999,0.64,7
miner,p40,asp-opt-4,25.525,22.985,2.54,9
miner,p40,asp-opt-4,63.32,45.95,17.37,14
miner,p40,asp-opt-4,7.47,7.08,0.39,5
miner,p40,asp-opt-4,80.715,58.355000000000004,22.36,15
miner,p40,asp-opt-4,1.543,1.543,0.0,1
miner,p40,asp-opt-4,10.377,9.597000000000001,0.78,6
miner,p40,asp-opt-4,180.696,49.446,131.25,18
miner,p40,asp-opt-4,291.407,72.89699999999999,218.51,20
miner,p40,asp-opt-4,292.066,66.71599999999998,225.35,21
miner,p40,asp-opt-4,5.227,5.097,0.13,3
miner,p40,asp-opt-4,17.43,16.009999999999998,1.42,8
miner,p40,asp-opt-4,58.699,44.748999999999995,13.95,13
miner,p40,asp-1,2.02,1.99,0.03,2
miner,p40,asp-1,21.013,16.393,4.62,10
miner,p40,asp-1,138.471,44.521,93.95,17
miner,p40,asp-1,60.847,17.357,43.49,11
miner,p40,asp-1,71.791,23.211,48.58,12
miner,p40,asp-1,176.874,37.024,139.85,16
miner,p40,asp-1,5.436,5.156,0.28,4
miner,p40,asp-1,1735.509,53.82899999999995,1681.68,19
miner,p40,asp-1,10.406,9.056000000000001,1.35,7
miner,p40,asp-1,46.003,14.633,31.37,9
miner,p40,asp-1,294.593,27.253000000000043,267.34,14
miner,p40,asp-1,5.679,5.1690000000000005,0.51,5
miner,p40,asp-1,423.206,37.436000000000035,385.77,15
miner,p40,asp-1,1.06,1.06,0.0,1
miner,p40,asp-1,7.366,6.555999999999999,0.81,6
miner,p40,asp-1,289.978,52.048,237.93,18
miner,p40,asp-1,2281.297,57.266999999999825,2224.03,20
miner,p40,asp-1,2103.88,67.62000000000012,2036.26,21
miner,p40,asp-1,3.473,3.343,0.13,3
miner,p40,asp-1,13.263,10.903,2.36,8
miner,p40,asp-1,166.495,26.164999999999992,140.33,13
miner,p40,fondsat-glucose,2.6486656651832163,2.5651615783572197,0.08350408682599664,1
miner,p40,fondsat-glucose,5.861602829769254,5.444473430048674,0.4171293997205794,2
miner,p40,fondsat-glucose,6.134782652370632,5.28176065068692,0.853022001683712,3
miner,p40,fondsat-glucose,7.519996140152216,6.370470872148871,1.1495252680033445,4
miner,p40,fondsat-glucose,9.027345375623554,7.633467068895698,1.3938783067278564,5
miner,p40,fondsat-glucose,10.716065926011652,8.738101462833583,1.9779644631780684,6
miner,p40,fondsat-glucose,15.539053509011865,11.974138849880546,3.5649146591313183,7
miner,p40,fondsat-glucose,25.096990501042455,20.40650525689125,4.690485244151205,8
miner,p40,fondsat-glucose,22.111507019028068,17.19689741404727,4.914609604980797,9
miner,p40,fondsat-glucose,29.004488703329116,22.511775872204453,6.492712831124663,10
miner,p40,fondsat-glucose,37.38570149568841,30.10676249768585,7.278938998002559,11
miner,p40,fondsat-glucose,33.293461341410875,24.97296313708648,8.320498204324394,12
miner,p40,fondsat-glucose,42.56477295188233,29.081687421072274,13.483085530810058,13
miner,p40,fondsat-glucose,57.8715232713148,29.611533427145332,28.259989844169468,14
miner,p40,fondsat-glucose,46.33378648897633,28.97825497901067,17.355531509965658,15
miner,p40,fondsat-glucose,54.003228941001,34.20140767795965,19.801821263041347,16
miner,p40,fondsat-glucose,85.60506716370583,35.772505688946694,49.83256147475913,17
miner,p40,fondsat-glucose,73.7632478219457,50.21981574688107,23.54343207506463,18
miner,p40,fondsat-glucose,80.4489273619838,49.018744783010334,31.430182578973472,19
miner,p40,fondsat-glucose,74.48339362535626,53.77787220804021,20.70552141731605,20
miner,p40,fondsat-glucose,83.5396273448132,54.27700996492058,29.262617379892617,21
miner,p40,asp-opt-1,4.022,3.9720000000000004,0.05,2
miner,p40,asp-opt-1,33.909,25.358999999999998,8.55,10
miner,p40,asp-opt-1,936.751,42.55099999999993,894.2,17
miner,p40,asp-opt-1,61.063,32.413000000000004,28.65,11
miner,p40,asp-opt-1,112.278,42.778000000000006,69.5,12
miner,p40,asp-opt-1,818.042,63.452,754.59,16
miner,p40,asp-opt-1,6.583,6.413,0.17,4
miner,p40,asp-opt-1,6150.327,53.80699999999979,6096.52,19
miner,p40,asp-opt-1,18.189,16.969,1.22,7
miner,p40,asp-opt-1,32.36,28.59,3.77,9
miner,p40,asp-opt-1,93.487,44.657,48.83,14
miner,p40,asp-opt-1,9.466,9.155999999999999,0.31,5
miner,p40,asp-opt-1,195.042,65.06200000000001,129.98,15
miner,p40,asp-opt-1,1.458,1.458,0.0,1
miner,p40,asp-opt-1,11.335,10.405000000000001,0.93,6
miner,p40,asp-opt-1,1636.734,57.903999999999996,1578.83,18
miner,p40,asp-opt-1,4171.769,68.51900000000023,4103.25,20
miner,p40,asp-opt-1,2434.538,72.33800000000019,2362.2,21
miner,p40,asp-opt-1,3.634,3.574,0.06,3
miner,p40,asp-opt-1,25.233,19.383000000000003,5.85,8
miner,p40,asp-opt-1,53.846,39.696,14.15,13
miner,p40,asp-4,1.606,1.546,0.06,2
miner,p40,asp-4,17.024,12.854000000000001,4.17,10
miner,p40,asp-4,62.997,34.747,28.25,17
miner,p40,asp-4,22.803,15.023,7.78,11
miner,p40,asp-4,27.867,22.087,5.78,12
miner,p40,asp-4,57.249,31.279000000000003,25.97,16
miner,p40,asp-4,3.485,3.195,0.29,4
miner,p40,asp-4,122.187,49.277,72.91,19
miner,p40,asp-4,8.374,7.224,1.15,7
miner,p40,asp-4,12.72,10.99,1.73,9
miner,p40,asp-4,76.967,23.656999999999996,53.31,14
miner,p40,asp-4,4.779,4.399,0.38,5
miner,p40,asp-4,64.091,28.040999999999997,36.05,15
miner,p40,asp-4,0.935,0.935,0.0,1
miner,p40,asp-4,6.326,5.755999999999999,0.57,6
miner,p40,asp-4,88.254,38.404,49.85,18
miner,p40,asp-4,235.437,47.73700000000002,187.7,20
miner,p40,asp-4,243.433,54.722999999999985,188.71,21
miner,p40,asp-4,2.459,2.329,0.13,3
miner,p40,asp-4,11.049,9.408999999999999,1.64,8
miner,p40,asp-4,29.119,20.869,8.25,13
miner,p40,asp-8,2.429,2.319,0.11,2
miner,p40,asp-8,22.677,18.186999999999998,4.49,10
miner,p40,asp-8,114.314,45.86399999999999,68.45,17
miner,p40,asp-8,30.544,21.434,9.11,11
miner,p40,asp-8,38.131,25.631,12.5,12
miner,p40,asp-8,85.963,42.702999999999996,43.26,16
miner,p40,asp-8,4.947,4.557,0.39,4
miner,p40,asp-8,151.755,50.74499999999999,101.01,19
miner,p40,asp-8,11.87,10.329999999999998,1.54,7
miner,p40,asp-8,23.633,14.662999999999998,8.97,9
miner,p40,asp-8,75.923,34.133,41.79,14
miner,p40,asp-8,7.524,6.904,0.62,5
miner,p40,asp-8,60.207,35.677,24.53,15
miner,p40,asp-8,1.46,1.46,0.0,1
miner,p40,asp-8,10.201,8.901,1.3,6
miner,p40,asp-8,134.95,52.08999999999999,82.86,18
miner,p40,asp-8,280.702,57.081999999999994,223.62,20
miner,p40,asp-8,230.766,69.066,161.7,21
miner,p40,asp-8,3.589,3.289,0.3,3
miner,p40,asp-8,15.146,12.886000000000001,2.26,8
miner,p40,asp-8,44.712,32.182,12.53,13
miner,p01,asp-opt-8,0.108,0.098,0.01,2
miner,p01,asp-opt-8,1.106,0.9860000000000001,0.12,10
miner,p01,asp-opt-8,1.426,1.206,0.22,11
miner,p01,asp-opt-8,1.608,1.3980000000000001,0.21,12
miner,p01,asp-opt-8,3.631,2.521,1.11,16
miner,p01,asp-opt-8,0.217,0.197,0.02,4
miner,p01,asp-opt-8,0.742,0.692,0.05,7
miner,p01,asp-opt-8,0.924,0.8540000000000001,0.07,9
miner,p01,asp-opt-8,2.439,1.899,0.54,14
miner,p01,asp-opt-8,0.315,0.28500000000000003,0.03,5
miner,p01,asp-opt-8,2.703,2.0829999999999997,0.62,15
miner,p01,asp-opt-8,0.057,0.057,0.0,1
miner,p01,asp-opt-8,0.485,0.445,0.04,6
miner,p01,asp-opt-8,0.163,0.153,0.01,3
miner,p01,asp-opt-8,0.719,0.659,0.06,8
miner,p01,asp-opt-8,2.0,1.71,0.29,13
miner,p01,asp-plus-opt-1,0.015,0.015,0.0,-1
miner,p01,asp-plus-opt-1,0.057,0.057,0.0,2
miner,p01,asp-plus-opt-1,1.128,0.718,0.41,10
miner,p01,asp-plus-opt-1,1.24,1.02,0.22,11
miner,p01,asp-plus-opt-1,1.961,1.331,0.63,12
miner,p01,asp-plus-opt-1,4.092,2.2119999999999997,1.88,16
miner,p01,asp-plus-opt-1,0.04,0.04,0.0,0
miner,p01,asp-plus-opt-1,0.139,0.129,0.01,4
miner,p01,asp-plus-opt-1,0.478,0.39799999999999996,0.08,7
miner,p01,asp-plus-opt-1,0.856,0.736,0.12,9
miner,p01,asp-plus-opt-1,2.753,2.0330000000000004,0.72,14
miner,p01,asp-plus-opt-1,0.284,0.254,0.03,5
miner,p01,asp-plus-opt-1,3.486,1.7560000000000002,1.73,15
miner,p01,asp-plus-opt-1,0.041,0.041,0.0,1
miner,p01,asp-plus-opt-1,0.376,0.356,0.02,6
miner,p01,asp-plus-opt-1,0.094,0.094,0.0,3
miner,p01,asp-plus-opt-1,0.498,0.458,0.04,8
miner,p01,asp-plus-opt-1,2.375,1.745,0.63,13
miner,p01,fondsat-minisat,0.13293544435873628,0.09129124321043491,0.04164420114830136,1
miner,p01,fondsat-minisat,0.21152931032702327,0.14353811834007502,0.06799119198694825,2
miner,p01,fondsat-minisat,0.30238588713109493,0.20515809813514352,0.09722778899595141,3
miner,p01,fondsat-minisat,0.42492132587358356,0.28624342009425163,0.13867790577933192,4
miner,p01,fondsat-minisat,0.6148422970436513,0.3704480701126158,0.24439422693103552,5
miner,p01,fondsat-minisat,0.7816385119222105,0.4848619778640568,0.29677653405815363,6
